Player,Age,Born,Nation,Pos,Squad,Comp,MP,Starts,Min,Gls,Sh,SoT,Avg_Sh_Dist,FK,PK,PKatt,Cmp,Att,Pass_TD,Pass_PD,Cmp_S,Att_S,Cmp_M,Att_M,Cmp_L,Att_L,Ast,KP,Pas_A3,PPA,CrsPA,PrgP,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,PKwon,PKcon,OG,Recov,AD_Won,AD_Lost,Touches,Tch_DP,Tch_D3,Tch_M3,Tch_A3,Tch_AP,Live,TO_Att,TO_Succ,Tkld,Carries,Carries_TD,Carries_PD,PrgC,Carries_A3,CPA,Mis,Dis,Rec,PrgR,Tkl,TklW,Tkl_D3,Tkl_M3,Tkl_A3,Tkl_VD_succ,Tkl_VD_att,Tkl_VD_lost,Blocks,Blocked_shot,Blocked_pass,Int,Clr,Err
Caio Lucas Fernandes,25,1994,BRA,MF,Benfica,Primeira Liga,4,0,58,1,2,1,23.6,0,0,0,29,35,409,89,17,19,9,11,1,2,0,2,0,1,1,1,0,0,0,3,0,1,2,0,0,0,4,0,0,44,1,5,16,24,5,44,5,4,1,34,337,98,6,1,3,1,0,33,11,0,0,0,0,0,0,1,1,1,0,1,1,0,0
Caju,24,1995,BRA,DF,Braga,Primeira Liga,1,1,89,0,0,0,0.0,0,0,0,40,49,774,212,12,14,23,27,5,7,0,0,1,1,1,2,0,0,0,1,0,0,2,0,0,0,6,0,0,58,4,13,38,8,0,58,1,0,1,19,90,33,1,1,0,1,0,30,3,2,2,0,2,0,1,1,0,1,0,1,2,3,0
Carlinhos,25,1994,BRA,MF,Vitória Setúbal,Primeira Liga,30,28,2428,4,52,16,28.8,3,0,0,873,1087,16332,5266,377,441,349,404,128,195,1,37,104,11,1,132,11,0,0,38,58,1,42,0,0,0,165,12,22,1350,13,229,839,309,19,1350,75,45,30,816,5372,2468,48,45,5,48,38,926,56,44,25,15,21,8,20,50,30,15,2,13,18,6,0
Carlos,23,1995,BRA,FW,Santa Clara,Primeira Liga,34,27,2451,7,54,13,16.4,0,1,1,377,575,5686,1649,218,289,120,177,24,55,3,15,24,12,2,54,3,0,0,38,43,30,24,3,1,0,129,49,65,968,45,214,369,400,92,967,72,36,35,461,2711,1116,33,36,16,78,33,585,178,49,29,25,17,7,20,54,34,30,4,26,25,48,0
Carlos Mané,25,1994,POR,FW,Rio Ave,Primeira Liga,32,13,1547,1,14,4,19.3,0,0,0,465,654,7862,2008,242,301,159,217,49,85,6,35,42,29,13,59,0,0,0,19,31,7,75,1,0,0,84,12,11,843,10,107,381,374,61,843,70,46,24,515,3589,1769,59,44,19,36,22,586,158,31,19,11,15,5,6,25,19,13,1,12,13,12,0
Carlos Vinícius,24,1995,BRA,FW,Benfica,Primeira Liga,32,19,1777,18,66,27,12.4,0,0,0,171,259,2050,358,109,149,37,59,4,8,5,22,4,11,0,17,2,0,0,26,17,25,15,1,0,0,42,29,22,465,10,22,155,295,118,465,29,18,11,278,1575,503,22,20,15,58,24,323,94,11,10,2,3,6,3,15,12,12,0,12,4,9,0
Carraça,26,1993,POR,DF,Boavista,Primeira Liga,30,28,2571,2,52,15,28.8,23,0,1,907,1325,17160,7305,398,459,362,511,127,278,3,32,75,18,14,78,3,0,0,40,39,1,149,0,0,0,107,33,24,1616,77,475,681,470,19,1615,37,15,22,665,3433,1572,43,33,2,28,29,749,94,47,35,26,15,6,24,46,22,19,2,17,31,69,0
Cassiano,30,1989,BRA,FW,Boavista,Primeira Liga,27,13,1292,2,20,5,14.5,0,0,0,133,253,1775,321,78,116,44,93,2,14,0,13,9,2,0,16,8,0,0,48,41,7,13,2,0,0,32,59,89,395,13,42,192,167,44,395,12,4,8,192,1016,429,16,12,3,36,11,270,57,26,14,8,15,3,8,20,12,10,1,9,5,14,0
Chahreddine Boukholda,23,1996,FRA,MF,B-SAD,Primeira Liga,3,0,62,0,0,0,0.0,0,0,0,35,57,583,224,16,22,17,25,2,7,0,3,3,1,1,5,0,0,0,3,0,0,3,0,0,0,5,1,1,70,0,9,37,24,0,70,1,1,0,38,107,62,2,1,0,2,5,40,0,2,2,0,2,0,1,2,1,4,0,4,1,0,0
Chancel Mbemba,24,1994,COD,DF,Porto,Primeira Liga,26,21,1992,2,11,5,9.9,0,0,0,1143,1311,23409,8260,365,397,589,625,178,253,0,7,84,5,0,92,3,0,0,21,11,0,18,0,0,0,110,48,34,1485,88,608,800,81,25,1485,9,6,3,830,3448,2089,10,12,1,12,4,1029,10,32,19,11,19,2,17,20,3,9,6,3,32,59,0
Charles-Andréas Brym,20,1998,CAN,MF,B-SAD,Primeira Liga,1,0,10,0,0,0,0.0,0,0,0,3,4,47,11,1,2,2,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,9,0,1,3,6,0,9,3,1,2,5,57,44,1,1,0,2,0,4,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Chima Akas,25,1994,NGA,DF,B-SAD,Primeira Liga,15,14,1295,0,6,0,0.0,2,0,0,428,614,8730,3830,130,159,222,290,68,137,1,8,34,5,3,29,2,0,0,14,3,0,13,0,0,0,64,29,19,750,59,336,318,101,6,750,4,3,1,348,1686,889,9,6,1,10,4,365,23,20,12,13,7,0,9,19,10,19,9,10,29,47,0
Chiquinho,24,1995,POR,FW,Benfica,Primeira Liga,25,17,1512,2,41,18,19.5,0,0,0,505,628,7353,2078,289,325,151,185,33,56,4,23,61,19,3,81,2,0,0,22,23,1,37,0,0,0,78,10,15,774,7,79,376,331,65,774,31,17,14,484,2691,1445,46,35,10,35,14,584,143,9,5,4,3,2,3,20,17,10,2,8,14,5,0
Claude Gonçalves,25,1994,POR,MF,Gil Vicente FC,Primeira Liga,24,22,1943,1,8,3,24.7,0,0,0,611,771,12272,3409,223,271,291,332,89,135,0,10,84,6,2,84,7,1,1,54,29,2,12,0,1,0,120,22,26,967,31,191,657,130,4,967,24,17,7,444,2456,1177,19,14,0,25,22,542,15,46,34,12,28,6,17,48,31,23,2,21,29,15,1
Claudemir de Souza,31,1988,BRA,MF,Braga,Primeira Liga,5,4,335,0,1,0,0.0,0,0,0,233,267,3938,1190,100,104,104,117,18,32,0,3,19,3,1,25,2,0,0,8,3,0,3,0,0,0,23,8,6,293,10,57,198,39,4,293,3,3,0,125,599,316,4,2,0,5,4,215,6,3,2,0,3,0,2,7,5,2,1,1,2,8,1
Claudio Falcão,25,1994,BRA,MF,Aves,Primeira Liga,26,26,2225,0,17,2,28.4,0,0,0,649,918,14218,5064,214,267,277,360,147,245,1,10,62,6,1,75,6,1,0,57,14,0,6,0,1,0,158,40,23,1158,94,465,613,93,10,1158,25,21,4,515,2809,1217,18,11,0,23,12,597,9,54,37,30,19,5,16,39,23,24,7,17,50,74,0
Cláudio Tavares,22,1997,CPV,DF,Aves,Primeira Liga,3,1,141,0,1,0,0.0,0,0,0,26,41,438,255,12,16,11,16,2,6,0,1,1,1,1,2,1,0,0,5,0,0,3,0,0,0,4,1,4,56,4,23,18,16,0,56,0,0,0,20,53,11,0,0,0,3,3,20,6,2,2,1,1,0,1,2,1,0,0,0,2,4,0
Costinha,26,1992,POR,MF,Santa Clara,Primeira Liga,16,14,1134,0,15,4,23.3,4,0,0,179,306,3402,1276,71,103,72,107,28,75,4,17,20,4,2,32,2,0,0,16,20,1,38,0,0,0,53,13,24,430,9,80,222,132,12,430,20,14,6,179,782,309,6,4,1,18,18,208,24,19,10,8,8,3,10,30,20,12,1,11,10,14,0
Cristian Borja,26,1993,COL,DF,Sporting CP,Primeira Liga,23,15,1334,1,3,1,17.3,0,0,0,687,841,11375,4059,336,370,280,330,55,106,0,7,22,9,5,48,3,0,0,16,19,3,30,0,0,0,78,22,10,952,36,348,451,165,3,952,15,11,4,555,2819,1456,30,14,2,16,7,627,54,25,16,17,7,1,11,19,8,12,2,10,14,28,0
Cristóbal Montiel,19,2000,ESP,MF,Vitória Setúbal,Primeira Liga,6,2,200,0,4,0,0.0,0,0,0,45,65,655,202,25,30,15,20,2,8,0,2,5,2,0,5,2,0,0,4,2,1,7,0,0,0,7,0,0,83,0,8,45,31,1,83,2,2,0,48,196,42,1,1,0,6,4,65,8,1,1,0,0,1,1,3,2,2,0,2,0,1,0
Crysan,23,1996,BRA,FW,Santa Clara,Primeira Liga,13,2,307,3,4,2,15.4,0,1,1,80,109,1189,269,44,55,28,32,4,6,1,3,5,4,1,12,2,0,0,9,10,0,2,0,0,0,13,6,17,176,12,19,88,73,16,175,20,12,8,107,547,219,5,6,1,16,12,121,27,5,3,0,2,3,1,4,3,8,2,6,0,10,0
César,26,1992,BRA,DF,Santa Clara,Primeira Liga,14,11,1018,1,6,2,5.5,0,0,0,442,599,10886,5044,101,124,222,286,116,174,0,1,43,6,1,57,2,0,0,8,5,1,6,0,0,1,47,18,15,724,81,360,337,36,8,724,5,5,0,330,1958,1155,7,6,0,4,3,409,7,18,15,10,8,0,7,20,13,10,4,6,23,62,0
Daizen Maeda,21,1997,JPN,FW,Marítimo,Primeira Liga,23,18,1595,3,35,11,14.7,0,2,2,176,232,2418,432,114,136,46,65,7,12,0,7,6,4,1,10,0,0,0,38,27,17,7,1,0,0,63,22,29,447,7,75,174,210,59,445,41,18,23,250,2067,601,23,17,14,46,24,267,72,26,16,8,11,7,6,25,19,21,1,20,9,11,0
Danilo Pereira,27,1991,POR,MF,Porto,Primeira Liga,26,23,2124,2,35,8,14.8,0,0,0,1117,1285,21045,5622,448,492,505,560,142,193,1,8,109,10,1,107,2,0,0,30,26,3,7,0,0,0,165,55,19,1478,55,298,994,194,37,1478,11,8,3,834,4031,1925,19,24,5,15,9,1040,23,31,21,9,15,7,7,22,15,16,5,11,30,33,1
Danny Henriques,22,1997,NED,DF,B-SAD,Primeira Liga,10,5,529,1,2,1,6.8,0,0,0,174,205,3609,1389,45,48,109,114,20,41,0,3,8,1,0,11,4,1,1,6,2,0,0,0,0,0,18,6,5,253,27,169,81,6,2,253,0,0,0,129,570,284,3,0,0,2,0,150,0,6,4,5,1,0,2,5,3,6,4,2,6,24,1
David Carmo,20,1999,POR,DF,Braga,Primeira Liga,18,16,1473,0,8,1,11.9,1,0,0,935,1120,20888,7998,236,270,511,564,184,267,0,1,91,3,1,84,3,0,0,21,5,0,4,0,1,0,59,41,24,1253,109,573,660,24,11,1253,4,4,0,768,3514,2000,12,2,0,5,0,913,4,20,17,10,9,1,13,20,7,12,8,4,20,57,1
David Texeira,28,1991,URU,FW,Moreirense,Primeira Liga,2,0,18,0,0,0,0.0,0,0,0,3,5,44,13,2,3,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,9,0,0,7,2,1,9,1,1,0,5,22,12,0,0,0,1,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Davidson da Luz Pereira,28,1991,BRA,FW,Vitória,Primeira Liga,26,16,1531,5,62,16,18.8,0,0,0,289,488,4802,1492,147,200,104,157,28,75,3,19,26,27,12,66,2,1,0,31,60,2,78,0,0,0,73,24,30,755,5,55,233,485,94,755,60,32,28,548,4069,2085,79,54,22,54,39,568,200,32,21,9,15,8,16,42,26,19,3,16,14,3,0
Dejan Kerkez,23,1996,SRB,DF,Marítimo,Primeira Liga,16,15,1336,0,4,0,0.0,0,0,0,481,583,10378,4459,109,131,312,342,57,104,0,1,19,1,0,25,3,0,0,14,3,0,0,0,1,0,37,46,42,737,102,458,261,20,14,737,0,0,0,350,1308,634,2,2,0,3,3,430,4,10,6,8,2,0,4,6,2,19,14,5,24,77,0
Dener,27,1992,BRA,MF,Portimonense,Primeira Liga,26,22,1867,6,35,14,17.2,0,0,0,663,879,11796,3160,298,379,270,329,78,121,0,13,71,14,5,84,5,0,0,49,31,3,30,0,0,0,118,64,55,1148,32,177,689,295,48,1148,25,11,14,539,2429,1025,18,16,3,39,25,747,82,43,27,10,31,2,14,52,38,31,6,25,32,31,0
Denis Pineda,23,1995,SLV,FW,Santa Clara,Primeira Liga,2,1,81,0,1,1,18.6,0,0,0,22,28,348,47,12,13,9,10,1,4,0,1,1,0,0,1,0,0,0,0,0,0,4,0,0,0,2,1,0,33,0,0,15,18,1,33,1,1,0,14,147,76,3,1,1,0,3,22,8,1,0,0,1,0,1,2,1,0,0,0,1,0,0
Denis-Will Poha,22,1997,FRA,MF,Vitória,Primeira Liga,20,14,1191,0,15,4,28.0,1,0,0,454,573,8748,2630,180,212,198,227,65,102,2,15,71,11,3,103,3,0,0,29,8,0,29,0,0,0,62,11,5,684,6,93,395,203,3,684,17,10,7,382,2733,1256,31,28,0,15,14,463,33,22,13,9,12,1,8,22,14,12,1,11,14,7,0
Denílson,24,1995,BRA,FW,Tondela,Primeira Liga,25,15,1564,6,39,16,35.6,0,1,2,258,362,3957,719,153,199,83,109,16,22,2,10,24,8,1,33,4,1,0,24,44,7,9,0,0,0,48,43,74,540,17,47,272,228,47,538,41,17,24,343,1982,806,27,19,7,48,37,427,100,7,3,3,2,2,1,7,6,6,0,6,0,14,0
Diederrick Joel,25,1993,CMR,FW,Marítimo,Primeira Liga,16,9,841,2,26,11,16.8,0,0,0,192,240,2875,357,112,131,59,76,11,14,0,5,14,3,0,20,0,0,0,18,10,6,2,0,0,0,31,17,42,335,9,25,180,135,30,335,15,11,4,204,1303,419,18,14,5,29,18,254,48,6,4,1,4,1,2,10,8,6,0,6,4,10,0
Diego Lopes,25,1994,BRA,MF,Rio Ave,Primeira Liga,30,29,2374,6,39,13,16.3,3,1,1,961,1194,15298,4291,503,571,351,420,72,119,4,22,112,25,1,183,4,0,0,36,94,6,43,1,1,0,152,9,29,1434,4,166,799,491,77,1433,50,25,25,959,5984,3169,81,68,15,40,38,1101,134,47,31,18,24,5,14,56,42,13,0,13,15,4,0
Diego Moreno,23,1996,COL,MF,Marítimo,Primeira Liga,9,8,642,0,10,1,26.4,0,0,0,251,291,4838,1356,101,115,119,133,30,39,0,2,26,2,0,36,1,0,0,13,23,0,1,0,0,0,42,13,8,359,15,81,238,43,5,359,7,7,0,222,1045,504,4,3,0,9,7,256,6,12,10,9,3,0,1,7,6,1,0,1,9,9,0
Dieguinho,27,1992,BRA,MF,B-SAD,Primeira Liga,6,1,140,0,6,1,23.5,0,0,0,35,52,504,163,26,31,5,10,2,5,0,2,7,2,0,8,3,0,0,7,8,0,4,0,0,0,6,0,0,78,0,5,46,30,4,78,1,1,0,55,342,156,7,7,2,7,7,58,10,8,7,3,5,0,1,5,4,1,0,1,0,0,0
Diogo Almeida,18,2000,POR,FW,Paços,Primeira Liga,7,1,239,0,3,0,0.0,0,0,0,38,55,624,140,18,22,15,26,3,5,0,0,4,3,1,3,0,0,0,6,4,2,6,0,0,0,4,13,21,76,2,5,34,38,7,76,2,0,2,52,262,89,3,3,1,4,3,60,19,2,1,0,1,1,0,1,1,3,2,1,0,2,0
Diogo Calila,20,1998,POR,DF,B-SAD,Primeira Liga,12,8,704,0,4,1,14.4,0,0,0,270,356,4984,1158,112,135,131,151,24,55,0,4,14,6,2,17,4,0,0,15,18,0,26,0,0,0,27,10,6,428,16,120,194,121,5,428,12,8,4,235,1306,643,16,13,3,14,11,243,46,12,7,10,2,0,2,9,7,6,0,6,6,9,0
Diogo Figueiras,28,1991,POR,DF,Rio Ave,Primeira Liga,18,18,1376,0,6,1,22.4,0,0,0,687,913,11877,4501,350,406,255,331,74,138,2,16,50,16,5,69,4,1,0,31,15,1,54,0,0,0,67,11,12,1047,33,288,474,293,14,1047,26,15,11,474,2767,1580,47,27,7,24,9,610,65,30,20,14,10,6,9,26,17,12,2,10,18,24,0
Diogo Gonçalves,22,1997,POR,FW,Famalicão,Primeira Liga,27,22,2020,5,51,18,21.1,8,0,0,452,693,7336,2611,245,295,151,243,42,105,4,32,43,22,6,71,9,0,0,36,32,2,131,0,0,0,85,12,20,936,30,136,296,521,67,936,54,29,25,505,3898,2040,73,39,27,38,26,585,201,40,28,17,17,6,18,37,19,12,2,10,15,23,0
Diogo Leite,20,1999,POR,DF,Porto,Primeira Liga,9,4,379,0,4,0,0.0,0,0,0,319,354,6447,2333,101,110,171,180,46,59,0,1,28,0,0,32,1,0,0,9,4,0,5,0,0,0,18,17,6,392,28,170,182,40,4,392,3,1,2,204,770,355,3,3,0,1,0,290,5,4,3,4,0,0,2,4,2,5,1,4,8,12,0
Diogo Salomão,30,1988,POR,FW,Santa Clara,Primeira Liga,10,1,213,0,1,0,0.0,0,0,0,49,71,847,164,26,36,11,16,8,13,1,4,3,3,1,5,0,0,0,4,0,1,5,0,0,0,10,0,1,91,1,14,40,39,5,91,7,3,4,48,294,101,4,6,1,3,1,50,9,3,2,1,2,0,0,9,9,0,0,0,2,1,0
Diogo Viana,29,1990,POR,DF,Braga,Primeira Liga,6,6,448,0,0,0,0.0,0,0,0,240,293,4208,1141,107,119,110,127,19,35,0,5,14,8,6,21,1,0,0,8,7,1,30,0,0,0,22,1,5,336,9,64,154,121,0,336,12,7,5,177,870,437,8,13,0,7,3,220,45,3,1,0,3,0,1,1,0,8,2,6,3,6,0
Djavan da Silva Ferreira,31,1987,BRA,DF,Moreirense,Primeira Liga,10,8,640,0,0,0,0.0,0,0,0,249,333,4245,1919,119,140,108,143,20,45,0,5,12,3,2,15,1,0,0,10,11,0,9,0,0,0,43,9,10,405,25,173,169,69,3,405,7,5,2,210,1311,771,24,16,4,9,7,179,20,19,13,10,6,3,10,16,6,5,1,4,14,19,0
Domingos André Ribeiro Almeida,19,2000,POR,MF,Vitória,Primeira Liga,8,3,213,1,2,1,11.8,0,0,0,53,69,885,290,27,32,18,21,6,11,0,2,6,2,1,10,1,0,0,9,6,0,4,0,0,0,13,0,2,92,0,16,46,30,4,92,2,1,1,43,282,133,5,3,2,6,3,54,5,2,1,1,1,0,1,4,3,1,0,1,3,1,0
Douglas Grolli,29,1989,BRA,DF,Marítimo,Primeira Liga,6,5,468,0,4,0,0.0,0,0,0,133,181,2811,997,35,39,77,98,20,36,0,0,4,0,0,11,1,0,0,6,2,0,0,0,0,1,19,9,15,232,31,138,90,5,4,232,1,1,0,104,546,331,1,0,0,1,0,128,0,12,9,11,1,0,6,9,3,7,5,2,7,21,0
Douglas Tanque,25,1993,BRA,FW,Paços,Primeira Liga,29,23,1924,11,71,23,18.3,4,1,1,259,399,3736,865,148,211,86,124,13,24,1,15,33,7,2,45,7,0,0,62,58,11,11,0,0,0,59,107,115,667,24,40,348,288,77,666,20,13,7,361,1828,609,24,27,9,74,47,490,94,11,6,0,7,4,2,16,14,20,2,18,4,18,0
Dyego Sousa,29,1989,POR,FW,Benfica,Primeira Liga,11,1,211,0,18,5,13.7,0,0,0,50,69,649,102,38,44,9,16,2,5,1,6,0,6,0,8,0,0,0,4,3,1,1,0,0,0,6,23,10,100,1,4,37,60,27,100,1,1,0,51,283,139,6,3,4,4,6,74,17,3,2,0,3,0,0,2,2,0,0,0,1,1,0
Easah Suliman,21,1998,PAK,DF,Vitória,Primeira Liga,6,5,417,0,2,0,0.0,0,0,0,176,197,3676,1499,46,50,105,109,25,37,0,0,6,0,0,7,1,0,0,5,0,0,1,0,0,0,15,10,6,228,20,130,95,5,3,228,1,1,0,125,576,356,2,0,0,1,0,163,0,2,0,2,0,0,2,2,0,4,1,3,7,15,1
Edgar Costa,32,1987,POR,MF,Marítimo,Primeira Liga,27,17,1625,0,23,5,26.8,4,0,0,416,695,8008,2455,175,224,164,241,60,179,1,20,51,6,4,52,10,1,0,40,54,5,93,1,0,0,109,9,17,851,19,127,464,271,14,851,16,13,3,442,2102,761,17,18,0,30,19,507,48,26,18,12,10,4,7,33,26,10,3,7,11,15,1
Edi Semedo,20,1999,POR,MF,B-SAD,Primeira Liga,10,1,187,0,4,0,0.0,0,0,0,30,44,493,82,15,18,10,14,3,5,0,0,0,2,0,3,1,0,0,6,4,1,4,0,0,0,10,1,5,70,2,13,30,29,4,70,5,3,2,47,287,103,3,4,1,5,2,52,16,1,0,0,1,0,0,1,1,3,0,3,0,2,0
Edmond Tapsoba,20,1999,BFA,DF,Vitória,Primeira Liga,16,16,1350,4,12,2,13.3,0,3,3,763,870,17630,6680,178,199,415,443,165,214,2,7,66,3,0,86,4,1,0,23,5,1,0,0,1,0,105,30,23,990,80,448,514,38,18,987,6,5,1,621,4469,2923,27,8,0,5,3,650,1,22,18,13,9,0,9,21,12,10,5,5,13,46,1
Edu Machado,29,1990,POR,DF,Boavista,Primeira Liga,1,1,90,0,2,0,0.0,0,0,0,29,40,562,222,13,15,14,16,2,8,0,1,4,0,0,3,0,0,0,2,0,0,4,0,0,0,3,1,2,55,3,13,24,18,1,55,3,1,2,18,182,61,3,0,0,2,1,22,5,2,2,1,1,0,2,4,2,0,0,0,5,1,0
Eduardo Henrique,24,1995,BRA,MF,Sporting CP,Primeira Liga,15,8,708,0,11,2,24.7,0,0,0,376,436,6632,1872,163,181,163,184,41,53,0,5,42,0,0,42,3,0,0,11,21,0,2,0,0,0,41,10,12,510,10,99,348,68,9,510,18,13,5,336,2182,1261,26,10,3,15,9,404,18,11,9,4,6,1,3,5,2,8,2,6,6,3,0
Eduardo Kau,20,1999,BRA,DF,B-SAD,Primeira Liga,3,2,202,0,0,0,0.0,0,0,0,126,148,2541,1060,42,45,69,76,13,21,0,1,5,0,0,10,2,0,0,4,0,0,0,0,0,0,9,3,4,175,18,109,65,2,0,175,1,1,0,105,505,319,4,1,1,1,0,126,0,4,3,4,0,0,3,3,0,5,1,4,3,12,0
Eduardo Quaresma,17,2002,POR,DF,Sporting CP,Primeira Liga,9,9,774,0,1,0,0.0,0,0,0,516,593,9895,3646,193,218,257,280,61,80,0,5,27,1,0,44,0,0,0,11,5,0,0,0,0,0,39,16,12,677,49,334,316,30,3,677,7,7,0,440,1930,1117,11,9,0,12,6,492,1,21,14,13,7,1,9,12,3,7,2,5,14,26,1
Edwin Banguera,22,1996,COL,DF,Gil Vicente FC,Primeira Liga,9,7,639,0,4,1,8.5,0,0,0,205,295,4439,1866,61,70,101,132,39,80,1,2,20,0,0,17,2,0,0,10,8,0,7,0,1,1,27,16,8,372,37,144,174,54,8,372,1,1,0,147,573,272,3,2,2,10,0,173,9,10,9,8,2,0,4,6,2,8,5,3,17,28,0
Elias Abouchabaka,19,2000,GER,MF,Vitória,Primeira Liga,1,0,10,0,1,0,0.0,0,0,0,9,10,173,48,5,5,3,3,1,2,0,0,3,0,0,3,0,0,0,1,0,0,2,0,0,0,0,2,0,11,0,1,4,6,1,11,1,1,0,8,38,5,0,1,0,0,2,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emmanuel Hackman,24,1995,TOG,DF,Portimonense,Primeira Liga,20,19,1593,1,13,4,11.9,0,0,0,576,842,10477,4214,243,308,267,364,58,123,2,10,48,6,1,66,4,0,0,23,12,3,34,0,0,0,90,86,47,1028,59,306,488,245,30,1028,13,7,6,403,1827,785,17,15,4,15,18,503,54,25,18,15,10,0,12,20,8,16,1,15,37,60,1
Enzo Fernández,24,1995,ESP,MF,Aves,Primeira Liga,10,5,511,2,7,3,15.2,0,0,0,131,194,2535,725,52,75,54,75,21,29,0,7,22,3,1,25,2,0,0,10,4,0,8,0,0,0,25,2,12,240,2,20,142,81,11,240,8,4,4,115,665,311,8,5,2,12,7,178,16,5,3,0,3,2,2,9,7,0,0,0,5,1,0
Eric Veiga,22,1997,LUX,MF,Aves,Primeira Liga,2,0,22,0,0,0,0.0,0,0,0,6,7,139,54,1,1,4,4,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,12,0,3,3,6,0,12,1,0,1,7,53,7,0,1,0,0,0,8,1,0,0,0,0,0,0,0,0,1,1,0,2,0,0
Erick,21,1997,BRA,FW,Gil Vicente FC,Primeira Liga,8,3,336,0,5,0,0.0,2,0,0,85,131,1955,805,21,28,45,56,19,39,0,9,23,4,1,31,0,0,0,4,10,0,22,0,0,0,22,1,5,173,4,29,79,67,1,173,8,7,1,111,602,309,8,7,1,10,10,112,17,11,5,8,3,0,5,10,5,7,0,7,1,4,0
Erivaldo,25,1994,POR,MF,Marítimo,Primeira Liga,16,3,413,1,6,3,14.1,0,0,0,55,72,785,226,28,32,21,30,2,4,0,4,6,1,1,8,1,0,0,10,13,0,5,0,0,0,19,1,5,121,1,22,53,49,9,121,9,3,6,75,522,269,10,5,5,10,8,77,20,5,3,3,2,0,1,4,3,4,2,2,4,0,0
Estrela,23,1995,ANG,MF,Aves,Primeira Liga,21,18,1557,0,7,2,25.7,0,0,0,360,511,6779,2177,127,167,177,225,46,89,0,7,57,3,0,68,2,0,0,21,36,1,2,0,0,0,98,18,31,647,38,178,401,78,7,647,10,6,4,275,1829,822,21,9,3,13,12,330,14,23,14,14,8,1,5,18,13,16,4,12,29,27,0
Eulânio Ângelo Chipela Gomes,25,1994,GNB,DF,Marítimo,Primeira Liga,33,32,2807,2,25,6,21.9,0,0,0,830,1169,14084,5772,395,469,359,460,60,149,3,30,39,22,9,78,3,0,0,35,58,6,95,0,0,0,190,25,39,1573,57,402,719,499,39,1573,124,77,47,860,6653,3211,99,82,20,95,64,846,158,35,21,20,9,6,15,31,16,26,8,18,25,47,0
Everson,22,1997,BRA,MF,Portimonense,Primeira Liga,1,0,11,0,0,0,0.0,0,0,0,2,2,24,13,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,1,0,3,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Fabiano,19,2000,BRA,DF,Braga,Primeira Liga,2,0,90,0,1,1,40.4,0,0,0,29,44,553,169,9,10,17,27,3,7,0,0,1,2,0,4,0,0,0,2,1,0,1,0,0,0,5,0,0,52,1,13,30,10,1,52,1,0,1,25,112,71,1,0,0,2,0,25,5,4,2,3,0,1,3,4,1,0,0,0,1,0,0
Fabiano Leismann,27,1991,BRA,DF,Boavista,Primeira Liga,27,26,2228,0,9,1,18.2,0,0,0,830,1109,16717,7102,343,402,337,422,140,252,2,11,83,0,0,88,10,2,2,38,17,1,24,0,0,0,137,54,26,1370,117,638,623,120,13,1370,18,12,6,662,3604,1929,24,18,1,10,15,727,32,51,38,36,15,0,19,38,19,20,11,9,45,100,0
Fabio Vieira,19,2000,POR,MF,Porto,Primeira Liga,8,2,230,2,4,2,24.6,1,1,1,77,95,1373,313,35,38,25,28,12,21,1,4,7,3,0,10,0,0,0,2,13,0,6,0,0,0,21,2,4,128,1,15,70,47,4,127,9,4,5,82,540,230,7,8,1,9,1,90,13,1,0,0,0,1,0,5,5,4,0,4,2,1,1
Fahd Moufi,23,1996,MAR,DF,Tondela,Primeira Liga,26,26,2218,0,3,1,26.3,0,0,0,807,1126,13257,5003,410,480,323,426,59,156,1,16,42,13,10,54,7,1,0,40,57,2,62,0,0,0,138,46,24,1409,76,459,589,377,13,1409,48,19,29,649,3810,1636,52,34,7,34,37,689,113,28,20,18,7,3,7,23,16,24,9,15,40,73,1
Falaye Sacko,24,1995,MLI,DF,Vitória,Primeira Liga,23,23,2063,0,4,0,0.0,0,0,0,938,1264,16915,6654,432,500,388,502,107,204,5,30,94,31,14,104,6,0,0,22,15,2,91,0,0,1,148,33,25,1461,59,394,647,439,17,1461,35,21,14,739,4834,2801,80,44,6,31,14,746,138,45,26,23,19,3,22,37,15,15,7,8,28,53,1
Fali Candé,21,1998,GNB,DF,Portimonense,Primeira Liga,9,8,622,0,1,0,0.0,0,0,0,244,327,4944,1860,76,94,121,143,43,76,0,1,14,3,3,25,2,0,0,12,10,0,18,0,0,0,41,13,9,392,25,127,201,75,2,392,8,7,1,184,1015,470,9,13,1,11,4,198,21,11,9,7,4,0,5,12,7,6,2,4,6,21,0
