Player,Age,Born,Nation,Pos,Squad,Comp,MP,Starts,Min,Gls,Sh,SoT,Avg_Sh_Dist,FK,PK,PKatt,Cmp,Att,Pass_TD,Pass_PD,Cmp_S,Att_S,Cmp_M,Att_M,Cmp_L,Att_L,Ast,KP,Pas_A3,PPA,CrsPA,PrgP,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,PKwon,PKcon,OG,Recov,AD_Won,AD_Lost,Touches,Tch_DP,Tch_D3,Tch_M3,Tch_A3,Tch_AP,Live,TO_Att,TO_Succ,Tkld,Carries,Carries_TD,Carries_PD,PrgC,Carries_A3,CPA,Mis,Dis,Rec,PrgR,Tkl,TklW,Tkl_D3,Tkl_M3,Tkl_A3,Tkl_VD_succ,Tkl_VD_att,Tkl_VD_lost,Blocks,Blocked_shot,Blocked_pass,Int,Clr,Err
Christian Kabasele,27.0,1991.0,BEL,DF,Watford,Premier League,21.0,19.0,1586.0,0.0,8.0,2.0,9.0,0.0,0.0,0.0,407.0,555.0,8067.0,3166.0,126.0,156.0,223.0,270.0,50.0,108.0,0.0,2.0,19.0,0.0,0.0,25.0,4.0,1.0,1.0,22.0,14.0,0.0,1.0,0.0,2.0,0.0,60.0,60.0,43.0,783.0,120.0,404.0,354.0,27.0,17.0,783.0,1.0,0.0,1.0,354.0,1496.0,665.0,1.0,0.0,0.0,6.0,0.0,391.0,1.0,25.0,14.0,20.0,5.0,0.0,10.0,23.0,13.0,21.0,16.0,5.0,38.0,111.0,0.0
Christian Kouamé,20.0,1997.0,CIV,FW,Genoa,Serie A,38.0,33.0,3066.0,4.0,87.0,25.0,16.7,0.0,0.0,0.0,617.0,953.0,8179.0,1705.0,397.0,561.0,139.0,205.0,34.0,50.0,5.0,48.0,40.0,25.0,6.0,67.0,4.0,0.0,0.0,36.0,82.0,18.0,28.0,0.0,0.0,0.0,126.0,195.0,171.0,1386.0,30.0,134.0,527.0,746.0,173.0,1386.0,83.0,43.0,40.0,829.0,4641.0,2110.0,74.0,50.0,22.0,102.0,80.0,1084.0,271.0,31.0,22.0,8.0,16.0,7.0,2.0,13.0,11.0,23.0,3.0,20.0,25.0,28.0,0.0
Christian Nørgaard,24.0,1994.0,DEN,MF,Fiorentina,Serie A,6.0,4.0,323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,176.0,2291.0,715.0,73.0,85.0,61.0,71.0,8.0,11.0,0.0,2.0,16.0,1.0,0.0,15.0,0.0,0.0,0.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,22.0,14.0,8.0,220.0,18.0,52.0,133.0,38.0,1.0,220.0,2.0,2.0,0.0,109.0,599.0,325.0,5.0,6.0,0.0,3.0,3.0,123.0,5.0,4.0,2.0,1.0,2.0,1.0,2.0,5.0,3.0,2.0,0.0,2.0,10.0,16.0,0.0
Christian Pulisic,19.0,1998.0,USA,FW,Dortmund,Bundesliga,20.0,9.0,932.0,4.0,27.0,10.0,13.8,0.0,0.0,0.0,397.0,531.0,5479.0,1006.0,261.0,295.0,110.0,146.0,14.0,39.0,4.0,18.0,17.0,7.0,1.0,20.0,2.0,0.0,0.0,9.0,26.0,7.0,39.0,0.0,0.0,0.0,37.0,15.0,29.0,729.0,11.0,65.0,323.0,354.0,69.0,729.0,81.0,42.0,39.0,502.0,3555.0,1945.0,66.0,52.0,27.0,39.0,43.0,574.0,109.0,10.0,6.0,2.0,6.0,2.0,2.0,6.0,4.0,12.0,2.0,10.0,6.0,10.0,0.0
Christoph Baumgartner,18.0,1999.0,AUT,MF,Hoffenheim,Bundesliga,2.0,1.0,85.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,22.0,36.0,324.0,83.0,16.0,21.0,6.0,8.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,5.0,2.0,1.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,0.0,48.0,0.0,8.0,28.0,13.0,2.0,48.0,6.0,5.0,1.0,37.0,312.0,255.0,9.0,3.0,1.0,3.0,1.0,34.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0
Christoph Daferner,20.0,1998.0,GER,FW,Freiburg,Bundesliga,1.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,34.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Christoph Janker,33.0,1985.0,GER,MF,Augsburg,Bundesliga,4.0,1.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,29.0,283.0,64.0,19.0,20.0,4.0,6.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,34.0,4.0,15.0,17.0,2.0,0.0,34.0,0.0,0.0,0.0,25.0,117.0,62.0,0.0,0.0,0.0,0.0,1.0,28.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
Christoph Kramer,27.0,1991.0,GER,MF,M'Gladbach,Bundesliga,18.0,13.0,1136.0,2.0,8.0,3.0,17.6,0.0,0.0,0.0,652.0,742.0,10627.0,2807.0,313.0,340.0,281.0,308.0,40.0,59.0,1.0,9.0,55.0,7.0,0.0,72.0,6.0,0.0,0.0,24.0,14.0,0.0,5.0,0.0,0.0,0.0,77.0,15.0,27.0,898.0,33.0,200.0,593.0,111.0,14.0,898.0,16.0,9.0,7.0,439.0,2239.0,1170.0,15.0,9.0,1.0,24.0,16.0,573.0,17.0,41.0,22.0,17.0,23.0,1.0,15.0,40.0,25.0,19.0,4.0,15.0,21.0,23.0,0.0
Christophe Hérelle,25.0,1992.0,MTQ,DF,Nice,Ligue 1,33.0,33.0,2937.0,0.0,17.0,2.0,9.9,0.0,0.0,0.0,1937.0,2186.0,38223.0,12653.0,561.0,604.0,1166.0,1231.0,191.0,302.0,0.0,5.0,92.0,5.0,2.0,140.0,9.0,1.0,0.0,34.0,46.0,0.0,3.0,0.0,1.0,0.0,186.0,99.0,56.0,2575.0,238.0,1246.0,1297.0,47.0,22.0,2575.0,14.0,8.0,6.0,1313.0,6020.0,3736.0,16.0,8.0,2.0,17.0,7.0,1804.0,4.0,72.0,52.0,51.0,19.0,2.0,40.0,50.0,10.0,39.0,16.0,23.0,61.0,158.0,2.0
Christophe Jallet,34.0,1983.0,FRA,DF,Nice,Ligue 1,14.0,11.0,885.0,1.0,4.0,3.0,13.6,0.0,0.0,0.0,528.0,631.0,8726.0,3374.0,271.0,293.0,221.0,260.0,30.0,52.0,0.0,3.0,43.0,8.0,3.0,83.0,3.0,0.0,0.0,8.0,3.0,0.0,16.0,0.0,1.0,0.0,33.0,9.0,13.0,759.0,41.0,228.0,387.0,146.0,6.0,759.0,2.0,1.0,1.0,299.0,1171.0,792.0,10.0,10.0,1.0,13.0,3.0,481.0,46.0,29.0,21.0,12.0,13.0,4.0,16.0,27.0,11.0,21.0,5.0,16.0,14.0,32.0,0.0
Christophe Kerbrat,31.0,1986.0,FRA,DF,Guingamp,Ligue 1,25.0,25.0,2095.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,670.0,862.0,14574.0,6418.0,196.0,232.0,344.0,411.0,120.0,194.0,0.0,1.0,52.0,1.0,0.0,75.0,3.0,1.0,0.0,8.0,22.0,1.0,1.0,0.0,0.0,0.0,106.0,30.0,49.0,1136.0,138.0,530.0,581.0,32.0,13.0,1136.0,4.0,3.0,1.0,453.0,2525.0,1546.0,10.0,8.0,3.0,10.0,3.0,532.0,3.0,40.0,24.0,28.0,12.0,0.0,24.0,38.0,14.0,19.0,10.0,9.0,50.0,140.0,5.0
Christopher Jullien,25.0,1993.0,FRA,DF,Toulouse,Ligue 1,34.0,34.0,3015.0,1.0,25.0,4.0,9.6,0.0,0.0,0.0,1229.0,1484.0,25577.0,11402.0,390.0,446.0,632.0,708.0,196.0,299.0,0.0,10.0,67.0,4.0,0.0,124.0,8.0,0.0,0.0,44.0,18.0,2.0,0.0,0.0,1.0,0.0,149.0,140.0,49.0,1870.0,258.0,943.0,856.0,77.0,49.0,1870.0,7.0,4.0,3.0,955.0,4971.0,3215.0,10.0,4.0,1.0,12.0,3.0,1114.0,11.0,35.0,24.0,23.0,10.0,2.0,12.0,32.0,20.0,39.0,27.0,12.0,41.0,203.0,4.0
Christopher Nkunku,20.0,1997.0,FRA,MF,Paris S-G,Ligue 1,22.0,13.0,1156.0,3.0,23.0,5.0,20.0,0.0,0.0,0.0,572.0,645.0,7294.0,1604.0,352.0,375.0,155.0,173.0,13.0,21.0,2.0,17.0,30.0,17.0,2.0,61.0,0.0,0.0,0.0,21.0,30.0,0.0,15.0,0.0,0.0,0.0,56.0,11.0,15.0,789.0,14.0,92.0,373.0,335.0,40.0,789.0,39.0,23.0,16.0,533.0,3122.0,1642.0,52.0,42.0,12.0,29.0,20.0,632.0,130.0,21.0,16.0,8.0,10.0,3.0,7.0,16.0,9.0,12.0,2.0,10.0,9.0,7.0,1.0
Christopher Rocchia,20.0,1998.0,FRA,DF,Marseille,Ligue 1,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,82.0,7.0,4.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,6.0,3.0,0.0,10.0,0.0,0.0,0.0,6.0,16.0,4.0,0.0,1.0,0.0,1.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Christopher Schindler,28.0,1990.0,GER,DF,Huddersfield,Premier League,37.0,37.0,3260.0,1.0,13.0,3.0,11.5,0.0,0.0,0.0,1288.0,1555.0,26485.0,8603.0,399.0,466.0,672.0,772.0,205.0,284.0,0.0,2.0,65.0,2.0,0.0,72.0,5.0,1.0,1.0,26.0,18.0,0.0,0.0,0.0,1.0,0.0,122.0,136.0,108.0,1936.0,183.0,1105.0,779.0,61.0,36.0,1936.0,2.0,1.0,1.0,861.0,3674.0,1670.0,15.0,5.0,2.0,6.0,4.0,1060.0,5.0,61.0,36.0,46.0,14.0,1.0,27.0,47.0,20.0,69.0,34.0,35.0,70.0,138.0,4.0
Ciaran Clark,28.0,1989.0,IRL,DF,Newcastle Utd,Premier League,11.0,9.0,858.0,3.0,7.0,3.0,11.5,0.0,0.0,0.0,231.0,310.0,4123.0,1550.0,92.0,108.0,110.0,132.0,24.0,58.0,0.0,2.0,14.0,1.0,0.0,15.0,1.0,0.0,0.0,6.0,6.0,0.0,3.0,0.0,0.0,0.0,46.0,42.0,23.0,426.0,56.0,222.0,174.0,32.0,13.0,426.0,0.0,0.0,0.0,146.0,628.0,276.0,1.0,4.0,1.0,2.0,2.0,202.0,2.0,20.0,17.0,15.0,5.0,0.0,9.0,12.0,3.0,11.0,7.0,4.0,12.0,58.0,0.0
Ciro Immobile,28.0,1990.0,ITA,FW,Lazio,Serie A,36.0,31.0,2859.0,15.0,120.0,45.0,16.4,1.0,4.0,4.0,727.0,959.0,9312.0,1769.0,457.0,539.0,161.0,217.0,39.0,60.0,6.0,54.0,36.0,33.0,1.0,74.0,6.0,0.0,0.0,24.0,39.0,39.0,18.0,0.0,0.0,0.0,100.0,18.0,45.0,1321.0,8.0,85.0,442.0,814.0,209.0,1317.0,81.0,31.0,50.0,878.0,5582.0,2729.0,103.0,68.0,47.0,85.0,36.0,1067.0,335.0,12.0,6.0,4.0,3.0,5.0,4.0,9.0,5.0,18.0,1.0,17.0,1.0,8.0,0.0
Claud Adjapong,20.0,1998.0,ITA,MF,Sassuolo,Serie A,5.0,3.0,270.0,1.0,2.0,1.0,18.0,0.0,0.0,0.0,74.0,101.0,1068.0,286.0,41.0,52.0,25.0,30.0,3.0,4.0,0.0,2.0,1.0,2.0,0.0,4.0,1.0,0.0,0.0,3.0,6.0,2.0,5.0,0.0,0.0,0.0,12.0,2.0,4.0,147.0,5.0,29.0,62.0,59.0,8.0,147.0,14.0,6.0,8.0,71.0,399.0,168.0,6.0,4.0,4.0,12.0,6.0,79.0,19.0,4.0,2.0,1.0,3.0,0.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,4.0,0.0
Claudio Beauvue,30.0,1988.0,GLP,FW,Caen,Ligue 1,25.0,16.0,1499.0,3.0,39.0,13.0,16.5,0.0,1.0,1.0,239.0,381.0,3569.0,785.0,153.0,203.0,60.0,104.0,18.0,38.0,0.0,14.0,15.0,9.0,4.0,24.0,1.0,0.0,0.0,20.0,28.0,4.0,33.0,1.0,0.0,0.0,51.0,64.0,77.0,603.0,27.0,80.0,287.0,245.0,66.0,602.0,26.0,10.0,16.0,298.0,1375.0,544.0,22.0,18.0,6.0,56.0,16.0,426.0,116.0,18.0,11.0,7.0,9.0,2.0,1.0,14.0,13.0,11.0,2.0,9.0,10.0,21.0,0.0
Claudio Pizarro,39.0,1978.0,PER,FW,Werder Bremen,Bundesliga,26.0,3.0,692.0,5.0,26.0,9.0,13.4,1.0,0.0,0.0,186.0,265.0,2673.0,705.0,108.0,145.0,55.0,75.0,12.0,16.0,2.0,10.0,15.0,5.0,1.0,26.0,1.0,0.0,0.0,18.0,8.0,5.0,4.0,0.0,0.0,0.0,35.0,36.0,31.0,372.0,9.0,36.0,160.0,180.0,43.0,372.0,14.0,7.0,7.0,198.0,1104.0,285.0,7.0,11.0,2.0,23.0,13.0,279.0,63.0,10.0,6.0,4.0,2.0,4.0,4.0,7.0,3.0,14.0,1.0,13.0,1.0,7.0,0.0
Clinton N'Jie,24.0,1993.0,CMR,FW,Marseille,Ligue 1,17.0,3.0,364.0,3.0,7.0,5.0,16.2,0.0,0.0,0.0,84.0,119.0,1038.0,157.0,54.0,63.0,21.0,30.0,3.0,8.0,2.0,9.0,2.0,2.0,0.0,5.0,0.0,0.0,0.0,7.0,3.0,1.0,2.0,0.0,0.0,0.0,15.0,5.0,11.0,164.0,0.0,11.0,69.0,85.0,21.0,164.0,13.0,10.0,3.0,108.0,640.0,339.0,15.0,7.0,9.0,12.0,7.0,122.0,36.0,7.0,4.0,2.0,3.0,2.0,3.0,3.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0
Clément Depres,23.0,1994.0,FRA,FW,Nîmes,Ligue 1,17.0,4.0,441.0,4.0,28.0,9.0,14.0,0.0,0.0,0.0,110.0,164.0,1317.0,318.0,75.0,99.0,22.0,36.0,4.0,10.0,0.0,4.0,10.0,1.0,0.0,13.0,1.0,0.0,0.0,13.0,6.0,1.0,5.0,0.0,0.0,0.0,12.0,52.0,33.0,235.0,6.0,18.0,92.0,126.0,35.0,235.0,3.0,2.0,1.0,96.0,401.0,205.0,9.0,3.0,5.0,18.0,9.0,175.0,31.0,2.0,2.0,1.0,1.0,0.0,1.0,4.0,3.0,3.0,0.0,3.0,0.0,6.0,0.0
Clément Grenier,27.0,1991.0,FRA,MF,Rennes,Ligue 1,33.0,29.0,2668.0,2.0,48.0,13.0,26.9,29.0,0.0,1.0,1424.0,1817.0,26838.0,8525.0,595.0,684.0,588.0,706.0,201.0,340.0,5.0,56.0,151.0,28.0,8.0,225.0,6.0,0.0,0.0,34.0,25.0,0.0,120.0,0.0,1.0,0.0,196.0,18.0,18.0,2079.0,45.0,336.0,1291.0,472.0,21.0,2078.0,37.0,23.0,14.0,1148.0,5501.0,2737.0,41.0,28.0,2.0,40.0,28.0,1435.0,62.0,44.0,27.0,7.0,33.0,4.0,21.0,61.0,40.0,28.0,4.0,24.0,29.0,34.0,1.0
Clément Lenglet,23.0,1995.0,FRA,DF,Barcelona,La Liga,23.0,22.0,1933.0,1.0,6.0,2.0,8.5,0.0,0.0,0.0,1024.0,1147.0,19010.0,7938.0,407.0,422.0,481.0,516.0,120.0,172.0,0.0,0.0,34.0,0.0,0.0,49.0,8.0,1.0,0.0,30.0,14.0,1.0,0.0,0.0,0.0,1.0,106.0,44.0,32.0,1341.0,150.0,682.0,637.0,27.0,9.0,1341.0,6.0,6.0,0.0,797.0,3919.0,2487.0,6.0,6.0,0.0,5.0,3.0,932.0,2.0,47.0,29.0,26.0,19.0,2.0,22.0,36.0,14.0,30.0,20.0,10.0,21.0,70.0,0.0
Clément Michelin,21.0,1997.0,FRA,DF,Toulouse,Ligue 1,1.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,45.0,631.0,311.0,8.0,12.0,16.0,22.0,6.0,10.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,59.0,6.0,25.0,28.0,6.0,0.0,59.0,1.0,0.0,1.0,27.0,142.0,74.0,1.0,1.0,1.0,1.0,0.0,22.0,2.0,3.0,2.0,2.0,1.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,3.0,7.0,0.0
Coke,31.0,1987.0,ESP,DF,Levante,La Liga,27.0,19.0,1817.0,4.0,12.0,6.0,11.2,0.0,0.0,0.0,696.0,934.0,11062.0,5019.0,372.0,440.0,259.0,327.0,51.0,108.0,0.0,12.0,48.0,20.0,7.0,65.0,5.0,1.0,1.0,26.0,31.0,1.0,44.0,0.0,0.0,0.0,113.0,24.0,37.0,1161.0,86.0,404.0,481.0,286.0,37.0,1161.0,30.0,12.0,18.0,515.0,2910.0,1475.0,28.0,21.0,7.0,25.0,13.0,639.0,86.0,44.0,27.0,24.0,17.0,3.0,26.0,56.0,30.0,18.0,8.0,10.0,40.0,54.0,1.0
Colin Dagba,19.0,1998.0,FRA,DF,Paris S-G,Ligue 1,17.0,9.0,918.0,0.0,3.0,2.0,23.8,0.0,0.0,0.0,600.0,655.0,7375.0,1782.0,395.0,421.0,153.0,168.0,10.0,13.0,2.0,14.0,19.0,5.0,4.0,25.0,2.0,0.0,0.0,19.0,6.0,1.0,17.0,0.0,0.0,0.0,48.0,2.0,11.0,732.0,25.0,173.0,353.0,208.0,28.0,732.0,16.0,10.0,6.0,429.0,1834.0,952.0,22.0,20.0,5.0,8.0,10.0,533.0,80.0,24.0,12.0,10.0,12.0,2.0,13.0,19.0,6.0,10.0,0.0,10.0,9.0,10.0,1.0
Collin Quaner,27.0,1991.0,GER,FW,Huddersfield,Premier League,2.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,17.0,150.0,44.0,7.0,10.0,3.0,4.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,19.0,0.0,1.0,4.0,14.0,0.0,19.0,1.0,1.0,0.0,13.0,74.0,21.0,0.0,1.0,0.0,2.0,2.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Connor Wickham,25.0,1993.0,ENG,FW,Crystal Palace,Premier League,6.0,0.0,67.0,0.0,5.0,1.0,12.3,0.0,0.0,0.0,5.0,12.0,52.0,3.0,4.0,7.0,1.0,3.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0,7.0,28.0,1.0,2.0,10.0,16.0,9.0,28.0,0.0,0.0,0.0,13.0,47.0,10.0,0.0,0.0,1.0,4.0,2.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Conor Coady,25.0,1993.0,ENG,DF,Wolves,Premier League,38.0,38.0,3420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1427.0,1700.0,34672.0,14783.0,264.0,287.0,773.0,838.0,374.0,546.0,0.0,1.0,104.0,5.0,0.0,78.0,5.0,0.0,0.0,10.0,9.0,0.0,0.0,0.0,0.0,3.0,251.0,32.0,23.0,1947.0,269.0,1092.0,862.0,2.0,0.0,1947.0,3.0,3.0,0.0,1149.0,6124.0,3618.0,11.0,6.0,2.0,6.0,4.0,1267.0,0.0,31.0,19.0,26.0,5.0,0.0,17.0,32.0,15.0,35.0,27.0,8.0,30.0,133.0,3.0
Corentin Jean,23.0,1995.0,FRA,FW,Toulouse,Ligue 1,19.0,6.0,629.0,0.0,14.0,6.0,18.8,1.0,0.0,0.0,144.0,204.0,1893.0,418.0,97.0,121.0,29.0,42.0,8.0,20.0,0.0,8.0,7.0,4.0,3.0,12.0,1.0,0.0,0.0,8.0,15.0,5.0,27.0,1.0,0.0,0.0,35.0,13.0,27.0,293.0,1.0,26.0,117.0,156.0,26.0,293.0,13.0,5.0,8.0,161.0,1020.0,363.0,17.0,8.0,11.0,22.0,18.0,192.0,54.0,9.0,6.0,3.0,6.0,0.0,2.0,8.0,6.0,8.0,0.0,8.0,2.0,5.0,0.0
Corentin Tolisso,23.0,1994.0,FRA,MF,Bayern Munich,Bundesliga,2.0,1.0,52.0,1.0,1.0,1.0,10.8,0.0,0.0,0.0,34.0,43.0,545.0,111.0,18.0,21.0,13.0,17.0,3.0,4.0,0.0,2.0,4.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,47.0,0.0,3.0,29.0,15.0,3.0,47.0,0.0,0.0,0.0,34.0,121.0,52.0,0.0,1.0,0.0,1.0,0.0,36.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
Craig Cathcart,29.0,1989.0,NIR,DF,Watford,Premier League,36.0,35.0,3096.0,3.0,13.0,5.0,10.2,0.0,0.0,0.0,1046.0,1288.0,19726.0,7449.0,387.0,432.0,499.0,559.0,131.0,248.0,0.0,1.0,56.0,4.0,0.0,71.0,2.0,0.0,0.0,16.0,8.0,0.0,3.0,0.0,0.0,2.0,160.0,86.0,79.0,1648.0,218.0,811.0,789.0,52.0,21.0,1648.0,3.0,2.0,1.0,845.0,3347.0,1674.0,6.0,4.0,0.0,9.0,4.0,870.0,2.0,50.0,31.0,36.0,11.0,3.0,21.0,37.0,16.0,42.0,30.0,12.0,38.0,184.0,4.0
Cristhian Stuani,31.0,1986.0,URU,FW,Girona,La Liga,32.0,30.0,2729.0,19.0,72.0,34.0,12.0,0.0,5.0,5.0,343.0,507.0,4589.0,572.0,208.0,284.0,106.0,155.0,8.0,17.0,0.0,14.0,19.0,4.0,0.0,30.0,9.0,0.0,0.0,89.0,74.0,24.0,3.0,2.0,0.0,0.0,60.0,114.0,112.0,821.0,39.0,72.0,423.0,331.0,138.0,816.0,29.0,14.0,15.0,429.0,1661.0,461.0,12.0,14.0,7.0,61.0,37.0,592.0,129.0,23.0,13.0,7.0,13.0,3.0,5.0,20.0,15.0,13.0,1.0,12.0,4.0,39.0,0.0
Cristian Ansaldi,31.0,1986.0,ARG,DF,Torino,Serie A,24.0,23.0,1807.0,3.0,39.0,10.0,25.5,5.0,0.0,0.0,574.0,888.0,10975.0,4452.0,268.0,307.0,192.0,307.0,93.0,212.0,2.0,35.0,53.0,47.0,30.0,93.0,3.0,0.0,0.0,22.0,32.0,2.0,147.0,0.0,0.0,0.0,114.0,3.0,16.0,1159.0,37.0,233.0,474.0,479.0,36.0,1159.0,80.0,53.0,27.0,632.0,5111.0,2846.0,96.0,60.0,9.0,48.0,33.0,660.0,108.0,50.0,26.0,19.0,21.0,10.0,15.0,30.0,15.0,21.0,4.0,17.0,15.0,31.0,0.0
Cristian Dell'Orco,24.0,1994.0,ITA,DF,Empoli,Serie A,15.0,13.0,1145.0,1.0,5.0,1.0,11.0,0.0,0.0,0.0,505.0,596.0,8616.0,3012.0,223.0,248.0,246.0,275.0,32.0,54.0,1.0,4.0,28.0,3.0,1.0,45.0,1.0,0.0,0.0,12.0,11.0,0.0,7.0,0.0,0.0,0.0,53.0,15.0,25.0,723.0,64.0,303.0,359.0,66.0,8.0,723.0,6.0,3.0,3.0,396.0,2310.0,1510.0,14.0,9.0,0.0,12.0,5.0,462.0,15.0,19.0,12.0,12.0,5.0,2.0,5.0,14.0,9.0,14.0,7.0,7.0,18.0,47.0,0.0
Cristian Ganea,26.0,1992.0,ROU,DF,Athletic Club,La Liga,1.0,1.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,213.0,79.0,4.0,4.0,4.0,5.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,16.0,2.0,4.0,5.0,7.0,0.0,16.0,0.0,0.0,0.0,10.0,27.0,16.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,1.0,1.0,2.0,0.0
Cristian López,29.0,1989.0,ESP,FW,Angers,Ligue 1,19.0,2.0,372.0,2.0,11.0,3.0,13.7,0.0,0.0,1.0,67.0,101.0,793.0,96.0,44.0,55.0,17.0,27.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,6.0,2.0,0.0,0.0,11.0,13.0,1.0,1.0,1.0,0.0,0.0,10.0,18.0,25.0,151.0,2.0,11.0,71.0,69.0,15.0,150.0,2.0,1.0,1.0,76.0,289.0,94.0,2.0,2.0,0.0,12.0,8.0,108.0,24.0,6.0,3.0,1.0,2.0,3.0,1.0,8.0,7.0,4.0,0.0,4.0,1.0,2.0,0.0
Cristian Molinaro,35.0,1983.0,ITA,DF,Frosinone,Serie A,14.0,13.0,1159.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,413.0,585.0,7546.0,3522.0,192.0,218.0,167.0,222.0,50.0,108.0,0.0,14.0,40.0,14.0,8.0,52.0,2.0,0.0,0.0,16.0,22.0,4.0,38.0,0.0,0.0,0.0,72.0,16.0,11.0,690.0,49.0,233.0,324.0,144.0,6.0,690.0,12.0,7.0,5.0,336.0,1932.0,1240.0,28.0,23.0,2.0,6.0,4.0,372.0,41.0,15.0,10.0,7.0,7.0,1.0,3.0,9.0,6.0,11.0,4.0,7.0,15.0,43.0,0.0
Cristian Rivera,21.0,1997.0,ESP,MF,Huesca,La Liga,22.0,19.0,1692.0,2.0,14.0,6.0,18.9,0.0,0.0,0.0,546.0,696.0,9633.0,2737.0,243.0,286.0,222.0,260.0,61.0,90.0,0.0,12.0,43.0,6.0,1.0,72.0,2.0,0.0,0.0,18.0,11.0,1.0,9.0,0.0,0.0,0.0,136.0,23.0,34.0,879.0,61.0,233.0,507.0,146.0,18.0,879.0,25.0,18.0,7.0,449.0,2622.0,961.0,25.0,14.0,2.0,23.0,16.0,482.0,36.0,38.0,25.0,18.0,19.0,1.0,11.0,25.0,14.0,21.0,4.0,17.0,31.0,31.0,0.0
