Player,Age,Born,Nation,Pos,Squad,Comp,MP,Starts,Min,Gls,Sh,SoT,Avg_Sh_Dist,FK,PK,PKatt,Cmp,Att,Pass_TD,Pass_PD,Cmp_S,Att_S,Cmp_M,Att_M,Cmp_L,Att_L,Ast,KP,Pas_A3,PPA,CrsPA,PrgP,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,PKwon,PKcon,OG,Recov,AD_Won,AD_Lost,Touches,Tch_DP,Tch_D3,Tch_M3,Tch_A3,Tch_AP,Live,TO_Att,TO_Succ,Tkld,Carries,Carries_TD,Carries_PD,PrgC,Carries_A3,CPA,Mis,Dis,Rec,PrgR,Tkl,TklW,Tkl_D3,Tkl_M3,Tkl_A3,Tkl_VD_succ,Tkl_VD_att,Tkl_VD_lost,Blocks,Blocked_shot,Blocked_pass,Int,Clr,Err
Scott High,21.0,2001.0,SCO,MF,Rotherham Utd,Championship,22.0,7.0,872.0,0.0,6.0,2.0,43.3,0.0,0.0,0.0,234.0,315.0,3974.0,1223.0,113.0,134.0,85.0,113.0,26.0,46.0,0.0,6.0,22.0,9.0,3.0,34.0,1.0,0.0,0.0,11.0,7.0,0.0,18.0,0.0,0.0,0.0,44.0,7.0,8.0,384.0,12.0,66.0,220.0,103.0,6.0,384.0,8.0,5.0,1.0,198.0,949.0,423.0,11.0,10.0,0.0,12.0,7.0,245.0,24.0,17.0,9.0,5.0,10.0,2.0,8.0,18.0,10.0,5.0,1.0,4.0,7.0,5.0,1.0
Scott Hogan,30.0,1992.0,IRL,FW,Birmingham City,Championship,37.0,30.0,2717.0,10.0,55.0,24.0,12.6,0.0,1.0,2.0,292.0,412.0,4227.0,499.0,150.0,197.0,109.0,139.0,11.0,26.0,1.0,26.0,7.0,13.0,3.0,20.0,2.0,0.0,0.0,25.0,12.0,15.0,13.0,0.0,0.0,0.0,62.0,30.0,70.0,630.0,11.0,43.0,300.0,292.0,111.0,628.0,35.0,10.0,24.0,271.0,1388.0,642.0,26.0,13.0,19.0,46.0,16.0,395.0,120.0,18.0,10.0,2.0,8.0,8.0,6.0,18.0,12.0,13.0,2.0,11.0,6.0,9.0,0.0
Scott Malone,31.0,1991.0,ENG,DF,Millwall,Championship,33.0,14.0,1446.0,0.0,19.0,6.0,23.2,0.0,0.0,0.0,523.0,828.0,10893.0,4915.0,221.0,270.0,176.0,265.0,116.0,258.0,4.0,30.0,49.0,18.0,8.0,56.0,1.0,0.0,0.0,12.0,13.0,1.0,129.0,0.0,0.0,0.0,87.0,17.0,13.0,1005.0,31.0,202.0,441.0,372.0,28.0,1005.0,28.0,16.0,10.0,382.0,1635.0,837.0,22.0,11.0,6.0,22.0,8.0,431.0,73.0,50.0,31.0,30.0,10.0,10.0,29.0,43.0,14.0,28.0,4.0,24.0,18.0,16.0,0.0
Scott Smith,21.0,2001.0,WAL,MF,Wigan Athletic,Championship,2.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,134.0,3.0,5.0,5.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,3.0,11.0,1.0,0.0,15.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Scott Twine,23.0,1999.0,ENG,MF,Burnley,Championship,14.0,5.0,558.0,3.0,26.0,6.0,16.9,5.0,0.0,0.0,177.0,218.0,2781.0,489.0,94.0,108.0,62.0,73.0,14.0,23.0,1.0,7.0,8.0,11.0,1.0,22.0,1.0,0.0,0.0,7.0,10.0,2.0,12.0,0.0,0.0,0.0,37.0,2.0,5.0,293.0,8.0,41.0,109.0,144.0,26.0,293.0,11.0,2.0,5.0,176.0,736.0,392.0,7.0,13.0,3.0,10.0,4.0,198.0,32.0,9.0,4.0,3.0,3.0,3.0,5.0,18.0,13.0,8.0,0.0,8.0,0.0,4.0,0.0
Scott Wharton,24.0,1997.0,ENG,DF,Blackburn,Championship,22.0,17.0,1594.0,1.0,11.0,2.0,10.5,0.0,0.0,0.0,772.0,967.0,16034.0,5185.0,244.0,278.0,390.0,448.0,127.0,214.0,0.0,2.0,24.0,1.0,0.0,41.0,4.0,0.0,0.0,14.0,11.0,1.0,0.0,0.0,0.0,0.0,91.0,49.0,33.0,1143.0,123.0,658.0,460.0,33.0,15.0,1143.0,4.0,2.0,2.0,627.0,2729.0,1888.0,10.0,2.0,0.0,12.0,5.0,722.0,3.0,24.0,18.0,15.0,9.0,0.0,13.0,20.0,7.0,12.0,8.0,4.0,22.0,71.0,2.0
Sean McLoughlin,25.0,1996.0,IRL,DF,Hull City,Championship,27.0,24.0,2142.0,0.0,11.0,1.0,18.1,0.0,0.0,0.0,1249.0,1502.0,22845.0,7912.0,498.0,548.0,643.0,694.0,96.0,221.0,1.0,5.0,67.0,3.0,0.0,46.0,0.0,0.0,0.0,8.0,26.0,0.0,1.0,0.0,0.0,0.0,138.0,66.0,48.0,1744.0,270.0,1029.0,684.0,35.0,11.0,1744.0,7.0,5.0,1.0,983.0,4843.0,2868.0,4.0,9.0,0.0,10.0,2.0,1135.0,2.0,22.0,13.0,16.0,6.0,0.0,12.0,20.0,8.0,29.0,20.0,9.0,43.0,110.0,1.0
Sean Morrison,31.0,1991.0,ENG,DF,Rotherham Utd,Championship,2.0,2.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,29.0,188.0,125.0,5.0,11.0,6.0,11.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,4.0,45.0,13.0,27.0,15.0,4.0,3.0,45.0,0.0,0.0,0.0,4.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,0.0,8.0,0.0
Semi Ajayi,28.0,1993.0,NGA,DF,West Brom,Championship,22.0,17.0,1462.0,2.0,14.0,6.0,11.3,0.0,0.0,0.0,743.0,890.0,16006.0,5311.0,177.0,206.0,459.0,504.0,102.0,168.0,0.0,4.0,50.0,2.0,0.0,52.0,2.0,0.0,0.0,11.0,9.0,0.0,4.0,0.0,1.0,0.0,107.0,51.0,26.0,1033.0,100.0,526.0,469.0,43.0,21.0,1033.0,5.0,2.0,2.0,551.0,2818.0,1585.0,11.0,11.0,0.0,10.0,1.0,657.0,3.0,23.0,15.0,16.0,7.0,0.0,7.0,17.0,10.0,12.0,6.0,6.0,24.0,48.0,2.0
Seán Maguire,28.0,1994.0,IRL,FW,Preston,Championship,17.0,5.0,433.0,0.0,9.0,1.0,16.2,0.0,0.0,0.0,105.0,142.0,1372.0,281.0,59.0,79.0,21.0,30.0,9.0,10.0,0.0,3.0,8.0,3.0,0.0,11.0,0.0,0.0,0.0,5.0,8.0,4.0,0.0,0.0,0.0,0.0,19.0,17.0,25.0,195.0,5.0,18.0,83.0,94.0,20.0,195.0,12.0,5.0,6.0,126.0,611.0,227.0,7.0,4.0,3.0,12.0,12.0,154.0,35.0,7.0,4.0,1.0,5.0,1.0,1.0,4.0,3.0,3.0,2.0,1.0,1.0,2.0,0.0
