Player,Age,Born,Nation,Pos,Squad,MP,Starts,Min,Gls,Ast,PK,PKatt,CrdY,CrdR,Sh,SoT,Avg_Sh_Dist,FK,Pas_TotDist,Pas_PrgDist,Cmp_S,Att_S,Cmp_M,Att_M,Cmp_L,Att_L,KP,Pas_A3,PPA,CrsPA,2CrdY,Fls,Fld,Off,Crs,PKwon,PKcon,OG,Recov,AD_Won,AD_Lost,Touches,Tch_DP,Tch_D3,Tch_M3,Tch_A3,Tch_AP,Live,Dr_Succ,Dr_Att,Num_Dr_Past,Megs,Carries,Cr_TotDist,Cr_PrgDist,Cr_Prog,Cr_A3,CPA,Mis,Dis,Targ,Rec,Prog_Pas_Rec,TklW,Tkl_D3,Tkl_M3,Tkl_A3,Tkl_VD,Past,Press,Press_Succ,Pr_D3,Pr_M3,Pr_A3,Blocks,Blk_Sh,ShSv,Blk_Pass,Int,Clr,Err
Danilo,29.0,1991.0,BRA,DF,Juventus,7.0,6.0,569.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,1.0,24.1,0.0,8922.0,2547.0,131.0,142.0,232.0,251.0,65.0,90.0,1.0,46.0,3.0,0.0,0.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,67.0,8.0,4.0,548.0,39.0,159.0,362.0,49.0,3.0,509.0,4.0,4.0,4.0,0.0,366.0,1576.0,862.0,35.0,3.0,0.0,3.0,1.0,395.0,384.0,4.0,11.0,10.0,7.0,2.0,14.0,7.0,56.0,7.0,23.0,21.0,12.0,11.0,3.0,0.0,8.0,9.0,13.0,1.0
Danilo Cataldi,25.0,1994.0,ITA,MF,Lazio,4.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,31.5,1.0,969.0,343.0,27.0,28.0,25.0,30.0,4.0,5.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,71.0,4.0,22.0,43.0,10.0,0.0,66.0,0.0,0.0,0.0,0.0,42.0,280.0,106.0,4.0,1.0,0.0,0.0,0.0,54.0,51.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,14.0,5.0,5.0,8.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
Danilo D'Ambrosio,31.0,1988.0,ITA,DF,Inter,5.0,3.0,309.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,11.2,0.0,3865.0,1117.0,90.0,102.0,93.0,100.0,25.0,31.0,2.0,9.0,2.0,1.0,0.0,8.0,4.0,1.0,2.0,0.0,0.0,0.0,35.0,4.0,2.0,261.0,19.0,92.0,134.0,48.0,2.0,243.0,2.0,2.0,2.0,0.0,167.0,658.0,368.0,17.0,4.0,0.0,2.0,1.0,195.0,187.0,4.0,2.0,1.0,2.0,4.0,1.0,5.0,42.0,7.0,12.0,14.0,16.0,3.0,0.0,0.0,3.0,3.0,5.0,0.0
Danilo Pereira,28.0,1991.0,POR,DF,Paris,12.0,8.0,785.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7923.0,2031.0,130.0,136.0,195.0,207.0,60.0,80.0,1.0,15.0,1.0,0.0,0.0,6.0,8.0,0.0,1.0,0.0,0.0,0.0,76.0,14.0,9.0,520.0,99.0,286.0,234.0,16.0,2.0,513.0,3.0,3.0,3.0,0.0,315.0,1471.0,636.0,12.0,1.0,0.0,2.0,1.0,356.0,343.0,2.0,9.0,13.0,0.0,1.0,5.0,6.0,82.0,25.0,59.0,22.0,1.0,19.0,9.0,0.0,10.0,12.0,44.0,0.0
Darío Benedetto,30.0,1990.0,ARG,FW,Marseille,6.0,3.0,257.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,16.0,0.0,626.0,126.0,14.0,16.0,6.0,9.0,7.0,10.0,2.0,1.0,1.0,1.0,0.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,66.0,2.0,3.0,35.0,30.0,7.0,61.0,3.0,4.0,4.0,0.0,40.0,180.0,52.0,4.0,2.0,0.0,4.0,2.0,99.0,51.0,21.0,1.0,1.0,0.0,0.0,0.0,0.0,26.0,10.0,1.0,9.0,16.0,3.0,0.0,0.0,3.0,1.0,2.0,0.0
David Alaba,28.0,1992.0,AUT,DF,Bayern,9.0,9.0,810.0,0.0,1.0,0.0,0.0,2.0,0.0,10.0,3.0,19.9,2.0,13068.0,3540.0,184.0,193.0,338.0,366.0,94.0,129.0,8.0,57.0,9.0,2.0,0.0,15.0,1.0,0.0,7.0,0.0,0.0,0.0,91.0,6.0,12.0,779.0,78.0,356.0,420.0,74.0,9.0,753.0,1.0,2.0,1.0,0.0,558.0,3712.0,1991.0,59.0,13.0,1.0,3.0,4.0,605.0,589.0,6.0,5.0,5.0,7.0,1.0,5.0,6.0,119.0,31.0,41.0,62.0,16.0,13.0,3.0,0.0,10.0,13.0,24.0,1.0
David Neres,23.0,1997.0,BRA,FW,Ajax,4.0,4.0,310.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,15.9,0.0,1557.0,397.0,77.0,95.0,19.0,27.0,9.0,12.0,8.0,6.0,6.0,2.0,0.0,2.0,6.0,4.0,9.0,0.0,0.0,0.0,21.0,0.0,4.0,176.0,0.0,12.0,78.0,105.0,20.0,172.0,8.0,10.0,8.0,0.0,144.0,733.0,409.0,25.0,12.0,5.0,8.0,7.0,188.0,135.0,34.0,5.0,1.0,4.0,3.0,2.0,1.0,55.0,20.0,8.0,26.0,21.0,5.0,0.0,0.0,5.0,1.0,0.0,0.0
David Okereke,22.0,1997.0,NGA,MF,Club,3.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,118.0,29.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,17.0,0.0,1.0,8.0,9.0,0.0,16.0,1.0,3.0,2.0,1.0,16.0,39.0,18.0,1.0,1.0,0.0,1.0,2.0,23.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,1.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Davit Khocholava,27.0,1993.0,GEO,DF,Shakhtar,4.0,3.0,296.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3273.0,806.0,39.0,42.0,87.0,93.0,26.0,34.0,0.0,4.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,22.0,4.0,1.0,212.0,48.0,145.0,71.0,0.0,0.0,207.0,0.0,0.0,0.0,0.0,132.0,416.0,130.0,0.0,0.0,0.0,0.0,0.0,144.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,25.0,9.0,21.0,4.0,0.0,8.0,4.0,0.0,4.0,2.0,31.0,0.0
Davy Klaassen,27.0,1993.0,NED,MF,Ajax,6.0,5.0,453.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,12.9,0.0,3349.0,1016.0,78.0,89.0,81.0,88.0,20.0,33.0,1.0,16.0,2.0,0.0,0.0,5.0,6.0,1.0,1.0,0.0,0.0,0.0,49.0,5.0,8.0,262.0,13.0,65.0,148.0,58.0,9.0,251.0,2.0,5.0,2.0,0.0,138.0,606.0,278.0,13.0,4.0,0.0,3.0,2.0,185.0,157.0,5.0,4.0,6.0,5.0,0.0,5.0,3.0,51.0,20.0,11.0,30.0,10.0,7.0,0.0,0.0,7.0,5.0,12.0,0.0
Dayot Upamecano,21.0,1998.0,FRA,DF,RB,7.0,7.0,604.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,2.0,15.0,0.0,10452.0,2804.0,111.0,124.0,230.0,254.0,108.0,140.0,1.0,32.0,1.0,0.0,0.0,13.0,3.0,0.0,1.0,0.0,1.0,0.0,89.0,20.0,6.0,596.0,57.0,302.0,323.0,27.0,10.0,583.0,8.0,9.0,8.0,0.0,408.0,2556.0,1284.0,32.0,8.0,1.0,2.0,4.0,425.0,419.0,3.0,15.0,12.0,6.0,1.0,3.0,5.0,84.0,36.0,54.0,27.0,3.0,8.0,3.0,0.0,5.0,13.0,25.0,2.0
Dejan Kulusevski,20.0,2000.0,SWE,FW,Juventus,6.0,3.0,268.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,2.0,15.1,0.0,1006.0,281.0,35.0,48.0,21.0,24.0,4.0,10.0,2.0,3.0,3.0,0.0,0.0,9.0,6.0,0.0,8.0,0.0,0.0,0.0,16.0,0.0,1.0,133.0,1.0,20.0,44.0,79.0,19.0,129.0,6.0,9.0,6.0,0.0,108.0,563.0,344.0,11.0,4.0,2.0,13.0,3.0,141.0,97.0,25.0,4.0,4.0,2.0,0.0,0.0,7.0,56.0,15.0,12.0,24.0,20.0,5.0,1.0,0.0,4.0,3.0,0.0,0.0
Dejan Lovren,31.0,1989.0,CRO,DF,Zenit,5.0,4.0,384.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,1.0,24.2,1.0,4449.0,1871.0,33.0,35.0,91.0,96.0,49.0,67.0,0.0,14.0,2.0,0.0,0.0,5.0,1.0,0.0,3.0,0.0,0.0,0.0,39.0,9.0,9.0,246.0,48.0,123.0,126.0,12.0,1.0,242.0,1.0,1.0,1.0,0.0,146.0,847.0,440.0,10.0,3.0,0.0,0.0,0.0,161.0,157.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,30.0,10.0,18.0,11.0,1.0,9.0,1.0,0.0,8.0,4.0,28.0,0.0
Demba Ba,35.0,1985.0,SEN,FW,Başakşehir,6.0,3.0,328.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,3.0,19.4,0.0,1173.0,155.0,37.0,44.0,24.0,31.0,7.0,11.0,2.0,4.0,1.0,0.0,0.0,7.0,14.0,1.0,0.0,0.0,0.0,0.0,20.0,11.0,12.0,138.0,5.0,9.0,85.0,51.0,12.0,131.0,2.0,4.0,3.0,2.0,81.0,394.0,185.0,9.0,4.0,0.0,10.0,6.0,169.0,98.0,27.0,0.0,0.0,0.0,0.0,0.0,4.0,33.0,3.0,2.0,15.0,16.0,3.0,1.0,0.0,2.0,1.0,3.0,0.0
Denis Zakaria,23.0,1996.0,SUI,MF,M'Gladbach,5.0,2.0,292.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,30.1,0.0,1858.0,454.0,50.0,52.0,45.0,47.0,11.0,15.0,1.0,3.0,1.0,1.0,0.0,7.0,2.0,0.0,3.0,0.0,0.0,0.0,17.0,2.0,1.0,141.0,14.0,64.0,76.0,8.0,1.0,140.0,2.0,2.0,2.0,0.0,100.0,478.0,248.0,11.0,2.0,0.0,3.0,5.0,106.0,99.0,5.0,6.0,6.0,2.0,0.0,1.0,4.0,48.0,11.0,22.0,22.0,4.0,3.0,1.0,0.0,2.0,6.0,3.0,0.0
Deniz Turuc,27.0,1993.0,TUR,MF,Başakşehir,6.0,6.0,522.0,1.0,1.0,0.0,0.0,2.0,0.0,6.0,3.0,18.7,3.0,3665.0,1190.0,87.0,104.0,77.0,88.0,28.0,55.0,10.0,15.0,9.0,4.0,0.0,8.0,14.0,1.0,19.0,0.0,0.0,0.0,51.0,4.0,11.0,336.0,13.0,61.0,170.0,139.0,5.0,303.0,11.0,17.0,11.0,1.0,244.0,1633.0,850.0,41.0,20.0,1.0,18.0,11.0,284.0,224.0,25.0,3.0,2.0,2.0,0.0,2.0,6.0,100.0,25.0,38.0,42.0,20.0,14.0,4.0,0.0,10.0,5.0,5.0,0.0
Dentinho,31.0,1989.0,BRA,FW,Shakhtar,4.0,2.0,164.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.1,0.0,651.0,98.0,15.0,18.0,13.0,14.0,5.0,5.0,1.0,2.0,0.0,0.0,0.0,3.0,5.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,6.0,67.0,2.0,16.0,38.0,14.0,2.0,63.0,2.0,4.0,2.0,0.0,40.0,113.0,49.0,2.0,0.0,0.0,4.0,4.0,68.0,42.0,6.0,2.0,2.0,0.0,0.0,1.0,1.0,29.0,6.0,10.0,12.0,7.0,5.0,0.0,0.0,5.0,2.0,2.0,0.0
Denys Harmash,30.0,1990.0,UKR,MF,Dynamo,5.0,2.0,157.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,669.0,100.0,23.0,28.0,14.0,18.0,4.0,7.0,1.0,3.0,1.0,1.0,0.0,8.0,4.0,1.0,5.0,0.0,0.0,0.0,13.0,2.0,2.0,85.0,6.0,30.0,38.0,21.0,5.0,83.0,3.0,3.0,3.0,0.0,47.0,202.0,91.0,4.0,0.0,1.0,0.0,1.0,66.0,45.0,7.0,5.0,4.0,4.0,1.0,4.0,8.0,59.0,14.0,20.0,29.0,10.0,5.0,1.0,0.0,4.0,2.0,7.0,0.0
Denys Popov,21.0,1999.0,UKR,DF,Dynamo,6.0,4.0,412.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,8.0,0.0,6327.0,2055.0,60.0,70.0,145.0,159.0,64.0,87.0,0.0,10.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,2.0,0.0,38.0,10.0,2.0,360.0,71.0,236.0,138.0,7.0,3.0,355.0,2.0,2.0,2.0,0.0,245.0,1171.0,571.0,9.0,1.0,0.0,1.0,0.0,281.0,279.0,0.0,3.0,4.0,1.0,0.0,1.0,2.0,23.0,8.0,14.0,9.0,0.0,9.0,4.0,0.0,5.0,7.0,18.0,0.0
Diego Carlos,27.0,1993.0,BRA,DF,Sevilla,8.0,8.0,720.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,3.0,11.6,0.0,12222.0,3359.0,141.0,152.0,280.0,292.0,118.0,159.0,1.0,30.0,0.0,0.0,0.0,15.0,3.0,1.0,0.0,0.0,1.0,0.0,83.0,24.0,13.0,695.0,97.0,349.0,358.0,27.0,18.0,678.0,1.0,1.0,1.0,0.0,489.0,2117.0,1035.0,5.0,2.0,0.0,4.0,1.0,531.0,520.0,4.0,3.0,4.0,2.0,1.0,3.0,3.0,67.0,29.0,33.0,28.0,6.0,16.0,6.0,1.0,10.0,9.0,37.0,1.0
Dimitri Payet,33.0,1987.0,FRA,FW,Marseille,6.0,4.0,340.0,2.0,0.0,2.0,3.0,1.0,0.0,6.0,3.0,33.3,1.0,2294.0,559.0,66.0,84.0,43.0,53.0,17.0,40.0,12.0,5.0,5.0,3.0,0.0,1.0,7.0,1.0,11.0,0.0,0.0,0.0,11.0,2.0,0.0,218.0,1.0,17.0,116.0,95.0,11.0,190.0,2.0,2.0,2.0,0.0,141.0,690.0,393.0,24.0,7.0,5.0,7.0,6.0,196.0,165.0,20.0,2.0,1.0,2.0,1.0,1.0,2.0,39.0,13.0,5.0,21.0,13.0,4.0,0.0,0.0,4.0,2.0,1.0,0.0
Diogo Jota,23.0,1996.0,POR,FW,Liverpool,9.0,6.0,539.0,4.0,1.0,0.0,0.0,0.0,0.0,18.0,10.0,10.8,0.0,2143.0,474.0,89.0,116.0,40.0,59.0,11.0,18.0,5.0,9.0,4.0,0.0,0.0,8.0,17.0,2.0,5.0,0.0,0.0,0.0,33.0,8.0,16.0,296.0,3.0,22.0,138.0,157.0,43.0,295.0,7.0,21.0,10.0,1.0,218.0,1154.0,679.0,31.0,10.0,8.0,12.0,18.0,325.0,242.0,68.0,2.0,2.0,2.0,0.0,1.0,6.0,113.0,25.0,15.0,53.0,45.0,8.0,1.0,0.0,7.0,4.0,0.0,0.0
Diogo Leite,21.0,1999.0,POR,DF,Porto,3.0,2.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1714.0,504.0,15.0,16.0,47.0,49.0,12.0,17.0,0.0,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,2.0,100.0,26.0,72.0,30.0,3.0,2.0,97.0,2.0,2.0,2.0,0.0,62.0,219.0,81.0,1.0,1.0,0.0,0.0,0.0,68.0,64.0,0.0,3.0,3.0,1.0,0.0,1.0,0.0,11.0,4.0,7.0,3.0,1.0,4.0,3.0,0.0,1.0,4.0,8.0,0.0
Dion Cools,24.0,1996.0,MAS,DF,Midtjylland,3.0,2.0,207.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4.5,0.0,2100.0,948.0,15.0,21.0,40.0,61.0,27.0,38.0,3.0,6.0,1.0,1.0,0.0,2.0,1.0,1.0,7.0,0.0,0.0,0.0,20.0,2.0,3.0,143.0,12.0,39.0,74.0,40.0,5.0,107.0,0.0,1.0,0.0,0.0,63.0,380.0,194.0,6.0,2.0,0.0,1.0,0.0,74.0,66.0,4.0,2.0,0.0,2.0,0.0,1.0,1.0,21.0,7.0,6.0,11.0,4.0,4.0,0.0,0.0,4.0,6.0,6.0,0.0
Divock Origi,25.0,1995.0,BEL,FW,Liverpool,4.0,3.0,209.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,15.8,0.0,703.0,131.0,25.0,30.0,16.0,19.0,4.0,5.0,2.0,1.0,3.0,2.0,0.0,2.0,7.0,2.0,2.0,0.0,0.0,0.0,9.0,1.0,6.0,89.0,2.0,12.0,40.0,42.0,4.0,86.0,1.0,3.0,1.0,0.0,64.0,216.0,82.0,6.0,2.0,0.0,4.0,9.0,105.0,64.0,14.0,2.0,0.0,2.0,2.0,2.0,1.0,40.0,11.0,3.0,18.0,19.0,2.0,0.0,0.0,2.0,0.0,4.0,0.0
Dmitri Zhivoglyadov,26.0,1994.0,RUS,DF,Loko,6.0,6.0,533.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,12.2,0.0,3043.0,1426.0,75.0,82.0,50.0,68.0,29.0,53.0,5.0,14.0,10.0,1.0,0.0,10.0,11.0,0.0,8.0,0.0,0.0,0.0,42.0,2.0,9.0,283.0,37.0,113.0,113.0,74.0,5.0,231.0,3.0,5.0,3.0,0.0,130.0,676.0,414.0,18.0,10.0,1.0,7.0,5.0,163.0,139.0,9.0,2.0,5.0,1.0,1.0,4.0,1.0,51.0,13.0,26.0,14.0,11.0,17.0,3.0,0.0,14.0,6.0,18.0,0.0
Dmitrii Rybchinskii,21.0,1998.0,RUS,MF,Loko,6.0,1.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,18.3,0.0,778.0,304.0,25.0,31.0,20.0,22.0,2.0,3.0,2.0,3.0,1.0,0.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,14.0,1.0,4.0,88.0,6.0,30.0,40.0,23.0,4.0,87.0,3.0,3.0,3.0,0.0,50.0,286.0,147.0,7.0,3.0,1.0,3.0,8.0,74.0,54.0,11.0,2.0,6.0,0.0,0.0,4.0,6.0,37.0,12.0,21.0,11.0,5.0,6.0,0.0,0.0,6.0,2.0,2.0,0.0
Dodô,21.0,1998.0,BRA,DF,Shakhtar,6.0,6.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,25.0,0.0,4730.0,1256.0,113.0,127.0,133.0,155.0,16.0,19.0,3.0,6.0,2.0,2.0,0.0,2.0,10.0,0.0,5.0,0.0,0.0,0.0,61.0,3.0,6.0,391.0,23.0,131.0,208.0,74.0,8.0,357.0,5.0,12.0,6.0,0.0,263.0,1225.0,709.0,22.0,8.0,2.0,5.0,7.0,275.0,253.0,10.0,7.0,5.0,1.0,1.0,3.0,10.0,52.0,20.0,34.0,12.0,6.0,10.0,1.0,0.0,9.0,8.0,13.0,0.0
Dominik Szoboszlai,19.0,2000.0,HUN,MF,RB,6.0,6.0,505.0,2.0,0.0,0.0,0.0,1.0,0.0,12.0,5.0,21.6,3.0,3465.0,1359.0,80.0,100.0,71.0,89.0,27.0,62.0,13.0,17.0,9.0,2.0,0.0,7.0,6.0,1.0,10.0,0.0,0.0,0.0,52.0,8.0,5.0,347.0,13.0,60.0,146.0,168.0,20.0,281.0,3.0,13.0,3.0,0.0,187.0,977.0,631.0,26.0,12.0,4.0,9.0,11.0,258.0,190.0,35.0,4.0,3.0,2.0,3.0,2.0,11.0,105.0,29.0,28.0,57.0,20.0,12.0,1.0,1.0,11.0,5.0,9.0,0.0
Donny van de Beek,23.0,1997.0,NED,MF,Manchester,6.0,3.0,277.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.6,0.0,2534.0,544.0,102.0,113.0,59.0,65.0,6.0,8.0,5.0,15.0,3.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,32.0,2.0,4.0,209.0,4.0,29.0,126.0,63.0,10.0,207.0,5.0,5.0,5.0,0.0,130.0,574.0,268.0,12.0,6.0,0.0,3.0,3.0,185.0,160.0,6.0,7.0,1.0,2.0,5.0,3.0,1.0,46.0,16.0,13.0,17.0,16.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0
Douglas Costa,29.0,1990.0,BRA,FW,Bayern,6.0,2.0,230.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,17.9,0.0,1613.0,288.0,58.0,63.0,29.0,37.0,10.0,20.0,3.0,7.0,2.0,0.0,0.0,3.0,2.0,2.0,5.0,0.0,0.0,0.0,18.0,0.0,2.0,158.0,0.0,14.0,61.0,95.0,12.0,145.0,7.0,11.0,7.0,0.0,120.0,685.0,405.0,26.0,7.0,4.0,8.0,2.0,151.0,122.0,18.0,1.0,0.0,0.0,1.0,0.0,0.0,36.0,12.0,7.0,10.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Douglas Santos,26.0,1994.0,BRA,DF,Zenit,5.0,5.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3738.0,1734.0,68.0,76.0,95.0,115.0,21.0,56.0,3.0,23.0,3.0,1.0,0.0,5.0,6.0,0.0,10.0,0.0,0.0,0.0,37.0,5.0,9.0,307.0,21.0,97.0,147.0,80.0,0.0,256.0,3.0,7.0,3.0,0.0,168.0,1112.0,717.0,22.0,7.0,0.0,3.0,5.0,191.0,181.0,5.0,7.0,11.0,4.0,1.0,8.0,9.0,58.0,17.0,34.0,18.0,6.0,9.0,0.0,0.0,9.0,4.0,6.0,0.0
Duje Ćaleta-Car,23.0,1996.0,CRO,DF,Marseille,4.0,4.0,360.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,6.5,0.0,4944.0,1740.0,68.0,77.0,115.0,120.0,43.0,60.0,1.0,18.0,2.0,1.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,41.0,10.0,4.0,287.0,43.0,173.0,127.0,7.0,3.0,275.0,1.0,1.0,1.0,0.0,181.0,908.0,512.0,10.0,0.0,0.0,1.0,0.0,216.0,208.0,0.0,3.0,1.0,2.0,0.0,0.0,3.0,23.0,9.0,7.0,14.0,2.0,7.0,4.0,0.0,3.0,2.0,14.0,0.0
Duván Zapata,29.0,1991.0,COL,FW,Atalanta,8.0,6.0,522.0,3.0,2.0,0.0,0.0,0.0,0.0,23.0,12.0,14.0,0.0,1896.0,469.0,62.0,87.0,44.0,61.0,9.0,15.0,5.0,5.0,6.0,0.0,0.0,4.0,21.0,10.0,5.0,0.0,0.0,0.0,21.0,13.0,16.0,290.0,9.0,26.0,131.0,150.0,42.0,275.0,11.0,23.0,11.0,0.0,212.0,1053.0,605.0,37.0,9.0,12.0,23.0,16.0,389.0,232.0,84.0,3.0,2.0,3.0,0.0,0.0,0.0,45.0,9.0,4.0,17.0,24.0,4.0,0.0,0.0,4.0,1.0,8.0,0.0
Dušan Tadić,31.0,1988.0,SRB,FW,Ajax,6.0,6.0,540.0,2.0,3.0,1.0,1.0,0.0,0.0,5.0,2.0,18.0,1.0,3044.0,982.0,105.0,122.0,53.0,73.0,24.0,47.0,15.0,11.0,8.0,3.0,0.0,9.0,14.0,2.0,15.0,0.0,0.0,0.0,23.0,4.0,15.0,337.0,5.0,21.0,144.0,188.0,37.0,300.0,6.0,11.0,6.0,0.0,230.0,980.0,576.0,36.0,10.0,7.0,16.0,22.0,377.0,256.0,63.0,2.0,0.0,1.0,2.0,2.0,2.0,69.0,24.0,8.0,31.0,30.0,8.0,1.0,0.0,7.0,1.0,2.0,0.0
Dávid Sigér,29.0,1990.0,HUN,MF,Ferencváros,5.0,5.0,389.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,21.7,0.0,2483.0,309.0,61.0,70.0,44.0,48.0,23.0,32.0,0.0,6.0,1.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,31.0,3.0,3.0,180.0,9.0,56.0,101.0,31.0,3.0,176.0,3.0,4.0,3.0,0.0,119.0,468.0,197.0,7.0,1.0,0.0,2.0,5.0,156.0,133.0,7.0,1.0,0.0,2.0,1.0,0.0,3.0,74.0,14.0,22.0,36.0,16.0,4.0,1.0,0.0,3.0,0.0,2.0,1.0
Eden Hazard,29.0,1991.0,BEL,FW,Real,5.0,3.0,274.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,19.4,0.0,2088.0,404.0,82.0,91.0,44.0,48.0,8.0,9.0,2.0,7.0,5.0,1.0,0.0,1.0,11.0,0.0,4.0,0.0,0.0,0.0,10.0,1.0,2.0,195.0,0.0,16.0,105.0,94.0,9.0,191.0,10.0,12.0,10.0,0.0,172.0,932.0,465.0,26.0,11.0,2.0,6.0,6.0,205.0,176.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,7.0,0.0,13.0,17.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
Edin Višća,30.0,1990.0,BIH,MF,Başakşehir,5.0,5.0,423.0,1.0,2.0,0.0,0.0,0.0,0.0,19.0,6.0,20.2,1.0,3409.0,1246.0,50.0,72.0,67.0,86.0,34.0,68.0,5.0,16.0,5.0,1.0,0.0,2.0,8.0,1.0,15.0,0.0,0.0,0.0,35.0,0.0,1.0,295.0,7.0,51.0,138.0,136.0,21.0,281.0,8.0,16.0,9.0,2.0,229.0,1739.0,1076.0,46.0,17.0,6.0,7.0,3.0,263.0,225.0,21.0,2.0,0.0,0.0,2.0,1.0,3.0,36.0,12.0,7.0,13.0,16.0,8.0,0.0,0.0,8.0,3.0,2.0,0.0
Edinson Cavani,33.0,1987.0,URU,FW,Manchester,4.0,2.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,21.0,0.0,722.0,48.0,27.0,29.0,20.0,22.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,8.0,2.0,2.0,80.0,0.0,10.0,28.0,44.0,12.0,78.0,2.0,2.0,2.0,0.0,46.0,142.0,55.0,2.0,0.0,0.0,7.0,2.0,105.0,65.0,12.0,1.0,0.0,0.0,2.0,1.0,2.0,48.0,13.0,1.0,15.0,32.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
Edson Álvarez,22.0,1997.0,MEX,MF,Ajax,4.0,1.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,986.0,236.0,17.0,21.0,23.0,25.0,8.0,12.0,1.0,3.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,14.0,3.0,0.0,73.0,6.0,35.0,38.0,6.0,0.0,72.0,3.0,4.0,3.0,0.0,40.0,187.0,63.0,0.0,1.0,0.0,0.0,1.0,51.0,44.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,18.0,4.0,9.0,7.0,2.0,3.0,2.0,0.0,1.0,3.0,4.0,0.0
