Player,Age,Born,Nation,Pos,Squad,MP,Starts,Min,Gls,Ast,PK,PKatt,CrdY,CrdR,Sh,SoT,Avg_Sh_Dist,FK,Pas_TotDist,Pas_PrgDist,Cmp_S,Att_S,Cmp_M,Att_M,Cmp_L,Att_L,KP,Pas_A3,PPA,CrsPA,2CrdY,Fls,Fld,Off,Crs,PKwon,PKcon,OG,Recov,AD_Won,AD_Lost,Touches,Tch_DP,Tch_D3,Tch_M3,Tch_A3,Tch_AP,Live,Dr_Succ,Dr_Att,Num_Dr_Past,Megs,Carries,Cr_TotDist,Cr_PrgDist,Cr_Prog,Cr_A3,CPA,Mis,Dis,Targ,Rec,Prog_Pas_Rec,TklW,Tkl_D3,Tkl_M3,Tkl_A3,Tkl_VD,Past,Press,Press_Succ,Pr_D3,Pr_M3,Pr_A3,Blocks,Blk_Sh,ShSv,Blk_Pass,Int,Clr,Err
Donny van de Beek,23.0,1997.0,NED,FW,Manchester,3.0,1.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,0.0,810.0,223.0,35.0,39.0,16.0,23.0,2.0,5.0,2.0,4.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,12.0,2.0,0.0,78.0,0.0,16.0,43.0,29.0,4.0,78.0,2.0,3.0,3.0,0.0,42.0,306.0,206.0,7.0,4.0,0.0,3.0,1.0,74.0,60.0,8.0,3.0,0.0,0.0,3.0,2.0,2.0,26.0,8.0,3.0,14.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Donyell Malen,21.0,1999.0,NED,FW,PSV,8.0,8.0,674.0,5.0,0.0,0.0,0.0,1.0,0.0,30.0,11.0,14.5,0.0,2519.0,462.0,94.0,107.0,67.0,83.0,6.0,11.0,7.0,7.0,6.0,0.0,0.0,11.0,11.0,3.0,9.0,1.0,0.0,0.0,29.0,2.0,10.0,316.0,5.0,16.0,137.0,189.0,58.0,291.0,11.0,23.0,11.0,0.0,229.0,1137.0,720.0,42.0,12.0,11.0,24.0,14.0,432.0,246.0,72.0,0.0,0.0,0.0,0.0,0.0,4.0,74.0,19.0,8.0,27.0,39.0,4.0,1.0,0.0,3.0,1.0,6.0,0.0
Dor Peretz,25.0,1995.0,ISR,MF,Maccabi,8.0,7.0,645.0,1.0,3.0,0.0,0.0,2.0,0.0,13.0,4.0,16.8,0.0,4251.0,1130.0,119.0,129.0,85.0,94.0,29.0,41.0,5.0,22.0,4.0,0.0,0.0,16.0,12.0,0.0,1.0,0.0,0.0,0.0,50.0,12.0,8.0,356.0,12.0,77.0,235.0,66.0,14.0,349.0,2.0,3.0,2.0,0.0,229.0,1013.0,477.0,15.0,6.0,1.0,7.0,9.0,294.0,253.0,19.0,10.0,6.0,4.0,1.0,5.0,13.0,120.0,36.0,40.0,65.0,15.0,6.0,1.0,0.0,5.0,5.0,12.0,0.0
Douglas,23.0,1997.0,BRA,MF,PAOK,5.0,2.0,274.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,1.0,27.2,0.0,3423.0,979.0,72.0,79.0,75.0,81.0,27.0,32.0,2.0,24.0,1.0,0.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,42.0,2.0,3.0,227.0,10.0,59.0,153.0,30.0,1.0,222.0,5.0,7.0,5.0,0.0,166.0,972.0,562.0,24.0,4.0,0.0,1.0,3.0,167.0,157.0,5.0,8.0,3.0,7.0,2.0,2.0,4.0,65.0,19.0,26.0,34.0,5.0,4.0,1.0,0.0,3.0,3.0,3.0,0.0
Dragoș Grigore,33.0,1986.0,ROU,DF,Ludogorets,2.0,2.0,179.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1756.0,617.0,24.0,29.0,39.0,40.0,15.0,18.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,1.0,120.0,28.0,99.0,22.0,1.0,1.0,113.0,0.0,0.0,0.0,0.0,43.0,133.0,56.0,1.0,0.0,0.0,2.0,0.0,70.0,67.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,14.0,3.0,8.0,6.0,0.0,4.0,0.0,0.0,4.0,3.0,13.0,2.0
Dries Mertens,33.0,1987.0,BEL,FW,Napoli,7.0,4.0,396.0,1.0,1.0,0.0,0.0,1.0,0.0,11.0,5.0,14.9,1.0,1619.0,399.0,46.0,60.0,40.0,52.0,9.0,21.0,12.0,5.0,5.0,1.0,0.0,3.0,6.0,3.0,9.0,0.0,0.0,0.0,16.0,1.0,6.0,182.0,1.0,12.0,60.0,114.0,25.0,170.0,2.0,6.0,2.0,0.0,121.0,320.0,129.0,9.0,3.0,3.0,7.0,5.0,193.0,142.0,42.0,1.0,0.0,1.0,0.0,1.0,5.0,63.0,18.0,10.0,23.0,30.0,3.0,0.0,0.0,3.0,1.0,2.0,0.0
Dudu Twito,26.0,1994.0,ISR,DF,Be'er,4.0,2.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1240.0,505.0,33.0,34.0,37.0,46.0,5.0,13.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,1.0,15.0,3.0,3.0,114.0,10.0,55.0,45.0,23.0,1.0,90.0,0.0,1.0,1.0,0.0,59.0,258.0,133.0,4.0,2.0,0.0,3.0,0.0,76.0,62.0,6.0,1.0,0.0,2.0,0.0,0.0,3.0,22.0,5.0,9.0,6.0,7.0,3.0,1.0,0.0,2.0,1.0,5.0,0.0
Duje Čop,30.0,1990.0,CRO,FW,Standard,2.0,1.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,321.0,130.0,7.0,12.0,4.0,7.0,3.0,7.0,2.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,5.0,1.0,3.0,41.0,0.0,6.0,16.0,21.0,3.0,39.0,2.0,3.0,2.0,0.0,30.0,178.0,69.0,5.0,1.0,0.0,6.0,1.0,46.0,31.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,2.0,0.0,8.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Dušan Tadić,31.0,1988.0,SRB,FW,Ajax,6.0,6.0,540.0,3.0,2.0,2.0,3.0,0.0,0.0,14.0,7.0,15.6,0.0,2947.0,1046.0,101.0,124.0,52.0,78.0,19.0,50.0,21.0,14.0,25.0,3.0,0.0,8.0,18.0,5.0,31.0,1.0,0.0,0.0,26.0,5.0,14.0,339.0,0.0,12.0,123.0,215.0,49.0,301.0,11.0,12.0,11.0,0.0,226.0,895.0,534.0,38.0,6.0,9.0,19.0,10.0,393.0,260.0,76.0,1.0,1.0,1.0,1.0,3.0,2.0,81.0,30.0,5.0,28.0,48.0,5.0,2.0,0.0,3.0,1.0,1.0,0.0
Dylan Batubinsika,24.0,1996.0,FRA,DF,Antwerp,3.0,3.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,2603.0,774.0,53.0,58.0,61.0,70.0,19.0,27.0,0.0,4.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,41.0,18.0,6.0,184.0,10.0,101.0,85.0,8.0,3.0,170.0,3.0,3.0,3.0,0.0,97.0,515.0,177.0,4.0,0.0,0.0,4.0,1.0,103.0,98.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,27.0,9.0,15.0,11.0,1.0,4.0,0.0,0.0,4.0,6.0,9.0,0.0
Dávid Hancko,22.0,1997.0,SVK,DF,Sparta,2.0,2.0,138.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,8.5,0.0,1350.0,325.0,14.0,15.0,36.0,45.0,10.0,19.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,3.0,3.0,105.0,22.0,64.0,40.0,8.0,3.0,103.0,0.0,0.0,0.0,0.0,55.0,318.0,168.0,2.0,1.0,0.0,0.0,0.0,66.0,65.0,1.0,2.0,3.0,2.0,0.0,1.0,4.0,21.0,5.0,13.0,8.0,0.0,2.0,1.0,0.0,1.0,2.0,12.0,0.0
Ebrima Darboe,19.0,2001.0,GAM,MF,Roma,1.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,853.0,233.0,17.0,19.0,22.0,22.0,5.0,5.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,51.0,1.0,16.0,36.0,4.0,0.0,49.0,3.0,3.0,3.0,0.0,42.0,184.0,77.0,1.0,0.0,0.0,0.0,0.0,40.0,39.0,1.0,1.0,0.0,1.0,1.0,2.0,3.0,18.0,5.0,9.0,6.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
Eddie Nketiah,21.0,1999.0,ENG,FW,Arsenal,8.0,6.0,459.0,3.0,0.0,0.0,0.0,2.0,0.0,21.0,6.0,10.8,0.0,1522.0,189.0,54.0,63.0,36.0,40.0,4.0,6.0,3.0,4.0,4.0,0.0,0.0,10.0,7.0,6.0,2.0,0.0,0.0,0.0,18.0,5.0,11.0,190.0,0.0,10.0,83.0,111.0,38.0,183.0,4.0,10.0,5.0,0.0,132.0,670.0,262.0,18.0,6.0,1.0,9.0,8.0,227.0,145.0,47.0,3.0,2.0,2.0,3.0,0.0,4.0,91.0,27.0,10.0,21.0,60.0,6.0,1.0,0.0,5.0,2.0,0.0,0.0
Eden Karzev,20.0,2000.0,ISR,MF,Maccabi,3.0,1.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.0,57.0,9.0,10.0,6.0,6.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,24.0,2.0,6.0,15.0,3.0,0.0,24.0,0.0,0.0,0.0,0.0,17.0,45.0,15.0,0.0,0.0,0.0,0.0,0.0,23.0,17.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,7.0,1.0,0.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
Eden Shamir,25.0,1995.0,ISR,MF,Standard,2.0,2.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,715.0,109.0,18.0,22.0,13.0,19.0,7.0,8.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,1.0,67.0,0.0,12.0,45.0,14.0,2.0,67.0,1.0,1.0,1.0,0.0,37.0,143.0,54.0,3.0,1.0,1.0,1.0,1.0,55.0,37.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,23.0,6.0,3.0,15.0,5.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0
Edin Džeko,34.0,1986.0,BIH,FW,Roma,10.0,6.0,565.0,6.0,1.0,0.0,0.0,2.0,0.0,18.0,12.0,9.4,0.0,2174.0,415.0,59.0,84.0,46.0,71.0,15.0,20.0,8.0,6.0,4.0,0.0,0.0,11.0,12.0,6.0,2.0,0.0,0.0,0.0,20.0,40.0,21.0,287.0,5.0,25.0,151.0,123.0,41.0,275.0,8.0,14.0,9.0,1.0,157.0,654.0,296.0,17.0,9.0,3.0,23.0,12.0,384.0,226.0,61.0,2.0,0.0,3.0,1.0,2.0,1.0,84.0,16.0,8.0,38.0,38.0,3.0,0.0,0.0,3.0,3.0,6.0,0.0
Edinson Cavani,33.0,1987.0,URU,FW,Manchester,5.0,4.0,367.0,6.0,2.0,0.0,0.0,2.0,0.0,15.0,9.0,11.6,0.0,1128.0,198.0,42.0,51.0,15.0,18.0,8.0,13.0,6.0,7.0,2.0,0.0,0.0,6.0,5.0,4.0,3.0,1.0,0.0,0.0,15.0,2.0,6.0,129.0,2.0,12.0,57.0,65.0,22.0,128.0,5.0,6.0,5.0,0.0,81.0,275.0,140.0,8.0,2.0,1.0,6.0,4.0,172.0,93.0,27.0,7.0,0.0,8.0,0.0,1.0,1.0,83.0,33.0,4.0,26.0,53.0,2.0,0.0,0.0,2.0,3.0,1.0,0.0
Edmond Tapsoba,21.0,1999.0,BFA,DF,Leverkusen,5.0,3.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,14.4,0.0,8300.0,2351.0,71.0,75.0,178.0,188.0,92.0,115.0,2.0,17.0,1.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,53.0,9.0,5.0,412.0,50.0,228.0,200.0,16.0,4.0,396.0,3.0,3.0,3.0,0.0,304.0,1657.0,969.0,15.0,3.0,1.0,0.0,0.0,319.0,315.0,2.0,8.0,8.0,3.0,1.0,5.0,3.0,41.0,14.0,23.0,16.0,2.0,4.0,2.0,0.0,2.0,3.0,6.0,0.0
Edson Álvarez,22.0,1997.0,MEX,MF,Ajax,6.0,6.0,518.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,10.5,0.0,6158.0,1225.0,116.0,124.0,166.0,186.0,40.0,47.0,2.0,31.0,0.0,0.0,0.0,7.0,5.0,1.0,0.0,0.0,0.0,0.0,58.0,18.0,17.0,440.0,22.0,122.0,283.0,60.0,7.0,433.0,5.0,6.0,5.0,0.0,292.0,1391.0,536.0,11.0,6.0,0.0,2.0,2.0,328.0,306.0,7.0,7.0,7.0,4.0,3.0,7.0,4.0,74.0,22.0,30.0,36.0,8.0,14.0,4.0,0.0,10.0,8.0,20.0,0.0
Eduard Sobol,25.0,1995.0,UKR,MF,Club,1.0,1.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,21.0,0.0,318.0,86.0,7.0,8.0,8.0,9.0,2.0,3.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,3.0,32.0,2.0,5.0,6.0,23.0,6.0,31.0,0.0,1.0,0.0,0.0,21.0,112.0,53.0,5.0,1.0,3.0,1.0,1.0,28.0,23.0,5.0,2.0,0.0,1.0,1.0,0.0,1.0,9.0,4.0,2.0,4.0,3.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0
Eduardo Guerrero,20.0,2000.0,PAN,FW,Maccabi,4.0,0.0,99.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,12.3,0.0,199.0,38.0,6.0,10.0,4.0,7.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,1.0,0.0,0.0,0.0,6.0,3.0,4.0,49.0,1.0,3.0,22.0,26.0,5.0,47.0,0.0,1.0,0.0,0.0,24.0,64.0,40.0,2.0,0.0,1.0,3.0,5.0,55.0,32.0,13.0,1.0,0.0,0.0,1.0,1.0,1.0,15.0,3.0,2.0,6.0,7.0,5.0,0.0,0.0,5.0,1.0,1.0,0.0
Eirik Hestad,25.0,1995.0,NOR,FW,Molde,8.0,7.0,535.0,1.0,0.0,1.0,1.0,1.0,0.0,4.0,1.0,18.5,0.0,3760.0,990.0,151.0,167.0,85.0,96.0,10.0,12.0,10.0,15.0,8.0,1.0,0.0,6.0,6.0,1.0,6.0,0.0,0.0,0.0,34.0,1.0,4.0,361.0,10.0,46.0,148.0,192.0,32.0,355.0,6.0,13.0,6.0,0.0,285.0,1447.0,663.0,33.0,10.0,2.0,6.0,9.0,331.0,279.0,52.0,7.0,3.0,5.0,2.0,4.0,5.0,75.0,25.0,14.0,29.0,32.0,6.0,3.0,0.0,3.0,6.0,6.0,0.0
Eirik Ulland Andersen,27.0,1992.0,NOR,FW,Molde,4.0,4.0,336.0,3.0,0.0,0.0,0.0,1.0,0.0,6.0,5.0,15.6,0.0,973.0,359.0,46.0,49.0,19.0,29.0,3.0,8.0,3.0,5.0,2.0,0.0,0.0,7.0,10.0,0.0,1.0,0.0,0.0,0.0,19.0,5.0,10.0,136.0,8.0,33.0,60.0,53.0,10.0,134.0,3.0,4.0,3.0,0.0,86.0,529.0,319.0,18.0,4.0,4.0,7.0,4.0,138.0,88.0,11.0,4.0,5.0,1.0,1.0,3.0,8.0,55.0,11.0,23.0,20.0,12.0,8.0,1.0,1.0,7.0,3.0,5.0,0.0
Eitan Tibi,32.0,1987.0,ISR,DF,Maccabi,8.0,8.0,720.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,7.0,0.0,9450.0,2250.0,114.0,117.0,258.0,274.0,68.0,108.0,1.0,12.0,0.0,0.0,0.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,98.0,20.0,6.0,576.0,65.0,322.0,294.0,7.0,3.0,562.0,5.0,5.0,5.0,1.0,356.0,2061.0,1257.0,21.0,2.0,0.0,3.0,0.0,397.0,392.0,0.0,7.0,10.0,5.0,0.0,3.0,2.0,41.0,19.0,23.0,17.0,1.0,8.0,4.0,0.0,4.0,14.0,31.0,0.0
Elia Meschak,23.0,1996.0,COD,FW,Young,10.0,6.0,508.0,1.0,1.0,0.0,0.0,1.0,0.0,12.0,4.0,16.0,0.0,1188.0,283.0,33.0,47.0,27.0,44.0,7.0,13.0,3.0,6.0,1.0,0.0,0.0,14.0,8.0,3.0,12.0,0.0,0.0,0.0,30.0,2.0,22.0,189.0,0.0,12.0,69.0,122.0,31.0,184.0,3.0,7.0,3.0,0.0,124.0,1010.0,628.0,33.0,10.0,13.0,18.0,12.0,242.0,130.0,48.0,5.0,2.0,2.0,1.0,0.0,4.0,72.0,26.0,11.0,25.0,36.0,4.0,0.0,0.0,4.0,6.0,0.0,0.0
Eliel Peretz,23.0,1996.0,ISR,FW,Wolfsberger,6.0,3.0,322.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,23.3,0.0,1782.0,500.0,63.0,79.0,34.0,46.0,10.0,15.0,5.0,9.0,4.0,0.0,0.0,15.0,1.0,1.0,2.0,0.0,0.0,0.0,31.0,9.0,15.0,203.0,6.0,39.0,115.0,66.0,13.0,201.0,7.0,8.0,8.0,0.0,151.0,665.0,337.0,18.0,6.0,1.0,16.0,9.0,226.0,149.0,30.0,3.0,5.0,4.0,0.0,4.0,10.0,88.0,18.0,24.0,51.0,13.0,4.0,1.0,0.0,3.0,1.0,2.0,0.0
Elif Elmas,20.0,1999.0,MKD,MF,Napoli,6.0,4.0,326.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,9.8,0.0,1922.0,232.0,99.0,107.0,40.0,45.0,4.0,7.0,3.0,1.0,1.0,0.0,0.0,3.0,4.0,0.0,4.0,0.0,0.0,0.0,21.0,2.0,3.0,192.0,1.0,24.0,90.0,89.0,12.0,188.0,5.0,7.0,5.0,0.0,151.0,730.0,398.0,21.0,6.0,2.0,5.0,2.0,197.0,160.0,10.0,2.0,1.0,0.0,1.0,0.0,5.0,34.0,12.0,12.0,12.0,10.0,3.0,0.0,0.0,3.0,1.0,1.0,0.0
Elisha Owusu,22.0,1997.0,FRA,MF,Gent,4.0,4.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2940.0,460.0,45.0,52.0,71.0,74.0,24.0,24.0,0.0,3.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,27.0,1.0,0.0,169.0,3.0,40.0,122.0,16.0,0.0,166.0,4.0,4.0,4.0,0.0,129.0,558.0,136.0,5.0,1.0,0.0,2.0,2.0,128.0,123.0,1.0,4.0,1.0,2.0,3.0,2.0,1.0,39.0,11.0,20.0,19.0,0.0,7.0,0.0,0.0,7.0,0.0,3.0,0.0
Elseid Hysaj,26.0,1994.0,ALB,DF,Napoli,2.0,2.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1318.0,440.0,42.0,49.0,37.0,43.0,3.0,11.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,2.0,1.0,116.0,10.0,40.0,58.0,23.0,0.0,103.0,1.0,1.0,1.0,1.0,72.0,329.0,171.0,7.0,1.0,0.0,0.0,3.0,77.0,76.0,5.0,1.0,1.0,0.0,1.0,0.0,1.0,15.0,1.0,5.0,9.0,1.0,3.0,1.0,0.0,2.0,1.0,3.0,0.0
Elton Acolatse,25.0,1995.0,NED,FW,Be'er,3.0,3.0,263.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,19.3,0.0,567.0,136.0,23.0,31.0,13.0,18.0,2.0,4.0,2.0,8.0,1.0,0.0,0.0,2.0,4.0,3.0,2.0,0.0,0.0,0.0,10.0,2.0,7.0,90.0,0.0,15.0,57.0,34.0,11.0,86.0,9.0,16.0,10.0,0.0,75.0,554.0,376.0,15.0,6.0,7.0,8.0,6.0,107.0,71.0,16.0,1.0,1.0,0.0,0.0,0.0,0.0,40.0,14.0,10.0,17.0,13.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0
Elvin Cəfərquliyev,19.0,2000.0,AZE,DF,Qarabağ,4.0,2.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1538.0,621.0,46.0,51.0,37.0,50.0,9.0,18.0,1.0,11.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,34.0,1.0,1.0,154.0,6.0,47.0,89.0,24.0,3.0,133.0,1.0,2.0,1.0,0.0,87.0,281.0,140.0,1.0,0.0,0.0,3.0,4.0,88.0,75.0,1.0,3.0,3.0,1.0,0.0,3.0,3.0,44.0,19.0,26.0,15.0,3.0,4.0,0.0,0.0,4.0,4.0,4.0,0.0
Elvis Manu,26.0,1993.0,NED,FW,Ludogorets,5.0,2.0,250.0,4.0,1.0,1.0,1.0,0.0,0.0,4.0,3.0,15.0,0.0,754.0,222.0,18.0,24.0,19.0,22.0,4.0,6.0,6.0,3.0,5.0,0.0,0.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,2.0,89.0,2.0,9.0,57.0,34.0,10.0,80.0,4.0,7.0,4.0,0.0,67.0,432.0,315.0,16.0,6.0,3.0,6.0,6.0,103.0,61.0,15.0,1.0,1.0,0.0,0.0,0.0,0.0,25.0,7.0,5.0,8.0,12.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0
Emanuel Insúa,29.0,1991.0,ARG,DF,AEK,4.0,4.0,355.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,1.0,21.2,0.0,2512.0,1101.0,69.0,80.0,48.0,72.0,18.0,26.0,4.0,9.0,8.0,5.0,0.0,7.0,2.0,0.0,10.0,0.0,0.0,0.0,36.0,7.0,2.0,227.0,10.0,67.0,116.0,63.0,4.0,193.0,6.0,8.0,6.0,0.0,134.0,802.0,426.0,12.0,5.0,0.0,3.0,4.0,144.0,126.0,4.0,3.0,5.0,1.0,1.0,3.0,5.0,65.0,21.0,27.0,30.0,8.0,7.0,0.0,0.0,7.0,4.0,12.0,0.0
Emil Breivik,20.0,2000.0,NOR,MF,Molde,1.0,1.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,0.0,527.0,137.0,14.0,15.0,8.0,10.0,6.0,7.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,48.0,3.0,19.0,25.0,5.0,0.0,47.0,2.0,2.0,2.0,0.0,29.0,81.0,32.0,0.0,0.0,0.0,0.0,0.0,28.0,27.0,1.0,4.0,2.0,3.0,0.0,1.0,2.0,18.0,8.0,11.0,6.0,1.0,3.0,0.0,0.0,3.0,2.0,3.0,0.0
Emile Smith Rowe,20.0,2000.0,ENG,FW,Arsenal,11.0,8.0,679.0,1.0,3.0,0.0,0.0,0.0,0.0,9.0,2.0,15.3,0.0,3617.0,586.0,125.0,139.0,85.0,99.0,15.0,16.0,8.0,14.0,4.0,1.0,0.0,6.0,6.0,2.0,10.0,0.0,1.0,0.0,34.0,1.0,7.0,325.0,4.0,53.0,143.0,152.0,33.0,320.0,12.0,20.0,12.0,0.0,257.0,1539.0,925.0,46.0,14.0,10.0,6.0,10.0,311.0,254.0,47.0,7.0,1.0,3.0,3.0,1.0,6.0,112.0,29.0,24.0,35.0,53.0,6.0,0.0,0.0,6.0,10.0,3.0,0.0
Emrehan Gedikli,17.0,2003.0,GER,FW,Leverkusen,3.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,0.0,336.0,45.0,10.0,11.0,6.0,7.0,3.0,4.0,3.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,4.0,33.0,1.0,1.0,22.0,10.0,3.0,33.0,0.0,2.0,0.0,0.0,19.0,70.0,17.0,1.0,0.0,0.0,1.0,3.0,43.0,24.0,8.0,2.0,0.0,2.0,1.0,2.0,0.0,19.0,7.0,0.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Enock Mwepu,22.0,1998.0,ZAM,MF,RB,2.0,2.0,180.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,26.5,0.0,1612.0,340.0,46.0,51.0,37.0,42.0,9.0,17.0,3.0,9.0,4.0,1.0,0.0,7.0,2.0,0.0,4.0,0.0,0.0,0.0,27.0,1.0,2.0,149.0,5.0,21.0,89.0,49.0,3.0,147.0,0.0,0.0,0.0,0.0,103.0,616.0,371.0,10.0,4.0,0.0,4.0,3.0,106.0,96.0,4.0,3.0,1.0,8.0,3.0,3.0,5.0,45.0,18.0,6.0,23.0,16.0,8.0,0.0,0.0,8.0,1.0,2.0,0.0
Enric Saborit,28.0,1992.0,ESP,DF,Maccabi,7.0,6.0,526.0,1.0,0.0,0.0,0.0,2.0,1.0,6.0,2.0,20.2,0.0,5465.0,1878.0,90.0,111.0,107.0,129.0,53.0,78.0,2.0,18.0,3.0,0.0,0.0,8.0,11.0,1.0,5.0,0.0,0.0,0.0,58.0,9.0,4.0,410.0,43.0,168.0,227.0,51.0,9.0,369.0,2.0,3.0,2.0,0.0,235.0,1455.0,973.0,39.0,13.0,3.0,4.0,2.0,257.0,242.0,12.0,7.0,7.0,4.0,2.0,6.0,10.0,79.0,30.0,38.0,36.0,5.0,15.0,3.0,0.0,12.0,16.0,22.0,0.0
Eran Zahavi,33.0,1987.0,ISR,FW,PSV,5.0,4.0,384.0,5.0,1.0,1.0,1.0,0.0,0.0,20.0,11.0,18.0,2.0,1145.0,224.0,63.0,75.0,20.0,27.0,3.0,6.0,0.0,6.0,4.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,20.0,9.0,9.0,163.0,0.0,4.0,77.0,89.0,22.0,157.0,6.0,9.0,6.0,0.0,111.0,378.0,194.0,13.0,4.0,2.0,6.0,10.0,220.0,127.0,33.0,2.0,0.0,2.0,2.0,1.0,7.0,63.0,16.0,10.0,31.0,22.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
Ercan Kara,24.0,1996.0,AUT,FW,Rapid,6.0,5.0,421.0,2.0,1.0,0.0,0.0,1.0,0.0,17.0,6.0,15.3,2.0,828.0,123.0,40.0,56.0,16.0,35.0,3.0,7.0,3.0,1.0,2.0,0.0,0.0,13.0,10.0,2.0,2.0,0.0,0.0,0.0,18.0,28.0,25.0,186.0,5.0,10.0,105.0,75.0,27.0,173.0,4.0,4.0,4.0,1.0,88.0,359.0,153.0,9.0,2.0,5.0,19.0,7.0,248.0,132.0,43.0,5.0,1.0,5.0,2.0,2.0,8.0,72.0,19.0,4.0,37.0,31.0,6.0,1.0,0.0,5.0,1.0,3.0,0.0
