Player,Age,Born,Nation,Pos,Squad,MP,Starts,Min,Gls,Sh,SoT,Avg_Sh_Dist,FK,PK,PKatt,Cmp,Att,Pass_TD,Pass_PD,Cmp_S,Att_S,Cmp_M,Att_M,Cmp_L,Att_L,Ast,KP,Pas_A3,PPA,CrsPA,PrgP,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,PKwon,PKcon,OG,Recov,AD_Won,AD_Lost,Touches,Tch_DP,Tch_D3,Tch_M3,Tch_A3,Tch_AP,Live,TO_Att,TO_Succ,Tkld,Carries,Carries_TD,Carries_PD,PrgC,Carries_A3,CPA,Mis,Dis,Rec,PrgR,Tkl,TklW,Tkl_D3,Tkl_M3,Tkl_A3,Tkl_VD_succ,Tkl_VD_att,Tkl_VD_lost,Blocks,Blocked_shot,Blocked_pass,Int,Clr,Err
Bibras Natkho,34.0,1988.0,ISR,MF,Partizan,7.0,7.0,611.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,198.0,276.0,4308.0,1634.0,63.0,79.0,82.0,105.0,46.0,75.0,2.0,15.0,25.0,8.0,0.0,37.0,2.0,0.0,0.0,2.0,7.0,1.0,21.0,0.0,0.0,0.0,38.0,0.0,5.0,333.0,22.0,83.0,175.0,80.0,5.0,332.0,4.0,1.0,3.0,157.0,694.0,358.0,5.0,4.0,1.0,5.0,8.0,191.0,9.0,13.0,7.0,4.0,8.0,1.0,8.0,16.0,8.0,9.0,2.0,7.0,5.0,11.0,0.0
Bilal Brahimi,22.0,2000.0,ALG,MF,Nice,8.0,3.0,325.0,2.0,9.0,4.0,20.4,2.0,0.0,0.0,116.0,156.0,1745.0,347.0,61.0,75.0,34.0,43.0,10.0,18.0,0.0,8.0,4.0,9.0,8.0,8.0,0.0,0.0,0.0,2.0,3.0,0.0,28.0,0.0,0.0,0.0,18.0,0.0,2.0,201.0,1.0,16.0,91.0,98.0,7.0,201.0,19.0,7.0,10.0,159.0,1276.0,521.0,17.0,20.0,2.0,15.0,7.0,159.0,42.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,3.0,1.0,1.0,0.0
Bill,23.0,1999.0,BRA,FW,FK,1.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,16.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,7.0,0.0,0.0,2.0,5.0,1.0,7.0,0.0,0.0,0.0,5.0,23.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
Billy Koumetio,19.0,2002.0,FRA,DF,Austria,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,129.0,11.0,1.0,1.0,4.0,6.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,1.0,7.0,4.0,0.0,0.0,10.0,0.0,0.0,0.0,6.0,68.0,16.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Birk Risa,24.0,1998.0,NOR,DF,Molde,5.0,5.0,450.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,269.0,324.0,6219.0,2198.0,77.0,91.0,130.0,146.0,60.0,84.0,0.0,1.0,37.0,3.0,0.0,32.0,2.0,0.0,0.0,8.0,4.0,0.0,5.0,0.0,0.0,0.0,22.0,11.0,9.0,376.0,23.0,146.0,197.0,33.0,9.0,376.0,1.0,0.0,1.0,212.0,1138.0,786.0,7.0,2.0,1.0,4.0,2.0,272.0,5.0,6.0,4.0,6.0,0.0,0.0,4.0,5.0,1.0,6.0,1.0,5.0,5.0,21.0,0.0
Bismark Adjei-Boateng,28.0,1994.0,GHA,MF,CFR,7.0,7.0,535.0,1.0,8.0,2.0,13.7,0.0,0.0,0.0,120.0,179.0,1929.0,537.0,63.0,85.0,43.0,59.0,7.0,18.0,0.0,3.0,10.0,5.0,0.0,18.0,3.0,0.0,0.0,11.0,4.0,1.0,3.0,0.0,0.0,0.0,45.0,14.0,10.0,259.0,9.0,51.0,145.0,65.0,11.0,259.0,12.0,7.0,4.0,121.0,544.0,169.0,4.0,2.0,2.0,19.0,5.0,129.0,13.0,11.0,7.0,8.0,3.0,0.0,5.0,14.0,9.0,9.0,0.0,9.0,18.0,6.0,0.0
Bogdan Rusu,32.0,1990.0,ROU,FW,FCSB,4.0,2.0,123.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,29.0,42.0,418.0,86.0,14.0,21.0,9.0,10.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,5.0,3.0,49.0,0.0,2.0,20.0,27.0,4.0,49.0,0.0,0.0,0.0,27.0,135.0,34.0,1.0,3.0,1.0,3.0,0.0,35.0,9.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Bradley Fink,19.0,2003.0,SUI,FW,Basel,9.0,3.0,340.0,0.0,4.0,2.0,13.3,0.0,0.0,0.0,47.0,68.0,568.0,109.0,33.0,41.0,8.0,14.0,3.0,3.0,0.0,3.0,6.0,0.0,0.0,8.0,2.0,0.0,0.0,8.0,3.0,0.0,0.0,2.0,0.0,0.0,6.0,11.0,11.0,96.0,0.0,3.0,44.0,50.0,13.0,96.0,2.0,0.0,2.0,46.0,153.0,55.0,1.0,3.0,1.0,12.0,2.0,67.0,15.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Brede Moe,30.0,1991.0,NOR,DF,Bodø/Glimt,2.0,2.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,233.0,4307.0,903.0,52.0,56.0,155.0,158.0,14.0,18.0,0.0,1.0,16.0,1.0,0.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,3.0,251.0,21.0,61.0,183.0,8.0,0.0,251.0,0.0,0.0,0.0,178.0,1075.0,751.0,4.0,1.0,0.0,1.0,0.0,208.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,9.0,0.0
Brice Wembangomo,25.0,1996.0,NOR,DF,Bodø/Glimt,2.0,2.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,124.0,1834.0,378.0,40.0,45.0,59.0,68.0,4.0,6.0,0.0,3.0,7.0,2.0,0.0,13.0,0.0,0.0,0.0,9.0,3.0,0.0,6.0,0.0,0.0,0.0,14.0,1.0,0.0,148.0,6.0,32.0,75.0,44.0,2.0,148.0,9.0,5.0,2.0,93.0,541.0,300.0,8.0,9.0,1.0,3.0,4.0,95.0,9.0,4.0,3.0,2.0,2.0,0.0,3.0,3.0,0.0,6.0,2.0,4.0,0.0,6.0,0.0
Bruma,27.0,1994.0,POR,MF,Braga,2.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,20.0,233.0,83.0,12.0,13.0,6.0,7.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,0.0,2.0,15.0,11.0,0.0,27.0,2.0,0.0,0.0,24.0,105.0,35.0,0.0,0.0,0.0,2.0,2.0,24.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
Bruno Godeau,30.0,1992.0,BEL,DF,Gent,7.0,4.0,424.0,1.0,2.0,1.0,20.7,0.0,0.0,0.0,228.0,287.0,4365.0,1624.0,99.0,110.0,96.0,116.0,31.0,47.0,1.0,2.0,27.0,7.0,2.0,39.0,0.0,0.0,0.0,1.0,3.0,0.0,5.0,0.0,0.0,0.0,27.0,8.0,5.0,339.0,12.0,94.0,186.0,60.0,6.0,339.0,8.0,2.0,6.0,195.0,1080.0,727.0,15.0,8.0,2.0,3.0,0.0,214.0,10.0,18.0,11.0,8.0,8.0,2.0,7.0,11.0,4.0,3.0,1.0,2.0,6.0,11.0,0.0
Bruno Martins Indi,30.0,1992.0,NED,DF,AZ,1.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,51.0,769.0,186.0,16.0,18.0,25.0,27.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,54.0,3.0,36.0,16.0,3.0,0.0,54.0,0.0,0.0,0.0,32.0,161.0,80.0,0.0,2.0,0.0,0.0,0.0,40.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Bruno Peres,32.0,1990.0,BRA,DF,Trabzonspor,2.0,1.0,116.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,82.0,101.0,1219.0,310.0,49.0,55.0,23.0,26.0,6.0,13.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,8.0,0.0,1.0,112.0,0.0,26.0,61.0,25.0,2.0,112.0,0.0,0.0,0.0,63.0,244.0,114.0,1.0,3.0,0.0,3.0,0.0,77.0,10.0,4.0,2.0,3.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0
Busanello,23.0,1998.0,BRA,DF,SK,5.0,4.0,366.0,0.0,3.0,1.0,19.1,0.0,0.0,0.0,229.0,275.0,3920.0,1488.0,114.0,123.0,93.0,106.0,21.0,36.0,2.0,5.0,18.0,5.0,3.0,21.0,1.0,0.0,0.0,4.0,11.0,0.0,7.0,0.0,0.0,0.0,32.0,1.0,2.0,318.0,12.0,119.0,140.0,61.0,4.0,318.0,5.0,2.0,2.0,190.0,855.0,371.0,5.0,3.0,2.0,3.0,2.0,202.0,22.0,10.0,9.0,7.0,3.0,0.0,5.0,8.0,3.0,6.0,2.0,4.0,6.0,9.0,0.0
Bəhlul Mustafazadə,25.0,1997.0,AZE,DF,Qarabağ,2.0,2.0,210.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,30.0,40.0,540.0,236.0,14.0,15.0,11.0,18.0,4.0,6.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.0,4.0,62.0,12.0,35.0,25.0,2.0,2.0,62.0,0.0,0.0,0.0,16.0,82.0,13.0,0.0,0.0,0.0,1.0,1.0,11.0,0.0,6.0,4.0,3.0,3.0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,3.0,10.0,0.0
Cameron Devlin,24.0,1998.0,AUS,MF,Hearts,5.0,4.0,380.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,151.0,176.0,2601.0,546.0,61.0,71.0,79.0,86.0,7.0,9.0,1.0,3.0,7.0,1.0,0.0,8.0,0.0,0.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,28.0,1.0,1.0,221.0,8.0,60.0,138.0,25.0,3.0,221.0,3.0,2.0,1.0,110.0,455.0,195.0,1.0,2.0,0.0,7.0,2.0,125.0,6.0,9.0,3.0,7.0,2.0,0.0,3.0,9.0,6.0,4.0,0.0,4.0,12.0,6.0,0.0
Camora,35.0,1986.0,ROU,DF,CFR,7.0,7.0,630.0,0.0,3.0,1.0,27.0,0.0,0.0,0.0,165.0,248.0,3092.0,1679.0,65.0,82.0,81.0,115.0,19.0,46.0,0.0,4.0,14.0,4.0,2.0,22.0,1.0,0.0,0.0,4.0,2.0,0.0,13.0,0.0,0.0,0.0,38.0,4.0,2.0,303.0,29.0,112.0,126.0,70.0,1.0,303.0,1.0,1.0,0.0,104.0,498.0,193.0,2.0,3.0,1.0,4.0,2.0,97.0,15.0,11.0,8.0,5.0,4.0,2.0,7.0,12.0,5.0,6.0,3.0,3.0,15.0,18.0,0.0
Can Keles,20.0,2001.0,AUT,FW,Austria,6.0,2.0,262.0,1.0,8.0,4.0,22.2,0.0,0.0,0.0,48.0,63.0,963.0,169.0,19.0,24.0,17.0,20.0,12.0,15.0,0.0,1.0,4.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,0.0,0.0,0.0,8.0,1.0,2.0,88.0,3.0,11.0,39.0,39.0,4.0,88.0,4.0,2.0,1.0,65.0,432.0,167.0,7.0,3.0,2.0,4.0,3.0,69.0,25.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0
Caner Osmanpaşa,34.0,1988.0,TUR,DF,Sivasspor,6.0,4.0,378.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,102.0,148.0,2103.0,624.0,31.0,47.0,52.0,68.0,17.0,27.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,16.0,9.0,208.0,35.0,149.0,57.0,3.0,1.0,208.0,1.0,0.0,1.0,72.0,377.0,60.0,0.0,1.0,0.0,2.0,3.0,76.0,0.0,11.0,6.0,8.0,3.0,0.0,6.0,8.0,2.0,6.0,4.0,2.0,10.0,21.0,0.0
Carlos Moros Garcia,29.0,1993.0,ESP,DF,Djurgården,2.0,1.0,85.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32.0,39.0,579.0,124.0,13.0,16.0,18.0,20.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,49.0,5.0,32.0,16.0,2.0,1.0,49.0,1.0,1.0,0.0,32.0,218.0,135.0,1.0,1.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,3.0,0.0
Cederick Van Daele,21.0,2000.0,BEL,MF,Gent,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cephas Malele,28.0,1994.0,SUI,FW,CFR,7.0,2.0,266.0,0.0,4.0,1.0,22.5,0.0,0.0,0.0,36.0,71.0,509.0,126.0,19.0,37.0,12.0,24.0,1.0,4.0,0.0,1.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,8.0,5.0,2.0,3.0,1.0,0.0,0.0,7.0,12.0,15.0,117.0,4.0,9.0,42.0,68.0,12.0,117.0,3.0,0.0,2.0,70.0,359.0,114.0,2.0,4.0,0.0,19.0,6.0,81.0,24.0,3.0,2.0,0.0,0.0,3.0,2.0,4.0,2.0,5.0,1.0,4.0,1.0,2.0,0.0
Charalambos Kyriakou,27.0,1995.0,CYP,MF,Apollon,5.0,5.0,440.0,0.0,5.0,1.0,28.1,2.0,0.0,0.0,192.0,238.0,3992.0,1345.0,60.0,65.0,90.0,105.0,34.0,54.0,1.0,10.0,19.0,5.0,4.0,20.0,1.0,0.0,0.0,4.0,8.0,0.0,9.0,0.0,0.0,0.0,37.0,3.0,0.0,283.0,16.0,87.0,160.0,43.0,1.0,283.0,15.0,9.0,3.0,170.0,841.0,410.0,4.0,11.0,1.0,3.0,5.0,177.0,2.0,4.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,12.0,5.0,0.0
Charis Charisis,27.0,1995.0,GRE,MF,Sivasspor,6.0,6.0,361.0,0.0,2.0,1.0,16.5,0.0,0.0,0.0,59.0,93.0,1054.0,360.0,28.0,41.0,24.0,37.0,6.0,10.0,0.0,0.0,10.0,1.0,0.0,12.0,1.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,31.0,7.0,3.0,129.0,6.0,39.0,75.0,20.0,2.0,129.0,13.0,9.0,3.0,68.0,534.0,217.0,5.0,4.0,1.0,6.0,3.0,63.0,3.0,7.0,3.0,3.0,3.0,1.0,4.0,15.0,11.0,1.0,1.0,0.0,2.0,4.0,0.0
Chris McCann,35.0,1987.0,IRL,MF,Shamrock,3.0,3.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,70.0,895.0,341.0,32.0,38.0,17.0,20.0,7.0,9.0,0.0,2.0,11.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,1.0,84.0,4.0,22.0,56.0,6.0,1.0,84.0,4.0,3.0,0.0,45.0,219.0,113.0,3.0,1.0,0.0,4.0,1.0,55.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0
Christ Tiéhi,24.0,1998.0,CIV,MF,Slavia,6.0,5.0,398.0,0.0,7.0,4.0,23.9,0.0,0.0,0.0,211.0,269.0,4118.0,1093.0,69.0,77.0,106.0,125.0,31.0,54.0,0.0,14.0,28.0,11.0,3.0,37.0,2.0,0.0,0.0,6.0,6.0,0.0,20.0,1.0,0.0,0.0,28.0,9.0,8.0,315.0,3.0,27.0,174.0,119.0,17.0,315.0,13.0,7.0,5.0,219.0,1210.0,577.0,16.0,14.0,6.0,6.0,7.0,232.0,16.0,6.0,5.0,0.0,3.0,3.0,1.0,3.0,2.0,5.0,0.0,5.0,1.0,2.0,0.0
Christian Kouamé,24.0,1997.0,CIV,FW,Fiorentina,11.0,5.0,429.0,1.0,17.0,7.0,13.3,0.0,0.0,0.0,144.0,195.0,2133.0,499.0,76.0,102.0,56.0,66.0,6.0,14.0,5.0,14.0,9.0,8.0,3.0,20.0,1.0,0.0,0.0,9.0,8.0,2.0,8.0,0.0,0.0,0.0,22.0,15.0,6.0,248.0,2.0,10.0,91.0,150.0,39.0,248.0,17.0,10.0,6.0,174.0,918.0,330.0,7.0,4.0,4.0,17.0,6.0,200.0,63.0,5.0,4.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,0.0,1.0,3.0,0.0,1.0
Christoforou Kypros,29.0,1993.0,CYP,DF,AÉK,2.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,154.0,37.0,3.0,3.0,4.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,14.0,2.0,9.0,4.0,1.0,0.0,14.0,0.0,0.0,0.0,8.0,31.0,21.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
Christopher Braun,31.0,1991.0,GER,DF,CFR,7.0,2.0,261.0,0.0,3.0,1.0,25.1,0.0,0.0,0.0,53.0,84.0,867.0,476.0,26.0,33.0,18.0,32.0,5.0,10.0,0.0,2.0,6.0,3.0,3.0,7.0,0.0,0.0,0.0,1.0,2.0,0.0,11.0,0.0,0.0,0.0,11.0,3.0,2.0,112.0,3.0,32.0,46.0,35.0,5.0,112.0,4.0,2.0,1.0,48.0,382.0,181.0,8.0,8.0,2.0,6.0,2.0,45.0,9.0,8.0,5.0,4.0,3.0,1.0,5.0,5.0,0.0,3.0,0.0,3.0,2.0,3.0,0.0
Ciprian Deac,36.0,1986.0,ROU,MF,CFR,8.0,8.0,504.0,1.0,4.0,1.0,26.2,0.0,1.0,2.0,149.0,214.0,2698.0,1228.0,65.0,82.0,48.0,66.0,29.0,51.0,0.0,20.0,16.0,9.0,2.0,26.0,3.0,0.0,0.0,11.0,9.0,2.0,28.0,0.0,1.0,0.0,39.0,4.0,7.0,286.0,6.0,44.0,131.0,114.0,12.0,284.0,11.0,5.0,5.0,143.0,758.0,249.0,5.0,6.0,3.0,20.0,2.0,131.0,21.0,9.0,7.0,4.0,4.0,1.0,5.0,11.0,6.0,10.0,0.0,10.0,11.0,4.0,1.0
Ciro Immobile,32.0,1990.0,ITA,FW,Lazio,2.0,2.0,149.0,1.0,3.0,1.0,14.7,0.0,0.0,0.0,35.0,56.0,453.0,65.0,24.0,34.0,4.0,10.0,4.0,6.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,4.0,3.0,1.0,0.0,0.0,0.0,6.0,3.0,3.0,74.0,2.0,6.0,38.0,32.0,7.0,74.0,4.0,1.0,1.0,62.0,426.0,130.0,5.0,3.0,2.0,6.0,2.0,62.0,16.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0
Claude Gonçalves,28.0,1994.0,POR,FW,Ludogorets,2.0,0.0,36.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,75.0,18.0,0.0,1.0,4.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,18.0,2.0,10.0,5.0,3.0,1.0,18.0,1.0,0.0,0.0,4.0,9.0,3.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,3.0,1.0,3.0,0.0,0.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0
Claudiu Petrila,21.0,2000.0,ROU,MF,CFR,7.0,1.0,166.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,42.0,73.0,648.0,179.0,20.0,27.0,14.0,23.0,3.0,15.0,0.0,4.0,3.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,6.0,0.0,16.0,0.0,0.0,0.0,10.0,0.0,2.0,94.0,1.0,8.0,25.0,61.0,8.0,94.0,13.0,3.0,8.0,59.0,433.0,246.0,9.0,3.0,3.0,3.0,0.0,58.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,2.0,2.0,0.0,0.0
Clinton N'Jie,28.0,1993.0,CMR,FW,Sivasspor,7.0,2.0,313.0,0.0,9.0,3.0,22.6,0.0,0.0,0.0,83.0,109.0,1176.0,298.0,46.0,54.0,32.0,39.0,2.0,3.0,0.0,1.0,4.0,3.0,2.0,7.0,1.0,0.0,0.0,2.0,5.0,0.0,4.0,0.0,0.0,0.0,23.0,3.0,4.0,155.0,2.0,25.0,68.0,66.0,10.0,155.0,20.0,9.0,10.0,97.0,622.0,278.0,8.0,6.0,4.0,10.0,12.0,105.0,24.0,6.0,4.0,3.0,1.0,2.0,3.0,5.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0
Connor Smith,20.0,2002.0,SCO,MF,Hearts,4.0,1.0,152.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,28.0,371.0,89.0,11.0,11.0,8.0,11.0,2.0,3.0,0.0,1.0,2.0,1.0,0.0,2.0,3.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,42.0,3.0,10.0,21.0,11.0,5.0,42.0,3.0,0.0,3.0,27.0,162.0,81.0,2.0,0.0,0.0,3.0,1.0,28.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,6.0,5.0,2.0,0.0,2.0,0.0,0.0,0.0
Conor Coventry,22.0,2000.0,IRL,MF,West,3.0,2.0,173.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,121.0,136.0,1939.0,490.0,56.0,58.0,52.0,59.0,9.0,11.0,0.0,1.0,10.0,2.0,0.0,13.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,16.0,1.0,0.0,152.0,0.0,26.0,107.0,19.0,1.0,152.0,0.0,0.0,0.0,79.0,331.0,153.0,4.0,0.0,1.0,1.0,0.0,113.0,4.0,3.0,3.0,0.0,2.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,5.0,0.0,0.0
Craig Dawson,32.0,1990.0,ENG,DF,West,4.0,2.0,234.0,1.0,2.0,1.0,5.4,0.0,0.0,0.0,167.0,177.0,3430.0,1094.0,42.0,43.0,105.0,109.0,19.0,23.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,2.0,194.0,26.0,71.0,120.0,4.0,3.0,194.0,0.0,0.0,0.0,103.0,455.0,184.0,0.0,2.0,1.0,0.0,0.0,152.0,0.0,5.0,4.0,2.0,3.0,0.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,9.0,0.0
Craig Halkett,27.0,1995.0,SCO,DF,Hearts,1.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,449.0,174.0,3.0,3.0,18.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22.0,1.0,13.0,10.0,0.0,0.0,22.0,0.0,0.0,0.0,11.0,47.0,22.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cristian Borja,29.0,1993.0,COL,DF,Braga,1.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,36.0,535.0,160.0,9.0,11.0,16.0,18.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,2.0,44.0,2.0,14.0,11.0,19.0,0.0,44.0,1.0,1.0,0.0,19.0,84.0,20.0,0.0,1.0,0.0,1.0,0.0,17.0,3.0,3.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0
Cristian Manea,24.0,1997.0,ROU,DF,CFR,7.0,7.0,617.0,0.0,4.0,2.0,29.3,1.0,0.0,0.0,138.0,261.0,2751.0,1639.0,51.0,70.0,63.0,112.0,22.0,67.0,0.0,2.0,15.0,6.0,3.0,22.0,0.0,0.0,0.0,2.0,6.0,0.0,19.0,0.0,0.0,0.0,31.0,8.0,2.0,317.0,21.0,100.0,144.0,75.0,0.0,317.0,6.0,2.0,1.0,124.0,550.0,240.0,4.0,7.0,0.0,7.0,0.0,124.0,17.0,2.0,1.0,1.0,1.0,0.0,1.0,4.0,3.0,5.0,2.0,3.0,11.0,14.0,0.0
Cristiano Biraghi,29.0,1992.0,ITA,DF,Fiorentina,13.0,11.0,987.0,1.0,6.0,2.0,26.1,2.0,0.0,0.0,610.0,816.0,11427.0,4531.0,266.0,297.0,240.0,291.0,86.0,186.0,6.0,42.0,69.0,43.0,36.0,67.0,4.0,0.0,0.0,9.0,9.0,2.0,137.0,0.0,1.0,0.0,54.0,11.0,6.0,906.0,19.0,166.0,409.0,337.0,8.0,906.0,4.0,2.0,2.0,522.0,2859.0,1305.0,27.0,43.0,5.0,3.0,3.0,517.0,67.0,23.0,12.0,11.0,10.0,2.0,14.0,21.0,7.0,19.0,2.0,17.0,14.0,14.0,0.0
