Player,Age,Born,Pos,Nation,MP,Starts,Min,Gls,Sh,SoT,Avg_Sh_Dist,FK,PK,PKatt,Cmp,Att,Pass_TD,Pass_PD,Cmp_S,Att_S,Cmp_M,Att_M,Cmp_L,Att_L,Ast,KP,Pas_A3,PPA,CrsPA,PrgP,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,PKwon,PKcon,OG,Recov,AD_Won,AD_Lost,Touches,Tch_DP,Tch_D3,Tch_M3,Tch_A3,Tch_AP,Live,TO_Att,TO_Succ,Tkld,Carries,Carries_TD,Carries_PD,PrgC,Carries_A3,CPA,Mis,Dis,Rec,PrgR,Tkl,TklW,Tkl_D3,Tkl_M3,Tkl_A3,Tkl_VD_succ,Tkl_VD_att,Tkl_VD_lost,Blocks,Blocked_shot,Blocked_pass,Int,Clr,Err
Marcelo Brozović,25.0,1992.0,MF,Croatia,6.0,4.0,459.0,0.0,4.0,1.0,25.2,0.0,0.0,0.0,339.0,391.0,6185.0,1766.0,153.0,175.0,128.0,145.0,52.0,59.0,1.0,5.0,26.0,3.0,0.0,35.0,1.0,0.0,0.0,5.0,6.0,0.0,1.0,0.0,0.0,0.0,38.0,14.0,12.0,433.0,14.0,126.0,282.0,29.0,1.0,433.0,2.0,0.0,2.0,263.0,1200.0,508.0,8.0,4.0,0.0,1.0,1.0,302.0,6.0,11.0,10.0,7.0,4.0,0.0,5.0,20.0,15.0,4.0,0.0,4.0,2.0,13.0,0.0
Marco Asensio,22.0,1996.0,FW,Spain,3.0,1.0,132.0,0.0,2.0,1.0,18.0,0.0,0.0,0.0,56.0,67.0,853.0,123.0,36.0,41.0,13.0,15.0,6.0,8.0,0.0,1.0,4.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,1.0,74.0,2.0,4.0,33.0,37.0,3.0,74.0,2.0,2.0,0.0,56.0,286.0,112.0,2.0,4.0,1.0,0.0,4.0,65.0,12.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Marco Fabián,28.0,1989.0,MF,Mexico,1.0,0.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,14.0,194.0,34.0,4.0,6.0,4.0,5.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,7.0,9.0,1.0,16.0,0.0,0.0,0.0,13.0,90.0,36.0,2.0,0.0,0.0,0.0,0.0,14.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marco Reus,29.0,1989.0,MF,Germany,3.0,2.0,211.0,1.0,6.0,1.0,17.4,0.0,0.0,0.0,102.0,129.0,1284.0,284.0,74.0,86.0,25.0,33.0,1.0,3.0,1.0,2.0,5.0,7.0,1.0,13.0,0.0,0.0,0.0,3.0,1.0,1.0,7.0,0.0,0.0,0.0,4.0,1.0,0.0,149.0,0.0,4.0,37.0,108.0,17.0,149.0,0.0,0.0,0.0,106.0,464.0,207.0,7.0,6.0,1.0,5.0,1.0,118.0,30.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0
Marco Ureña,28.0,1990.0,FW,Costa,2.0,2.0,118.0,0.0,2.0,1.0,16.8,0.0,0.0,0.0,16.0,23.0,242.0,14.0,12.0,16.0,2.0,2.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,29.0,0.0,2.0,17.0,10.0,2.0,29.0,2.0,1.0,1.0,19.0,80.0,29.0,1.0,1.0,0.0,0.0,4.0,20.0,6.0,3.0,2.0,1.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcos Acuña,26.0,1991.0,DF,Argentina,1.0,1.0,90.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.0,47.0,452.0,115.0,19.0,22.0,9.0,14.0,2.0,7.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,3.0,0.0,8.0,0.0,0.0,0.0,4.0,1.0,2.0,63.0,1.0,8.0,23.0,32.0,1.0,63.0,2.0,1.0,1.0,32.0,132.0,43.0,1.0,0.0,0.0,1.0,2.0,32.0,8.0,3.0,1.0,1.0,2.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,2.0,0.0
Marcos Rojo,28.0,1990.0,DF,Argentina,3.0,3.0,225.0,1.0,3.0,1.0,17.9,0.0,0.0,0.0,150.0,167.0,2158.0,884.0,80.0,84.0,62.0,68.0,3.0,8.0,1.0,1.0,10.0,1.0,1.0,12.0,1.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,0.0,12.0,10.0,7.0,195.0,11.0,71.0,113.0,13.0,3.0,195.0,1.0,1.0,0.0,135.0,825.0,543.0,4.0,4.0,1.0,1.0,0.0,137.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,3.0,1.0,1.0,1.0,0.0,4.0,14.0,1.0
Marcus Berg,31.0,1986.0,FW,Sweden,5.0,5.0,425.0,0.0,15.0,8.0,11.8,0.0,0.0,0.0,64.0,89.0,841.0,156.0,38.0,51.0,17.0,24.0,3.0,7.0,0.0,2.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,15.0,11.0,5.0,0.0,1.0,0.0,0.0,10.0,13.0,23.0,141.0,1.0,22.0,55.0,65.0,26.0,141.0,4.0,2.0,2.0,66.0,222.0,103.0,5.0,1.0,4.0,8.0,3.0,98.0,20.0,7.0,3.0,3.0,3.0,1.0,1.0,6.0,5.0,5.0,1.0,4.0,5.0,5.0,0.0
Marcus Rashford,20.0,1997.0,FW,England,6.0,1.0,202.0,0.0,5.0,2.0,24.2,1.0,0.0,0.0,67.0,89.0,861.0,66.0,39.0,45.0,17.0,22.0,4.0,12.0,0.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,5.0,1.0,8.0,0.0,0.0,0.0,9.0,2.0,1.0,116.0,0.0,4.0,46.0,70.0,9.0,116.0,12.0,8.0,4.0,94.0,625.0,279.0,11.0,13.0,7.0,10.0,5.0,97.0,18.0,1.0,1.0,0.0,0.0,1.0,0.0,5.0,5.0,3.0,0.0,3.0,0.0,0.0,0.0
Mario Gavranović,28.0,1989.0,FW,Switzerland,2.0,1.0,113.0,0.0,4.0,1.0,15.5,0.0,0.0,0.0,10.0,15.0,122.0,24.0,5.0,8.0,4.0,6.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,26.0,0.0,2.0,8.0,16.0,6.0,26.0,2.0,0.0,2.0,18.0,55.0,25.0,0.0,2.0,0.0,2.0,1.0,18.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
Mario Gómez,32.0,1985.0,FW,Germany,3.0,0.0,90.0,0.0,5.0,3.0,8.4,0.0,0.0,0.0,8.0,16.0,85.0,15.0,5.0,7.0,0.0,3.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,7.0,2.0,24.0,2.0,3.0,2.0,19.0,12.0,24.0,0.0,0.0,0.0,5.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Mario Mandžukić,32.0,1986.0,FW,Croatia,6.0,6.0,605.0,3.0,12.0,5.0,9.6,0.0,0.0,0.0,115.0,180.0,1613.0,271.0,69.0,98.0,32.0,51.0,8.0,13.0,1.0,8.0,4.0,2.0,1.0,13.0,2.0,0.0,0.0,13.0,12.0,3.0,3.0,1.0,0.0,1.0,16.0,26.0,25.0,241.0,14.0,30.0,118.0,96.0,28.0,241.0,3.0,2.0,1.0,114.0,521.0,209.0,6.0,3.0,3.0,9.0,8.0,160.0,32.0,12.0,11.0,1.0,4.0,7.0,1.0,3.0,2.0,6.0,1.0,5.0,2.0,12.0,0.0
Mark Milligan,32.0,1985.0,DF,Australia,3.0,3.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,249.0,4550.0,1696.0,78.0,84.0,124.0,127.0,27.0,35.0,0.0,1.0,13.0,1.0,0.0,12.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,2.0,273.0,14.0,139.0,132.0,2.0,0.0,273.0,0.0,0.0,0.0,182.0,814.0,417.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,7.0,5.0,6.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,15.0,0.0
Marko Pjaca,23.0,1995.0,MF,Croatia,3.0,1.0,83.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,30.0,203.0,36.0,18.0,22.0,2.0,2.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,1.0,47.0,0.0,3.0,25.0,19.0,1.0,47.0,1.0,0.0,1.0,34.0,162.0,40.0,2.0,1.0,0.0,9.0,3.0,40.0,13.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Marouane Fellaini,30.0,1987.0,MF,Belgium,5.0,3.0,317.0,1.0,5.0,1.0,13.7,0.0,0.0,0.0,116.0,138.0,1672.0,362.0,61.0,73.0,40.0,46.0,5.0,6.0,0.0,3.0,6.0,1.0,0.0,13.0,0.0,0.0,0.0,11.0,6.0,1.0,2.0,0.0,0.0,0.0,21.0,16.0,15.0,176.0,11.0,41.0,98.0,41.0,10.0,176.0,5.0,3.0,2.0,113.0,445.0,189.0,3.0,3.0,0.0,5.0,4.0,126.0,16.0,7.0,6.0,6.0,1.0,0.0,2.0,5.0,3.0,7.0,4.0,3.0,2.0,7.0,0.0
Marquinhos,24.0,1994.0,FW,Brazil,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,40.0,29.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Martin Braithwaite,27.0,1991.0,MF,Denmark,4.0,2.0,251.0,0.0,4.0,2.0,15.0,0.0,0.0,0.0,37.0,52.0,412.0,92.0,29.0,32.0,5.0,11.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,1.0,1.0,2.0,0.0,0.0,0.0,7.0,4.0,7.0,82.0,2.0,17.0,22.0,44.0,10.0,82.0,3.0,3.0,0.0,51.0,219.0,62.0,0.0,3.0,1.0,11.0,2.0,52.0,11.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,3.0,0.0
Martin Olsson,30.0,1988.0,MF,Sweden,2.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,13.0,135.0,48.0,6.0,6.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,16.0,0.0,2.0,5.0,9.0,0.0,16.0,0.0,0.0,0.0,8.0,64.0,15.0,1.0,0.0,0.0,2.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Martín Cáceres,31.0,1987.0,DF,Uruguay,5.0,5.0,450.0,0.0,7.0,1.0,19.0,0.0,0.0,0.0,187.0,263.0,3141.0,933.0,100.0,117.0,70.0,98.0,14.0,35.0,0.0,3.0,19.0,2.0,1.0,23.0,0.0,0.0,0.0,4.0,2.0,0.0,13.0,0.0,0.0,0.0,24.0,6.0,9.0,297.0,11.0,61.0,163.0,74.0,10.0,297.0,4.0,3.0,0.0,148.0,711.0,328.0,4.0,4.0,0.0,4.0,5.0,167.0,15.0,3.0,2.0,3.0,0.0,0.0,3.0,6.0,3.0,4.0,0.0,4.0,5.0,10.0,0.0
Marvin Plattenhardt,26.0,1992.0,DF,Germany,1.0,1.0,78.0,0.0,1.0,1.0,27.5,0.0,0.0,0.0,23.0,27.0,316.0,117.0,15.0,15.0,8.0,9.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,1.0,30.0,1.0,7.0,10.0,13.0,0.0,30.0,0.0,0.0,0.0,23.0,111.0,51.0,0.0,0.0,0.0,0.0,0.0,25.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Marwan Mohsen,29.0,1989.0,FW,Egypt,3.0,3.0,206.0,0.0,3.0,1.0,12.2,0.0,0.0,0.0,29.0,53.0,340.0,88.0,19.0,32.0,7.0,15.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,6.0,13.0,18.0,77.0,4.0,6.0,32.0,40.0,9.0,77.0,3.0,2.0,1.0,33.0,122.0,32.0,2.0,1.0,1.0,9.0,7.0,55.0,7.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,3.0,0.0,3.0,0.0,4.0,0.0
Masoud Shojaei,34.0,1984.0,MF,IR,1.0,1.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,17.0,141.0,32.0,8.0,10.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,23.0,0.0,5.0,13.0,6.0,1.0,23.0,4.0,3.0,1.0,11.0,37.0,11.0,0.0,1.0,0.0,1.0,2.0,11.0,0.0,3.0,2.0,1.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Mateo Kovačić,24.0,1994.0,MF,Croatia,5.0,1.0,185.0,0.0,4.0,1.0,19.1,0.0,0.0,0.0,115.0,124.0,1664.0,340.0,73.0,75.0,30.0,33.0,8.0,9.0,1.0,5.0,12.0,0.0,0.0,9.0,0.0,0.0,0.0,3.0,7.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0,6.0,151.0,2.0,18.0,99.0,38.0,5.0,151.0,9.0,6.0,3.0,114.0,818.0,347.0,7.0,1.0,1.0,3.0,3.0,126.0,6.0,7.0,6.0,1.0,4.0,2.0,3.0,6.0,3.0,3.0,1.0,2.0,1.0,3.0,0.0
Mateus Uribe,27.0,1991.0,MF,Colombia,3.0,1.0,183.0,0.0,2.0,1.0,20.3,0.0,0.0,0.0,76.0,88.0,1305.0,417.0,42.0,47.0,26.0,31.0,8.0,10.0,0.0,0.0,9.0,0.0,0.0,11.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,3.0,113.0,3.0,25.0,70.0,19.0,2.0,113.0,4.0,2.0,2.0,62.0,241.0,102.0,2.0,2.0,0.0,4.0,4.0,78.0,2.0,8.0,4.0,6.0,2.0,0.0,5.0,8.0,3.0,4.0,1.0,3.0,3.0,3.0,0.0
Mathew Leckie,27.0,1991.0,MF,Australia,3.0,3.0,270.0,0.0,10.0,1.0,13.4,0.0,0.0,0.0,56.0,87.0,865.0,193.0,29.0,38.0,18.0,24.0,5.0,8.0,0.0,2.0,2.0,2.0,0.0,6.0,1.0,0.0,0.0,6.0,5.0,0.0,6.0,0.0,0.0,0.0,14.0,17.0,9.0,137.0,6.0,17.0,57.0,65.0,18.0,137.0,10.0,5.0,5.0,80.0,637.0,303.0,12.0,7.0,4.0,5.0,8.0,99.0,37.0,2.0,0.0,1.0,0.0,1.0,1.0,4.0,3.0,5.0,0.0,5.0,2.0,9.0,0.0
Mathias Jørgensen,28.0,1990.0,DF,Denmark,3.0,2.0,220.0,1.0,1.0,1.0,5.4,0.0,0.0,0.0,84.0,101.0,1719.0,604.0,33.0,33.0,34.0,44.0,15.0,21.0,0.0,0.0,3.0,1.0,0.0,6.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,10.0,4.0,2.0,120.0,13.0,55.0,62.0,3.0,2.0,120.0,0.0,0.0,0.0,78.0,279.0,130.0,1.0,1.0,1.0,0.0,0.0,82.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,10.0,0.0
Mats Hummels,29.0,1988.0,DF,Germany,2.0,2.0,180.0,0.0,6.0,2.0,11.3,0.0,0.0,0.0,104.0,115.0,2148.0,799.0,32.0,35.0,59.0,65.0,13.0,14.0,0.0,0.0,3.0,0.0,0.0,12.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,14.0,6.0,6.0,140.0,10.0,65.0,54.0,21.0,6.0,140.0,1.0,1.0,0.0,80.0,468.0,283.0,2.0,5.0,0.0,0.0,1.0,85.0,1.0,6.0,5.0,5.0,1.0,0.0,5.0,5.0,0.0,1.0,0.0,1.0,5.0,7.0,0.0
Matías Vecino,26.0,1991.0,MF,Uruguay,5.0,5.0,414.0,0.0,4.0,1.0,23.7,0.0,0.0,0.0,213.0,256.0,3819.0,1108.0,96.0,108.0,94.0,107.0,18.0,28.0,0.0,1.0,29.0,1.0,0.0,29.0,0.0,0.0,0.0,8.0,3.0,0.0,2.0,0.0,0.0,0.0,28.0,12.0,16.0,299.0,9.0,55.0,211.0,35.0,6.0,299.0,3.0,2.0,1.0,188.0,940.0,531.0,9.0,5.0,1.0,4.0,2.0,210.0,5.0,7.0,4.0,2.0,3.0,2.0,2.0,8.0,6.0,8.0,1.0,7.0,10.0,3.0,0.0
Maxi Gómez,21.0,1996.0,FW,Uruguay,2.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,60.0,32.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,7.0,0.0,1.0,3.0,3.0,2.0,7.0,0.0,0.0,0.0,3.0,18.0,2.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maximiliano Meza,25.0,1992.0,MF,Argentina,4.0,2.0,208.0,0.0,3.0,1.0,13.0,0.0,0.0,0.0,91.0,120.0,1242.0,183.0,56.0,65.0,29.0,36.0,1.0,6.0,0.0,7.0,4.0,1.0,1.0,4.0,0.0,0.0,0.0,3.0,7.0,1.0,8.0,1.0,0.0,0.0,8.0,1.0,5.0,150.0,4.0,14.0,60.0,77.0,14.0,150.0,7.0,5.0,2.0,95.0,591.0,243.0,4.0,3.0,3.0,9.0,2.0,100.0,29.0,2.0,2.0,1.0,0.0,1.0,1.0,7.0,6.0,3.0,0.0,3.0,2.0,2.0,0.0
Maya Yoshida,29.0,1988.0,DF,Japan,4.0,4.0,360.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,257.0,292.0,4637.0,1807.0,108.0,110.0,119.0,130.0,27.0,47.0,0.0,1.0,10.0,0.0,0.0,11.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,22.0,15.0,6.0,343.0,36.0,125.0,215.0,4.0,4.0,343.0,0.0,0.0,0.0,185.0,858.0,525.0,1.0,0.0,0.0,1.0,0.0,240.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,3.0,35.0,0.0
Medhi Benatia,31.0,1987.0,DF,Morocco,2.0,2.0,180.0,0.0,5.0,2.0,11.7,0.0,0.0,0.0,105.0,132.0,2004.0,676.0,41.0,47.0,48.0,60.0,14.0,23.0,0.0,0.0,4.0,1.0,0.0,9.0,1.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,9.0,3.0,149.0,9.0,55.0,86.0,9.0,6.0,149.0,1.0,1.0,0.0,77.0,511.0,354.0,2.0,0.0,0.0,2.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,5.0,0.0
Mehdi Carcela,28.0,1989.0,MF,Morocco,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,80.0,13.0,3.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,3.0,8.0,0.0,10.0,2.0,1.0,1.0,6.0,58.0,32.0,1.0,1.0,0.0,0.0,1.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mehdi Taremi,25.0,1992.0,MF,IR,3.0,2.0,203.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,23.0,43.0,355.0,114.0,12.0,17.0,9.0,16.0,1.0,5.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,15.0,8.0,8.0,73.0,5.0,31.0,21.0,22.0,7.0,73.0,4.0,2.0,2.0,30.0,123.0,69.0,1.0,1.0,1.0,2.0,1.0,31.0,9.0,4.0,2.0,1.0,2.0,1.0,1.0,5.0,4.0,4.0,0.0,4.0,7.0,7.0,0.0
Mesut Özil,29.0,1988.0,MF,Germany,2.0,2.0,180.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,154.0,176.0,2513.0,666.0,75.0,83.0,66.0,70.0,12.0,19.0,0.0,11.0,23.0,10.0,3.0,41.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,7.0,0.0,0.0,189.0,1.0,5.0,76.0,110.0,4.0,189.0,5.0,4.0,1.0,147.0,777.0,437.0,11.0,15.0,1.0,3.0,6.0,168.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0
Michael Amir Murillo,22.0,1996.0,DF,Panama,2.0,2.0,180.0,0.0,2.0,2.0,9.8,0.0,0.0,0.0,73.0,90.0,1003.0,489.0,49.0,54.0,20.0,25.0,2.0,6.0,0.0,1.0,9.0,0.0,0.0,8.0,2.0,0.0,0.0,6.0,2.0,0.0,3.0,0.0,1.0,0.0,9.0,0.0,1.0,104.0,3.0,28.0,62.0,16.0,2.0,104.0,2.0,2.0,0.0,56.0,225.0,170.0,6.0,3.0,0.0,2.0,2.0,67.0,5.0,6.0,3.0,5.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
Michael Krohn-Dehli,35.0,1983.0,MF,Denmark,1.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,153.0,33.0,6.0,6.0,3.0,3.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,12.0,0.0,3.0,9.0,1.0,0.0,12.0,0.0,0.0,0.0,8.0,50.0,34.0,1.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Michael Lang,27.0,1991.0,DF,Switzerland,3.0,1.0,103.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,54.0,69.0,891.0,150.0,20.0,22.0,28.0,34.0,4.0,8.0,0.0,0.0,4.0,1.0,1.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,2.0,81.0,5.0,25.0,39.0,18.0,2.0,81.0,0.0,0.0,0.0,47.0,155.0,71.0,1.0,2.0,0.0,1.0,0.0,53.0,8.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,2.0,3.0,6.0,0.0
Michał Pazdan,30.0,1987.0,DF,Poland,2.0,2.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,157.0,2367.0,836.0,51.0,59.0,58.0,70.0,16.0,25.0,0.0,0.0,7.0,1.0,0.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,9.0,6.0,5.0,175.0,10.0,55.0,113.0,7.0,0.0,175.0,0.0,0.0,0.0,99.0,366.0,237.0,0.0,0.0,0.0,0.0,0.0,131.0,2.0,5.0,3.0,3.0,2.0,0.0,2.0,3.0,1.0,1.0,1.0,0.0,5.0,7.0,0.0
Michy Batshuayi,24.0,1993.0,FW,Belgium,3.0,1.0,114.0,1.0,8.0,2.0,10.5,0.0,0.0,0.0,21.0,27.0,212.0,4.0,14.0,18.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,39.0,1.0,2.0,11.0,26.0,13.0,39.0,3.0,3.0,0.0,29.0,119.0,40.0,3.0,0.0,3.0,1.0,3.0,31.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Miguel Borja,25.0,1993.0,FW,Colombia,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Miguel Layún,29.0,1988.0,FW,Mexico,4.0,3.0,313.0,0.0,9.0,3.0,25.1,1.0,0.0,0.0,93.0,126.0,1748.0,624.0,45.0,54.0,34.0,41.0,14.0,29.0,0.0,6.0,6.0,2.0,0.0,11.0,1.0,0.0,0.0,2.0,3.0,0.0,15.0,0.0,0.0,0.0,8.0,4.0,6.0,160.0,2.0,18.0,69.0,76.0,5.0,160.0,7.0,4.0,3.0,93.0,646.0,417.0,13.0,8.0,1.0,4.0,2.0,103.0,24.0,5.0,3.0,3.0,2.0,0.0,3.0,7.0,4.0,3.0,0.0,3.0,3.0,2.0,0.0
