Player,Age,Born,Nation,Pos,Squad,MP,Starts,Min,Gls,Ast,PK,PKatt,CrdY,CrdR,Sh,SoT,Avg_Sh_Dist,FK,Pas_TotDist,Pas_PrgDist,Cmp_S,Att_S,Cmp_M,Att_M,Cmp_L,Att_L,KP,Pas_A3,PPA,CrsPA,2CrdY,Fls,Fld,Off,Crs,PKwon,PKcon,OG,Recov,AD_Won,AD_Lost,Touches,Tch_DP,Tch_D3,Tch_M3,Tch_A3,Tch_AP,Live,Dr_Succ,Dr_Att,Num_Dr_Past,Megs,Carries,Cr_TotDist,Cr_PrgDist,Cr_Prog,Cr_A3,CPA,Mis,Dis,Targ,Rec,Prog_Pas_Rec,TklW,Tkl_D3,Tkl_M3,Tkl_A3,Tkl_VD,Past,Press,Press_Succ,Pr_D3,Pr_M3,Pr_A3,Blocks,Blk_Sh,ShSv,Blk_Pass,Int,Clr,Err
Danilo Cataldi,26.0,1994.0,ITA,MF,Lazio,8.0,2.0,292.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,21.2,0.0,3171.0,989.0,98.0,110.0,64.0,74.0,21.0,37.0,4.0,13.0,3.0,0.0,0.0,4.0,1.0,0.0,3.0,0.0,0.0,0.0,32.0,1.0,0.0,260.0,10.0,68.0,160.0,42.0,1.0,240.0,6.0,7.0,6.0,0.0,152.0,594.0,237.0,6.0,0.0,0.0,0.0,3.0,189.0,176.0,2.0,7.0,6.0,6.0,0.0,4.0,11.0,73.0,19.0,23.0,44.0,6.0,8.0,2.0,0.0,6.0,6.0,3.0,0.0
Danny da Costa,28.0,1993.0,GER,DF,Eint,2.0,1.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.7,0.0,1267.0,595.0,27.0,34.0,34.0,40.0,6.0,18.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,17.0,8.0,0.0,115.0,4.0,35.0,62.0,24.0,2.0,92.0,1.0,2.0,1.0,0.0,50.0,351.0,202.0,6.0,1.0,0.0,1.0,0.0,60.0,58.0,1.0,2.0,3.0,0.0,1.0,2.0,2.0,21.0,7.0,13.0,6.0,2.0,1.0,0.0,0.0,1.0,2.0,7.0,0.0
Dario Špikić,22.0,1999.0,CRO,DF,Dinamo,4.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,24.0,0.0,390.0,154.0,8.0,10.0,8.0,10.0,3.0,5.0,3.0,3.0,3.0,3.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,1.0,35.0,0.0,8.0,17.0,16.0,1.0,32.0,4.0,5.0,5.0,0.0,23.0,201.0,148.0,3.0,0.0,0.0,0.0,1.0,27.0,21.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,18.0,3.0,1.0,9.0,8.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0
David Affengruber,20.0,2001.0,AUT,DF,Sturm,6.0,6.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,3338.0,1373.0,45.0,53.0,71.0,91.0,35.0,68.0,0.0,5.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,71.0,21.0,16.0,301.0,72.0,190.0,119.0,8.0,4.0,290.0,1.0,1.0,1.0,0.0,121.0,852.0,427.0,7.0,1.0,0.0,4.0,0.0,131.0,129.0,1.0,9.0,13.0,6.0,1.0,8.0,7.0,62.0,20.0,46.0,15.0,1.0,14.0,6.0,3.0,8.0,9.0,38.0,0.0
David Carmo,22.0,1999.0,POR,DF,Braga,5.0,5.0,507.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,8.7,0.0,4736.0,1339.0,27.0,28.0,118.0,137.0,47.0,81.0,4.0,12.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,41.0,20.0,2.0,318.0,65.0,165.0,159.0,13.0,6.0,292.0,0.0,0.0,0.0,0.0,159.0,952.0,425.0,9.0,0.0,0.0,3.0,2.0,181.0,177.0,0.0,5.0,5.0,1.0,0.0,2.0,4.0,35.0,11.0,20.0,13.0,2.0,8.0,3.0,0.0,5.0,15.0,38.0,1.0
David Moberg Karlsson,27.0,1994.0,SWE,FW,Sparta,3.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,21.5,0.0,420.0,198.0,13.0,15.0,1.0,5.0,7.0,9.0,3.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,2.0,42.0,0.0,4.0,8.0,33.0,5.0,32.0,0.0,2.0,0.0,0.0,26.0,183.0,143.0,8.0,2.0,3.0,4.0,1.0,35.0,26.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,3.0,3.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Pavelka,30.0,1991.0,CZE,MF,Sparta,6.0,6.0,533.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,13.0,0.0,3911.0,882.0,90.0,105.0,90.0,105.0,29.0,39.0,0.0,12.0,0.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,70.0,14.0,8.0,323.0,11.0,87.0,197.0,54.0,7.0,315.0,4.0,6.0,4.0,0.0,158.0,636.0,278.0,10.0,6.0,0.0,5.0,2.0,197.0,171.0,3.0,13.0,7.0,9.0,1.0,9.0,8.0,102.0,33.0,34.0,56.0,12.0,9.0,2.0,0.0,7.0,22.0,7.0,0.0
David Silva,35.0,1986.0,ESP,MF,Real,4.0,3.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,9.3,0.0,2672.0,677.0,74.0,78.0,54.0,61.0,20.0,23.0,4.0,14.0,11.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,27.0,0.0,0.0,197.0,2.0,20.0,106.0,82.0,11.0,195.0,3.0,5.0,3.0,0.0,160.0,718.0,358.0,20.0,7.0,1.0,7.0,5.0,172.0,163.0,24.0,0.0,0.0,0.0,0.0,0.0,2.0,25.0,9.0,1.0,16.0,8.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0
David Turnbull,22.0,1999.0,SCO,MF,Celtic,6.0,5.0,459.0,1.0,1.0,1.0,1.0,0.0,0.0,11.0,3.0,21.0,1.0,4103.0,1152.0,132.0,142.0,97.0,118.0,20.0,42.0,13.0,24.0,5.0,1.0,0.0,2.0,9.0,1.0,13.0,0.0,0.0,0.0,23.0,1.0,5.0,360.0,5.0,31.0,178.0,180.0,15.0,315.0,3.0,5.0,3.0,0.0,254.0,1470.0,797.0,46.0,15.0,2.0,7.0,6.0,310.0,270.0,35.0,5.0,3.0,2.0,0.0,2.0,3.0,71.0,23.0,19.0,30.0,22.0,3.0,0.0,0.0,3.0,5.0,2.0,1.0
Davide Zappacosta,29.0,1992.0,ITA,DF,Atalanta,4.0,4.0,331.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,3.0,20.4,0.0,2864.0,1364.0,98.0,109.0,71.0,82.0,9.0,10.0,7.0,10.0,4.0,2.0,0.0,1.0,6.0,0.0,8.0,0.0,0.0,1.0,22.0,1.0,1.0,250.0,5.0,57.0,103.0,110.0,9.0,218.0,7.0,12.0,7.0,2.0,179.0,961.0,580.0,23.0,3.0,4.0,7.0,1.0,194.0,171.0,11.0,5.0,2.0,4.0,0.0,4.0,7.0,65.0,20.0,25.0,19.0,21.0,7.0,2.0,0.0,5.0,5.0,3.0,0.0
Davy Pröpper,29.0,1991.0,NED,MF,PSV,1.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,32.0,5.0,7.0,2.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0,26.0,1.0,10.0,11.0,5.0,1.0,26.0,0.0,1.0,0.0,0.0,12.0,21.0,4.0,1.0,0.0,1.0,1.0,0.0,15.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,3.0,1.0,0.0
DeAndre Yedlin,28.0,1993.0,USA,DF,Galatasaray,6.0,5.0,476.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3467.0,1075.0,71.0,81.0,103.0,116.0,14.0,26.0,2.0,11.0,1.0,0.0,0.0,8.0,5.0,1.0,1.0,0.0,0.0,0.0,29.0,2.0,2.0,269.0,12.0,95.0,149.0,41.0,2.0,221.0,3.0,6.0,4.0,1.0,151.0,447.0,205.0,9.0,3.0,1.0,2.0,3.0,170.0,153.0,7.0,6.0,10.0,4.0,0.0,3.0,6.0,68.0,21.0,31.0,32.0,5.0,6.0,0.0,0.0,6.0,5.0,5.0,0.0
Declan Rice,22.0,1999.0,ENG,MF,West,10.0,10.0,896.0,3.0,0.0,0.0,0.0,3.0,0.0,12.0,5.0,21.6,1.0,10001.0,2709.0,213.0,227.0,211.0,224.0,79.0,103.0,9.0,57.0,6.0,1.0,0.0,12.0,3.0,0.0,5.0,0.0,0.0,0.0,91.0,12.0,10.0,674.0,37.0,181.0,438.0,107.0,11.0,661.0,12.0,16.0,12.0,1.0,454.0,3034.0,1305.0,49.0,15.0,2.0,6.0,6.0,489.0,465.0,10.0,14.0,10.0,15.0,2.0,10.0,12.0,160.0,43.0,53.0,85.0,22.0,18.0,7.0,0.0,11.0,30.0,13.0,0.0
Dejan Petrovič,23.0,1998.0,SVN,MF,Rapid,4.0,3.0,293.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,25.8,0.0,2254.0,483.0,45.0,50.0,61.0,72.0,15.0,29.0,4.0,7.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2.0,3.0,189.0,12.0,57.0,112.0,35.0,0.0,187.0,1.0,1.0,1.0,0.0,106.0,641.0,380.0,17.0,7.0,0.0,1.0,2.0,134.0,121.0,4.0,3.0,5.0,4.0,0.0,1.0,5.0,66.0,19.0,21.0,37.0,8.0,10.0,1.0,0.0,9.0,3.0,4.0,0.0
Deni Jurić,23.0,1997.0,AUS,FW,Dinamo,3.0,1.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,313.0,43.0,22.0,26.0,5.0,8.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,4.0,1.0,2.0,50.0,1.0,7.0,29.0,15.0,3.0,49.0,3.0,4.0,3.0,0.0,33.0,160.0,63.0,2.0,1.0,1.0,4.0,2.0,46.0,37.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,28.0,7.0,5.0,14.0,9.0,3.0,1.0,0.0,2.0,0.0,1.0,0.0
Denis Bosnjak,24.0,1997.0,AUT,MF,Rapid,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,6.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Diego Carlos,28.0,1993.0,BRA,DF,Sevilla,2.0,2.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,2276.0,647.0,38.0,38.0,54.0,54.0,16.0,21.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,3.0,127.0,20.0,75.0,59.0,1.0,1.0,127.0,0.0,0.0,0.0,0.0,96.0,460.0,251.0,1.0,0.0,0.0,1.0,0.0,104.0,102.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,14.0,6.0,8.0,6.0,0.0,3.0,2.0,0.0,1.0,4.0,4.0,0.0
Diego Demme,29.0,1991.0,GER,MF,Napoli,5.0,4.0,287.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,25.1,0.0,3933.0,828.0,127.0,131.0,90.0,95.0,16.0,19.0,2.0,29.0,2.0,0.0,0.0,9.0,4.0,0.0,1.0,0.0,0.0,0.0,19.0,0.0,3.0,290.0,8.0,64.0,197.0,43.0,2.0,284.0,3.0,4.0,3.0,0.0,216.0,1073.0,478.0,22.0,1.0,0.0,3.0,5.0,247.0,240.0,5.0,9.0,6.0,3.0,1.0,4.0,9.0,83.0,31.0,31.0,39.0,13.0,5.0,2.0,0.0,3.0,3.0,3.0,0.0
Diego Lainez,21.0,2000.0,MEX,FW,Betis,4.0,1.0,181.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,17.7,0.0,828.0,239.0,28.0,31.0,20.0,24.0,3.0,6.0,2.0,2.0,1.0,0.0,0.0,4.0,8.0,0.0,3.0,0.0,0.0,0.0,10.0,1.0,3.0,108.0,2.0,12.0,48.0,55.0,10.0,107.0,7.0,12.0,8.0,2.0,88.0,486.0,264.0,20.0,4.0,4.0,3.0,5.0,107.0,80.0,12.0,3.0,1.0,0.0,2.0,1.0,1.0,34.0,11.0,4.0,23.0,7.0,5.0,1.0,0.0,4.0,1.0,3.0,0.0
Diego Rico,28.0,1993.0,ESP,DF,Real,2.0,1.0,68.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.0,249.0,12.0,14.0,8.0,16.0,3.0,10.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,6.0,2.0,1.0,55.0,6.0,29.0,18.0,9.0,0.0,50.0,2.0,2.0,2.0,0.0,36.0,78.0,45.0,1.0,0.0,0.0,0.0,3.0,32.0,31.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,11.0,4.0,7.0,2.0,2.0,1.0,0.0,0.0,1.0,6.0,3.0,0.0
Diego Rossi,23.0,1998.0,URU,FW,Fenerbahçe,6.0,3.0,303.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,5.0,14.3,0.0,718.0,210.0,37.0,47.0,14.0,18.0,1.0,3.0,1.0,1.0,5.0,1.0,0.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,14.0,1.0,18.0,115.0,1.0,14.0,48.0,64.0,14.0,114.0,3.0,9.0,4.0,1.0,85.0,407.0,268.0,16.0,7.0,2.0,11.0,4.0,151.0,86.0,18.0,1.0,1.0,1.0,1.0,0.0,2.0,93.0,22.0,12.0,42.0,39.0,1.0,0.0,0.0,1.0,7.0,0.0,0.0
Dimitar Mitkov,21.0,2000.0,BUL,MF,Ludogorets,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dimitri Payet,34.0,1987.0,FRA,MF,Marseille,4.0,3.0,293.0,1.0,0.0,0.0,0.0,3.0,0.0,10.0,2.0,19.6,1.0,2813.0,821.0,68.0,74.0,42.0,51.0,27.0,50.0,16.0,17.0,11.0,2.0,0.0,1.0,8.0,0.0,10.0,0.0,0.0,0.0,23.0,1.0,0.0,225.0,0.0,16.0,101.0,117.0,19.0,205.0,11.0,13.0,11.0,1.0,177.0,827.0,445.0,23.0,5.0,6.0,7.0,10.0,208.0,171.0,19.0,6.0,0.0,3.0,3.0,2.0,2.0,35.0,15.0,5.0,15.0,15.0,1.0,0.0,0.0,1.0,4.0,0.0,1.0
Dimitris Pelkas,27.0,1993.0,GRE,MF,Fenerbahçe,6.0,2.0,247.0,0.0,0.0,0.0,1.0,2.0,0.0,6.0,1.0,14.8,0.0,795.0,151.0,28.0,34.0,23.0,27.0,1.0,9.0,4.0,4.0,3.0,0.0,0.0,4.0,3.0,1.0,3.0,1.0,0.0,0.0,11.0,1.0,9.0,101.0,1.0,11.0,49.0,52.0,11.0,100.0,4.0,8.0,5.0,1.0,74.0,436.0,241.0,11.0,8.0,1.0,4.0,3.0,108.0,74.0,23.0,3.0,2.0,2.0,2.0,4.0,4.0,43.0,14.0,9.0,21.0,13.0,2.0,0.0,0.0,2.0,4.0,1.0,0.0
Dinis Almeida,26.0,1995.0,POR,DF,Antwerp,6.0,6.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,6753.0,2104.0,53.0,56.0,166.0,179.0,66.0,88.0,2.0,13.0,0.0,0.0,0.0,6.0,2.0,0.0,3.0,0.0,2.0,0.0,55.0,9.0,7.0,397.0,57.0,222.0,182.0,18.0,3.0,385.0,1.0,2.0,1.0,0.0,246.0,1234.0,586.0,14.0,6.0,0.0,3.0,1.0,263.0,259.0,2.0,9.0,7.0,6.0,0.0,8.0,6.0,44.0,17.0,22.0,21.0,1.0,17.0,7.0,0.0,10.0,8.0,28.0,0.0
Dino Perić,27.0,1994.0,CRO,DF,Dinamo,1.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,848.0,270.0,22.0,22.0,22.0,22.0,4.0,9.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,67.0,7.0,27.0,37.0,3.0,1.0,66.0,0.0,0.0,0.0,0.0,45.0,197.0,67.0,2.0,0.0,0.0,1.0,0.0,43.0,43.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,5.0,0.0
Diogo Leite,22.0,1999.0,POR,DF,Braga,6.0,6.0,532.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,6.8,0.0,7038.0,2201.0,78.0,86.0,151.0,178.0,72.0,94.0,4.0,22.0,2.0,0.0,0.0,10.0,5.0,0.0,1.0,0.0,3.0,0.0,55.0,18.0,5.0,411.0,38.0,198.0,208.0,26.0,11.0,386.0,0.0,0.0,0.0,0.0,241.0,991.0,487.0,15.0,4.0,0.0,4.0,0.0,285.0,279.0,3.0,9.0,5.0,5.0,0.0,5.0,3.0,41.0,21.0,23.0,16.0,2.0,6.0,2.0,0.0,4.0,11.0,13.0,0.0
Dion Cools,25.0,1996.0,MAS,DF,Midtjylland,3.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,308.0,155.0,4.0,5.0,5.0,6.0,4.0,6.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,1.0,3.0,23.0,0.0,6.0,9.0,9.0,2.0,19.0,1.0,2.0,1.0,0.0,11.0,35.0,12.0,1.0,0.0,0.0,0.0,0.0,12.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
Djibril Sidibé,29.0,1992.0,FRA,DF,Monaco,3.0,2.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13.5,0.0,1921.0,632.0,29.0,32.0,41.0,58.0,17.0,28.0,2.0,5.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,27.0,3.0,3.0,150.0,10.0,54.0,85.0,18.0,2.0,125.0,0.0,0.0,0.0,0.0,68.0,308.0,115.0,4.0,2.0,0.0,3.0,1.0,65.0,63.0,1.0,10.0,6.0,8.0,0.0,6.0,4.0,30.0,12.0,15.0,15.0,0.0,4.0,0.0,0.0,4.0,6.0,7.0,0.0
Djibril Sow,24.0,1997.0,SUI,MF,Eint,12.0,12.0,1082.0,1.0,2.0,0.0,0.0,2.0,0.0,12.0,6.0,20.5,0.0,10175.0,2573.0,213.0,251.0,254.0,281.0,61.0,77.0,12.0,38.0,6.0,0.0,0.0,21.0,12.0,0.0,5.0,0.0,0.0,0.0,130.0,15.0,14.0,736.0,15.0,128.0,504.0,157.0,20.0,733.0,6.0,7.0,6.0,0.0,511.0,2848.0,1203.0,60.0,23.0,3.0,5.0,9.0,560.0,517.0,23.0,11.0,7.0,10.0,0.0,9.0,11.0,204.0,67.0,63.0,112.0,29.0,14.0,0.0,0.0,14.0,27.0,14.0,1.0
Dmitri Barinov,24.0,1996.0,RUS,MF,Loko,5.0,5.0,450.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,32.4,0.0,3554.0,1030.0,51.0,60.0,89.0,100.0,29.0,37.0,0.0,8.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,1.0,0.0,46.0,11.0,10.0,252.0,34.0,122.0,129.0,13.0,1.0,242.0,1.0,1.0,1.0,0.0,135.0,834.0,405.0,5.0,1.0,0.0,2.0,1.0,157.0,148.0,2.0,5.0,4.0,3.0,0.0,1.0,6.0,79.0,32.0,31.0,37.0,11.0,16.0,5.0,0.0,11.0,7.0,10.0,0.0
Dmitri Chistyakov,27.0,1994.0,RUS,DF,Zenit,2.0,2.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,2222.0,532.0,33.0,36.0,62.0,68.0,15.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,30.0,6.0,2.0,143.0,27.0,99.0,48.0,2.0,2.0,142.0,0.0,0.0,0.0,0.0,96.0,410.0,110.0,1.0,0.0,0.0,0.0,0.0,98.0,97.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,10.0,6.0,4.0,5.0,1.0,2.0,1.0,0.0,1.0,4.0,5.0,0.0
Dmitri Zhivoglyadov,27.0,1994.0,RUS,DF,Loko,3.0,1.0,137.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1081.0,329.0,26.0,28.0,28.0,37.0,6.0,9.0,0.0,2.0,0.0,0.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,15.0,2.0,4.0,92.0,4.0,29.0,50.0,16.0,0.0,74.0,0.0,0.0,0.0,0.0,50.0,196.0,103.0,5.0,2.0,0.0,2.0,1.0,46.0,40.0,2.0,2.0,1.0,4.0,0.0,1.0,0.0,20.0,6.0,9.0,9.0,2.0,2.0,0.0,0.0,2.0,5.0,3.0,0.0
Dmitrii Rybchinskii,22.0,1998.0,RUS,MF,Loko,4.0,3.0,271.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,16.4,0.0,1440.0,393.0,44.0,50.0,39.0,47.0,4.0,6.0,3.0,2.0,5.0,0.0,0.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,21.0,1.0,2.0,146.0,4.0,36.0,79.0,45.0,9.0,133.0,11.0,16.0,11.0,0.0,110.0,601.0,375.0,17.0,8.0,3.0,6.0,7.0,111.0,87.0,9.0,5.0,3.0,7.0,0.0,7.0,8.0,66.0,25.0,19.0,33.0,14.0,3.0,1.0,0.0,2.0,8.0,1.0,0.0
Dominik Szoboszlai,20.0,2000.0,HUN,FW,RB,5.0,1.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,23.1,1.0,1145.0,356.0,44.0,54.0,26.0,32.0,4.0,7.0,3.0,8.0,6.0,1.0,0.0,2.0,3.0,1.0,2.0,1.0,0.0,0.0,12.0,1.0,5.0,126.0,0.0,3.0,55.0,74.0,12.0,119.0,2.0,5.0,2.0,0.0,86.0,449.0,222.0,13.0,5.0,3.0,2.0,2.0,112.0,95.0,20.0,0.0,0.0,1.0,1.0,1.0,1.0,28.0,7.0,3.0,13.0,12.0,7.0,0.0,0.0,7.0,2.0,0.0,0.0
Dominik Yankov,21.0,2000.0,BUL,MF,Ludogorets,5.0,4.0,329.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,22.9,0.0,1190.0,269.0,46.0,54.0,27.0,34.0,4.0,10.0,5.0,7.0,2.0,0.0,0.0,7.0,9.0,0.0,2.0,0.0,0.0,0.0,14.0,1.0,5.0,144.0,2.0,27.0,72.0,51.0,4.0,144.0,5.0,9.0,5.0,1.0,117.0,637.0,310.0,15.0,2.0,0.0,5.0,7.0,140.0,104.0,13.0,7.0,6.0,3.0,2.0,5.0,6.0,82.0,24.0,25.0,39.0,18.0,2.0,0.0,0.0,2.0,4.0,1.0,0.0
Donyell Malen,22.0,1999.0,NED,FW,Dortmund,2.0,2.0,143.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,13.8,0.0,354.0,95.0,14.0,17.0,9.0,11.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,4.0,54.0,0.0,1.0,23.0,33.0,7.0,49.0,2.0,6.0,2.0,0.0,37.0,153.0,87.0,6.0,1.0,0.0,6.0,2.0,60.0,43.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,0.0,5.0,15.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Dorian Dessoleil,28.0,1992.0,BEL,DF,Antwerp,4.0,3.0,281.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,0.0,2871.0,619.0,11.0,13.0,63.0,69.0,35.0,43.0,0.0,2.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,22.0,7.0,6.0,165.0,33.0,104.0,71.0,2.0,1.0,160.0,0.0,0.0,0.0,0.0,80.0,497.0,233.0,0.0,0.0,0.0,1.0,0.0,97.0,94.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,31.0,9.0,14.0,15.0,2.0,9.0,1.0,0.0,8.0,12.0,12.0,0.0
Dorin Rotariu,26.0,1995.0,ROU,FW,Ludogorets,2.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,18.5,0.0,99.0,35.0,7.0,8.0,2.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,16.0,1.0,2.0,5.0,9.0,2.0,16.0,0.0,0.0,0.0,0.0,9.0,29.0,15.0,2.0,0.0,1.0,1.0,0.0,20.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Douglas Santos,27.0,1994.0,BRA,DF,Zenit,2.0,2.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2589.0,1111.0,63.0,69.0,55.0,60.0,18.0,28.0,2.0,11.0,7.0,3.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,13.0,4.0,3.0,181.0,20.0,88.0,79.0,29.0,1.0,171.0,3.0,3.0,3.0,1.0,126.0,757.0,442.0,6.0,3.0,0.0,1.0,0.0,137.0,135.0,1.0,4.0,7.0,2.0,2.0,6.0,0.0,43.0,14.0,24.0,15.0,4.0,2.0,0.0,0.0,2.0,4.0,3.0,0.0
