Player,Pos,Nation,Age,Born,MP,Starts,Min,Gls,Sh,SoT,Avg_Sh_Dist,FK,PK,PKatt,Cmp,Att,Pass_TD,Pass_PD,Cmp_S,Att_S,Cmp_M,Att_M,Cmp_L,Att_L,Ast,KP,Pas_A3,PPA,CrsPA,PrgP,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,PKwon,PKcon,OG,Recov,AD_Won,AD_Lost,Touches,Tch_DP,Tch_D3,Tch_M3,Tch_A3,Tch_AP,Live,TO_Att,TO_Succ,Tkld,Carries,Carries_TD,Carries_PD,PrgC,Carries_A3,CPA,Mis,Dis,Rec,PrgR,Tkl,TklW,Tkl_D3,Tkl_M3,Tkl_A3,Tkl_VD_succ,Tkl_VD_att,Tkl_VD_lost,Blocks,Blocked_shot,Blocked_pass,Int,Clr,Err
Adam Hložek,FW,Czech,18.0,2002.0,4.0,0.0,80.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,28.0,266.0,84.0,8.0,12.0,6.0,12.0,1.0,2.0,0.0,1.0,1.0,3.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,3.0,1.0,35.0,0.0,4.0,12.0,20.0,5.0,35.0,1.0,0.0,1.0,22.0,220.0,121.0,6.0,2.0,2.0,4.0,0.0,25.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tomáš Holeš,MF,Czech,27.0,1993.0,5.0,4.0,298.0,1.0,6.0,4.0,17.4,0.0,0.0,0.0,84.0,114.0,1309.0,403.0,43.0,54.0,33.0,40.0,5.0,12.0,1.0,2.0,5.0,1.0,0.0,10.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,25.0,4.0,1.0,159.0,6.0,52.0,79.0,29.0,5.0,159.0,3.0,3.0,0.0,79.0,411.0,187.0,2.0,5.0,1.0,5.0,3.0,92.0,5.0,10.0,8.0,6.0,2.0,2.0,2.0,5.0,3.0,3.0,0.0,3.0,8.0,6.0,0.0
Jakub Hromada,MF,Slovakia,24.0,1996.0,2.0,2.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,38.0,411.0,80.0,21.0,26.0,9.0,10.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,7.0,1.0,0.0,55.0,7.0,24.0,31.0,1.0,0.0,55.0,1.0,1.0,0.0,32.0,187.0,88.0,1.0,2.0,0.0,2.0,1.0,35.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,5.0,3.0,0.0
Patrik Hrošovský,MF,Slovakia,28.0,1992.0,2.0,1.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,53.0,765.0,181.0,26.0,29.0,14.0,15.0,5.0,7.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,2.0,59.0,3.0,17.0,38.0,4.0,0.0,59.0,1.0,1.0,0.0,39.0,166.0,60.0,0.0,0.0,0.0,0.0,0.0,44.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,5.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0
Tomáš Hubočan,DF,Slovakia,35.0,1985.0,3.0,3.0,263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,130.0,1754.0,883.0,61.0,65.0,43.0,52.0,5.0,11.0,0.0,4.0,7.0,3.0,0.0,12.0,1.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,12.0,2.0,1.0,164.0,20.0,68.0,80.0,16.0,1.0,164.0,2.0,2.0,0.0,86.0,415.0,227.0,5.0,2.0,0.0,2.0,0.0,94.0,7.0,8.0,4.0,6.0,2.0,0.0,3.0,4.0,1.0,3.0,1.0,2.0,3.0,12.0,0.0
Mats Hummels,DF,Germany,32.0,1988.0,4.0,4.0,332.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,295.0,319.0,5867.0,2059.0,92.0,96.0,167.0,173.0,35.0,43.0,1.0,3.0,24.0,3.0,0.0,23.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,18.0,19.0,7.0,358.0,22.0,124.0,219.0,18.0,6.0,358.0,0.0,0.0,0.0,246.0,1141.0,728.0,5.0,3.0,0.0,0.0,0.0,269.0,2.0,7.0,2.0,4.0,2.0,1.0,3.0,6.0,3.0,2.0,2.0,0.0,10.0,11.0,0.0
Pierre Højbjerg,MF,Denmark,25.0,1995.0,6.0,6.0,570.0,0.0,7.0,3.0,26.6,1.0,0.0,1.0,339.0,408.0,5710.0,1625.0,155.0,169.0,151.0,176.0,24.0,48.0,3.0,11.0,38.0,11.0,1.0,48.0,0.0,0.0,0.0,3.0,4.0,0.0,8.0,0.0,0.0,0.0,51.0,5.0,2.0,461.0,10.0,77.0,302.0,87.0,6.0,460.0,13.0,10.0,3.0,295.0,1583.0,687.0,10.0,9.0,1.0,8.0,5.0,337.0,13.0,11.0,8.0,5.0,6.0,0.0,2.0,9.0,7.0,4.0,0.0,4.0,7.0,4.0,0.0
Stefan Ilsanker,MF,Austria,31.0,1989.0,3.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,174.0,110.0,7.0,8.0,4.0,7.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,19.0,0.0,5.0,13.0,1.0,0.0,19.0,0.0,0.0,0.0,6.0,35.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ciro Immobile,FW,Italy,30.0,1990.0,6.0,6.0,440.0,2.0,18.0,3.0,16.5,0.0,0.0,0.0,103.0,128.0,1415.0,179.0,50.0,60.0,30.0,39.0,9.0,10.0,1.0,5.0,4.0,5.0,0.0,10.0,0.0,0.0,0.0,6.0,3.0,6.0,0.0,0.0,0.0,0.0,14.0,2.0,12.0,185.0,2.0,11.0,81.0,94.0,28.0,185.0,2.0,1.0,1.0,90.0,419.0,171.0,7.0,4.0,5.0,19.0,7.0,141.0,31.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,4.0,1.0,3.0,0.0,2.0,0.0
Lorenzo Insigne,FW,Italy,29.0,1991.0,6.0,6.0,507.0,2.0,19.0,7.0,21.2,3.0,0.0,0.0,263.0,343.0,4239.0,955.0,147.0,162.0,74.0,95.0,29.0,50.0,0.0,13.0,12.0,14.0,0.0,28.0,1.0,0.0,0.0,1.0,3.0,4.0,20.0,0.0,0.0,0.0,27.0,1.0,6.0,391.0,2.0,21.0,143.0,228.0,32.0,391.0,13.0,5.0,8.0,235.0,1422.0,822.0,22.0,19.0,16.0,8.0,6.0,317.0,48.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,6.0,1.0,0.0,1.0,3.0,2.0,0.0
Alexander Isak,FW,Sweden,21.0,1999.0,4.0,4.0,321.0,0.0,8.0,1.0,16.1,0.0,0.0,0.0,52.0,68.0,696.0,210.0,30.0,36.0,17.0,18.0,1.0,3.0,2.0,6.0,5.0,4.0,0.0,10.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,17.0,103.0,3.0,6.0,34.0,67.0,18.0,103.0,11.0,8.0,3.0,67.0,436.0,154.0,4.0,4.0,3.0,8.0,8.0,76.0,20.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,1.0,3.0,3.0,2.0,0.0
Luka Ivanušec,FW,Croatia,22.0,1998.0,3.0,0.0,67.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,24.0,223.0,57.0,13.0,15.0,4.0,6.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,35.0,0.0,4.0,22.0,9.0,3.0,35.0,3.0,1.0,2.0,20.0,127.0,54.0,2.0,0.0,2.0,4.0,0.0,26.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
Daniel James,MF,Wales,23.0,1997.0,4.0,4.0,313.0,0.0,4.0,2.0,18.7,0.0,0.0,0.0,52.0,75.0,1021.0,415.0,24.0,26.0,14.0,22.0,12.0,20.0,0.0,10.0,2.0,5.0,4.0,4.0,0.0,0.0,0.0,2.0,7.0,0.0,24.0,0.0,0.0,0.0,15.0,1.0,5.0,101.0,2.0,18.0,24.0,61.0,4.0,101.0,9.0,6.0,3.0,65.0,564.0,337.0,10.0,5.0,2.0,6.0,3.0,62.0,20.0,3.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0
Reece James,DF,England,21.0,1999.0,1.0,1.0,90.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,87.0,88.0,1320.0,385.0,43.0,43.0,38.0,38.0,3.0,4.0,0.0,2.0,5.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,92.0,2.0,13.0,54.0,25.0,2.0,92.0,0.0,0.0,0.0,69.0,236.0,154.0,3.0,5.0,1.0,1.0,0.0,73.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
Jakub Jankto,FW,Czech,25.0,1996.0,5.0,3.0,246.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,79.0,107.0,1356.0,327.0,45.0,52.0,23.0,28.0,9.0,21.0,0.0,9.0,3.0,1.0,0.0,10.0,0.0,0.0,0.0,1.0,1.0,1.0,20.0,0.0,0.0,0.0,15.0,1.0,1.0,131.0,3.0,22.0,42.0,70.0,10.0,131.0,1.0,1.0,0.0,74.0,528.0,212.0,9.0,1.0,2.0,6.0,3.0,89.0,22.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,4.0,0.0,4.0,0.0,2.0,0.0
Fredrik Jensen,FW,Finland,23.0,1997.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,14.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,21.0,11.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mathias Jensen,MF,Denmark,25.0,1996.0,6.0,0.0,146.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,88.0,117.0,1616.0,384.0,38.0,43.0,33.0,41.0,12.0,25.0,1.0,2.0,4.0,3.0,0.0,9.0,1.0,0.0,0.0,4.0,1.0,0.0,15.0,0.0,0.0,0.0,6.0,2.0,1.0,130.0,1.0,11.0,59.0,60.0,1.0,130.0,2.0,1.0,1.0,82.0,348.0,157.0,2.0,5.0,0.0,2.0,2.0,97.0,15.0,2.0,0.0,1.0,0.0,1.0,2.0,5.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0
Frenkie de Jong,MF,Netherlands,23.0,1997.0,4.0,4.0,348.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.0,272.0,3639.0,921.0,125.0,146.0,87.0,93.0,13.0,17.0,0.0,4.0,34.0,5.0,0.0,26.0,1.0,0.0,0.0,2.0,6.0,0.0,1.0,0.0,0.0,0.0,32.0,3.0,1.0,303.0,4.0,44.0,191.0,75.0,4.0,303.0,21.0,16.0,5.0,204.0,1343.0,729.0,14.0,14.0,2.0,3.0,2.0,224.0,17.0,6.0,5.0,2.0,3.0,1.0,1.0,2.0,1.0,7.0,0.0,7.0,7.0,4.0,0.0
Luuk de Jong,FW,Netherlands,30.0,1990.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,63.0,20.0,3.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,15.0,0.0,2.0,8.0,5.0,0.0,15.0,0.0,0.0,0.0,8.0,24.0,4.0,0.0,0.0,0.0,1.0,0.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Jorginho,MF,Italy,29.0,1991.0,7.0,7.0,704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484.0,521.0,7612.0,2342.0,246.0,253.0,202.0,213.0,23.0,36.0,0.0,7.0,58.0,5.0,0.0,56.0,1.0,0.0,0.0,11.0,19.0,0.0,1.0,0.0,0.0,0.0,48.0,2.0,1.0,580.0,24.0,119.0,377.0,87.0,2.0,580.0,8.0,7.0,1.0,321.0,1735.0,1019.0,11.0,19.0,1.0,4.0,3.0,448.0,6.0,13.0,4.0,8.0,4.0,1.0,7.0,21.0,14.0,13.0,2.0,11.0,25.0,6.0,0.0
Diogo Jota,FW,Portugal,24.0,1996.0,4.0,4.0,321.0,1.0,8.0,3.0,13.7,0.0,0.0,0.0,88.0,109.0,1244.0,155.0,49.0,56.0,25.0,31.0,6.0,9.0,1.0,5.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,5.0,2.0,3.0,0.0,0.0,0.0,13.0,2.0,2.0,150.0,0.0,11.0,61.0,79.0,13.0,150.0,11.0,2.0,9.0,92.0,535.0,199.0,5.0,7.0,2.0,9.0,3.0,121.0,26.0,5.0,2.0,1.0,3.0,1.0,1.0,4.0,3.0,3.0,0.0,3.0,1.0,1.0,0.0
Kamil Jóźwiak,DF,Poland,22.0,1998.0,3.0,3.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,132.0,1351.0,419.0,56.0,66.0,34.0,49.0,5.0,11.0,1.0,6.0,4.0,3.0,2.0,9.0,1.0,0.0,0.0,5.0,6.0,0.0,13.0,0.0,0.0,0.0,20.0,2.0,5.0,161.0,3.0,15.0,64.0,85.0,2.0,161.0,10.0,4.0,6.0,91.0,660.0,381.0,12.0,7.0,1.0,6.0,3.0,101.0,30.0,3.0,3.0,1.0,1.0,1.0,3.0,6.0,3.0,3.0,0.0,3.0,1.0,4.0,0.0
Josip Juranović,DF,Croatia,25.0,1995.0,2.0,2.0,163.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,78.0,95.0,1028.0,218.0,48.0,51.0,18.0,23.0,4.0,10.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,13.0,2.0,1.0,101.0,3.0,26.0,50.0,26.0,0.0,101.0,2.0,2.0,0.0,64.0,334.0,207.0,4.0,3.0,0.0,2.0,1.0,70.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Pavel Kadeřábek,DF,Czech,28.0,1992.0,1.0,1.0,90.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,39.0,53.0,668.0,302.0,21.0,23.0,14.0,22.0,4.0,7.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0,1.0,60.0,3.0,17.0,35.0,9.0,1.0,60.0,1.0,0.0,1.0,31.0,224.0,88.0,2.0,2.0,0.0,0.0,0.0,33.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0
İrfan Kahveci,MF,Türkiye,25.0,1995.0,3.0,1.0,113.0,1.0,2.0,1.0,27.4,0.0,0.0,0.0,51.0,63.0,791.0,156.0,26.0,31.0,22.0,26.0,2.0,5.0,0.0,4.0,4.0,1.0,1.0,5.0,0.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,77.0,1.0,9.0,44.0,24.0,0.0,77.0,2.0,1.0,1.0,50.0,289.0,164.0,5.0,4.0,0.0,4.0,0.0,55.0,5.0,2.0,2.0,1.0,1.0,0.0,0.0,4.0,4.0,2.0,1.0,1.0,1.0,0.0,0.0
Sasa Kalajdzic,FW,Austria,23.0,1997.0,4.0,1.0,112.0,1.0,6.0,2.0,13.9,0.0,0.0,0.0,31.0,40.0,433.0,103.0,19.0,25.0,6.0,8.0,3.0,3.0,0.0,1.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,9.0,62.0,1.0,6.0,22.0,35.0,10.0,62.0,4.0,1.0,3.0,23.0,138.0,48.0,1.0,1.0,0.0,5.0,1.0,47.0,14.0,3.0,3.0,0.0,3.0,0.0,3.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
Tomáš Kalas,DF,Czech,27.0,1993.0,5.0,5.0,450.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,169.0,209.0,3300.0,1205.0,58.0,64.0,92.0,102.0,18.0,37.0,2.0,1.0,10.0,0.0,0.0,12.0,1.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,25.0,18.0,12.0,257.0,34.0,141.0,111.0,6.0,3.0,257.0,0.0,0.0,0.0,128.0,619.0,350.0,4.0,2.0,0.0,2.0,0.0,147.0,1.0,3.0,3.0,2.0,1.0,0.0,1.0,5.0,4.0,8.0,6.0,2.0,5.0,23.0,1.0
Glen Kamara,MF,Finland,25.0,1995.0,3.0,3.0,270.0,0.0,1.0,1.0,21.1,0.0,0.0,0.0,139.0,158.0,2219.0,582.0,75.0,86.0,52.0,56.0,11.0,12.0,0.0,2.0,11.0,2.0,1.0,17.0,1.0,0.0,0.0,3.0,8.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,3.0,192.0,3.0,52.0,98.0,42.0,1.0,192.0,5.0,3.0,2.0,120.0,684.0,314.0,8.0,8.0,1.0,7.0,7.0,147.0,8.0,4.0,2.0,2.0,0.0,2.0,2.0,3.0,1.0,3.0,0.0,3.0,10.0,0.0,0.0
Harry Kane,FW,England,27.0,1993.0,7.0,7.0,646.0,4.0,13.0,7.0,14.4,0.0,0.0,1.0,116.0,168.0,1780.0,363.0,57.0,75.0,30.0,46.0,14.0,19.0,0.0,5.0,13.0,2.0,0.0,15.0,0.0,0.0,0.0,5.0,14.0,2.0,3.0,0.0,0.0,0.0,8.0,20.0,27.0,224.0,5.0,11.0,113.0,101.0,25.0,223.0,14.0,8.0,6.0,139.0,710.0,260.0,14.0,6.0,4.0,11.0,11.0,185.0,38.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,6.0,1.0,5.0,3.0,4.0,0.0
N'Golo Kanté,MF,France,29.0,1991.0,4.0,4.0,390.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,226.0,248.0,3915.0,981.0,100.0,107.0,95.0,98.0,26.0,27.0,0.0,1.0,28.0,1.0,0.0,20.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,24.0,7.0,1.0,297.0,3.0,66.0,190.0,44.0,1.0,297.0,10.0,6.0,4.0,141.0,734.0,262.0,4.0,5.0,1.0,3.0,4.0,214.0,5.0,10.0,5.0,5.0,3.0,2.0,3.0,7.0,4.0,4.0,0.0,4.0,14.0,2.0,0.0
Kenan Karaman,MF,Türkiye,26.0,1994.0,3.0,2.0,160.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,25.0,44.0,302.0,44.0,18.0,25.0,7.0,12.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,7.0,8.0,5.0,58.0,2.0,9.0,25.0,24.0,7.0,58.0,0.0,0.0,0.0,32.0,90.0,23.0,1.0,1.0,0.0,5.0,1.0,45.0,11.0,2.0,0.0,1.0,1.0,0.0,1.0,3.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0
Oleksandr Karavayev,DF,Ukraine,28.0,1992.0,5.0,5.0,480.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,239.0,295.0,4070.0,1120.0,122.0,137.0,96.0,118.0,19.0,27.0,1.0,6.0,9.0,5.0,0.0,18.0,0.0,0.0,0.0,2.0,8.0,0.0,9.0,0.0,1.0,0.0,20.0,4.0,5.0,353.0,16.0,102.0,157.0,95.0,17.0,353.0,2.0,0.0,2.0,160.0,967.0,651.0,18.0,10.0,4.0,11.0,2.0,222.0,29.0,6.0,5.0,6.0,0.0,0.0,4.0,8.0,4.0,6.0,0.0,6.0,7.0,11.0,0.0
Vyacheslav Karavayev,DF,Russia,25.0,1995.0,3.0,0.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,67.0,719.0,177.0,18.0,22.0,23.0,27.0,2.0,8.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,8.0,1.0,3.0,80.0,5.0,21.0,29.0,30.0,5.0,80.0,0.0,0.0,0.0,33.0,182.0,112.0,4.0,3.0,0.0,0.0,0.0,42.0,5.0,4.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,4.0,0.0,2.0,0.0
Joni Kauko,MF,Finland,30.0,1990.0,3.0,0.0,60.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,25.0,31.0,414.0,108.0,15.0,16.0,8.0,12.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,41.0,1.0,5.0,19.0,17.0,0.0,41.0,1.0,1.0,0.0,26.0,140.0,63.0,2.0,1.0,0.0,2.0,1.0,31.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Joshua Kimmich,DF,Germany,25.0,1995.0,4.0,4.0,360.0,0.0,1.0,1.0,9.4,0.0,0.0,0.0,217.0,262.0,3474.0,845.0,122.0,128.0,75.0,97.0,15.0,29.0,1.0,7.0,16.0,11.0,3.0,16.0,1.0,0.0,0.0,2.0,6.0,1.0,21.0,0.0,0.0,0.0,26.0,1.0,1.0,281.0,7.0,47.0,130.0,106.0,3.0,281.0,4.0,1.0,3.0,189.0,1002.0,443.0,6.0,10.0,0.0,3.0,3.0,211.0,44.0,3.0,3.0,3.0,0.0,0.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0
Presnel Kimpembe,DF,France,25.0,1995.0,4.0,4.0,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.0,279.0,4915.0,1641.0,90.0,93.0,151.0,158.0,18.0,22.0,0.0,1.0,18.0,1.0,0.0,12.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,17.0,4.0,2.0,305.0,25.0,116.0,182.0,7.0,1.0,305.0,1.0,1.0,0.0,172.0,827.0,527.0,6.0,2.0,0.0,1.0,2.0,247.0,0.0,7.0,3.0,5.0,0.0,2.0,5.0,7.0,2.0,2.0,0.0,2.0,2.0,11.0,0.0
Simon Kjær,DF,Denmark,31.0,1989.0,6.0,6.0,528.0,0.0,2.0,1.0,6.4,0.0,0.0,0.0,242.0,275.0,4744.0,1833.0,83.0,88.0,128.0,138.0,29.0,47.0,0.0,1.0,17.0,0.0,0.0,19.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,26.0,14.0,24.0,340.0,35.0,151.0,179.0,12.0,7.0,340.0,0.0,0.0,0.0,191.0,908.0,437.0,3.0,1.0,0.0,1.0,0.0,208.0,0.0,10.0,6.0,5.0,5.0,0.0,3.0,6.0,3.0,8.0,4.0,4.0,10.0,22.0,0.0
László Kleinheisler,MF,Hungary,26.0,1994.0,3.0,3.0,247.0,0.0,1.0,1.0,33.6,0.0,0.0,0.0,46.0,64.0,689.0,172.0,28.0,36.0,14.0,18.0,2.0,5.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,5.0,0.0,0.0,0.0,17.0,1.0,4.0,103.0,3.0,34.0,56.0,16.0,1.0,103.0,7.0,3.0,4.0,67.0,343.0,103.0,2.0,1.0,0.0,10.0,7.0,58.0,4.0,4.0,3.0,2.0,2.0,0.0,2.0,4.0,2.0,3.0,0.0,3.0,4.0,5.0,0.0
Mateusz Klich,MF,Poland,30.0,1990.0,3.0,3.0,210.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,80.0,115.0,1125.0,245.0,52.0,59.0,20.0,30.0,6.0,16.0,0.0,1.0,10.0,1.0,1.0,10.0,1.0,0.0,0.0,4.0,2.0,0.0,11.0,0.0,0.0,0.0,8.0,0.0,2.0,132.0,3.0,20.0,58.0,54.0,3.0,132.0,1.0,0.0,1.0,69.0,314.0,99.0,1.0,1.0,0.0,3.0,2.0,97.0,14.0,5.0,2.0,1.0,2.0,2.0,3.0,5.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0
Orkun Kökçü,MF,Türkiye,20.0,2000.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,196.0,48.0,2.0,2.0,2.0,3.0,3.0,3.0,0.0,1.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,6.0,2.0,0.0,8.0,1.0,1.0,0.0,8.0,45.0,23.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Koke,MF,Spain,29.0,1992.0,6.0,6.0,477.0,0.0,7.0,1.0,19.2,1.0,0.0,0.0,395.0,453.0,6291.0,1548.0,216.0,232.0,123.0,141.0,43.0,58.0,0.0,10.0,45.0,8.0,2.0,47.0,0.0,0.0,0.0,6.0,11.0,0.0,30.0,1.0,0.0,0.0,28.0,0.0,3.0,489.0,4.0,45.0,276.0,170.0,9.0,489.0,3.0,3.0,0.0,278.0,1147.0,473.0,3.0,10.0,0.0,6.0,8.0,402.0,27.0,13.0,11.0,4.0,7.0,2.0,4.0,11.0,7.0,6.0,0.0,6.0,0.0,2.0,0.0
Martin Koscelník,FW,Slovakia,25.0,1995.0,2.0,1.0,102.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.0,41.0,530.0,113.0,14.0,17.0,15.0,16.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,6.0,2.0,5.0,55.0,3.0,20.0,20.0,15.0,2.0,55.0,3.0,1.0,2.0,33.0,188.0,76.0,2.0,1.0,0.0,2.0,0.0,33.0,6.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0
