Player,Age,Born,Nation,Pos,Squad,MP,Starts,Min,Gls,Sh,SoT,Avg_Sh_Dist,FK,PK,PKatt,Cmp,Att,Pass_TD,Pass_PD,Cmp_S,Att_S,Cmp_M,Att_M,Cmp_L,Att_L,Ast,KP,Pas_A3,PPA,CrsPA,PrgP,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,PKwon,PKcon,OG,Recov,AD_Won,AD_Lost,Touches,Tch_DP,Tch_D3,Tch_M3,Tch_A3,Tch_AP,Live,TO_Att,TO_Succ,Tkld,Carries,Carries_TD,Carries_PD,PrgC,Carries_A3,CPA,Mis,Dis,Rec,PrgR,Tkl,TklW,Tkl_D3,Tkl_M3,Tkl_A3,Tkl_VD_succ,Tkl_VD_att,Tkl_VD_lost,Blocks,Blocked_shot,Blocked_pass,Int,Clr,Err
Dayot Upamecano,22.0,1998.0,FRA,DF,Bayern,8.0,7.0,661.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,518.0,570.0,10797.0,3861.0,136.0,151.0,313.0,328.0,67.0,86.0,0.0,2.0,75.0,0.0,0.0,57.0,3.0,0.0,0.0,10.0,5.0,1.0,2.0,0.0,0.0,0.0,59.0,14.0,10.0,631.0,45.0,269.0,332.0,35.0,3.0,631.0,6.0,5.0,1.0,460.0,2575.0,1411.0,10.0,10.0,0.0,4.0,0.0,460.0,1.0,15.0,13.0,9.0,6.0,0.0,11.0,21.0,10.0,9.0,2.0,7.0,14.0,11.0,0.0
Dejan Kulusevski,21.0,2000.0,SWE,FW,Juventus,5.0,0.0,85.0,1.0,1.0,1.0,9.8,0.0,0.0,0.0,18.0,22.0,236.0,81.0,11.0,13.0,6.0,7.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,38.0,1.0,9.0,9.0,20.0,8.0,38.0,3.0,0.0,3.0,19.0,151.0,77.0,2.0,3.0,3.0,5.0,2.0,29.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
Dejan Lovren,32.0,1989.0,CRO,DF,Zenit,4.0,4.0,315.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,136.0,163.0,2976.0,985.0,36.0,43.0,71.0,78.0,25.0,37.0,0.0,1.0,8.0,3.0,1.0,13.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,12.0,7.0,5.0,191.0,36.0,90.0,94.0,8.0,3.0,191.0,0.0,0.0,0.0,114.0,477.0,281.0,0.0,0.0,0.0,1.0,0.0,130.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0,3.0,1.0,3.0,1.0,2.0,0.0,17.0,0.0
Denis Zakaria,24.0,1996.0,SUI,MF,Juventus,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,24.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dentinho,32.0,1989.0,BRA,FW,Shakhtar,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,31.0,17.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Denys Harmash,31.0,1990.0,UKR,FW,Dynamo,6.0,3.0,324.0,1.0,7.0,3.0,15.1,0.0,0.0,0.0,75.0,101.0,1041.0,201.0,42.0,54.0,27.0,33.0,2.0,4.0,0.0,1.0,3.0,5.0,0.0,11.0,2.0,0.0,0.0,11.0,15.0,11.0,1.0,0.0,0.0,0.0,13.0,5.0,12.0,146.0,2.0,22.0,69.0,56.0,10.0,146.0,6.0,3.0,3.0,78.0,470.0,245.0,8.0,6.0,3.0,10.0,1.0,109.0,11.0,9.0,3.0,4.0,2.0,3.0,2.0,8.0,6.0,2.0,0.0,2.0,3.0,1.0,0.0
Denzel Dumfries,25.0,1996.0,NED,DF,Inter,7.0,5.0,466.0,0.0,6.0,1.0,12.4,0.0,0.0,0.0,117.0,159.0,2080.0,483.0,46.0,57.0,62.0,74.0,7.0,15.0,1.0,6.0,4.0,2.0,1.0,6.0,1.0,0.0,0.0,12.0,7.0,0.0,13.0,0.0,0.0,0.0,15.0,5.0,8.0,207.0,6.0,47.0,71.0,91.0,26.0,207.0,4.0,3.0,1.0,111.0,522.0,183.0,9.0,2.0,5.0,14.0,6.0,122.0,40.0,3.0,2.0,2.0,1.0,0.0,1.0,3.0,2.0,1.0,0.0,1.0,6.0,5.0,0.0
Devyne Rensch,18.0,2003.0,NED,DF,Ajax,5.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,69.0,995.0,255.0,29.0,30.0,26.0,30.0,5.0,6.0,0.0,0.0,3.0,2.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,1.0,76.0,3.0,26.0,36.0,14.0,0.0,76.0,1.0,0.0,1.0,44.0,195.0,91.0,1.0,2.0,0.0,1.0,0.0,55.0,3.0,2.0,2.0,2.0,0.0,0.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
Diego Carlos,28.0,1993.0,BRA,DF,Sevilla,6.0,6.0,539.0,0.0,4.0,1.0,14.3,0.0,0.0,0.0,361.0,413.0,8227.0,3105.0,82.0,89.0,219.0,230.0,59.0,86.0,0.0,0.0,15.0,1.0,0.0,13.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,48.0,12.0,12.0,461.0,68.0,279.0,173.0,12.0,4.0,461.0,2.0,2.0,0.0,271.0,785.0,368.0,0.0,0.0,0.0,3.0,1.0,325.0,2.0,7.0,3.0,4.0,3.0,0.0,6.0,9.0,3.0,10.0,6.0,4.0,3.0,21.0,2.0
Dimitris Kolovos,28.0,1993.0,GRE,MF,Sheriff,6.0,6.0,402.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,68.0,90.0,1174.0,317.0,35.0,43.0,24.0,29.0,7.0,10.0,0.0,4.0,3.0,0.0,0.0,8.0,1.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,3.0,134.0,2.0,31.0,75.0,31.0,6.0,134.0,17.0,11.0,6.0,96.0,478.0,203.0,4.0,1.0,1.0,12.0,13.0,87.0,7.0,4.0,2.0,1.0,1.0,2.0,3.0,12.0,9.0,3.0,1.0,2.0,0.0,0.0,0.0
Diogo Dalot,22.0,1999.0,POR,DF,Manchester,3.0,2.0,234.0,0.0,4.0,1.0,23.3,0.0,0.0,0.0,129.0,163.0,2279.0,817.0,61.0,66.0,54.0,65.0,12.0,24.0,0.0,2.0,20.0,4.0,1.0,19.0,1.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,13.0,8.0,1.0,192.0,7.0,44.0,110.0,40.0,2.0,192.0,6.0,3.0,3.0,89.0,417.0,287.0,7.0,2.0,0.0,2.0,0.0,117.0,6.0,10.0,7.0,7.0,3.0,0.0,7.0,10.0,3.0,3.0,0.0,3.0,2.0,6.0,0.0
Diogo Gonçalves,24.0,1997.0,POR,MF,Benfica,5.0,1.0,134.0,0.0,2.0,1.0,20.1,0.0,0.0,0.0,45.0,57.0,674.0,293.0,21.0,25.0,15.0,18.0,4.0,5.0,0.0,4.0,5.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,7.0,0.0,2.0,78.0,10.0,24.0,29.0,25.0,1.0,78.0,4.0,0.0,4.0,35.0,175.0,74.0,3.0,3.0,1.0,2.0,4.0,45.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.0,2.0,2.0,6.0,0.0
Diogo Jota,24.0,1996.0,POR,FW,Liverpool,11.0,7.0,578.0,1.0,16.0,7.0,13.1,0.0,0.0,0.0,179.0,232.0,2400.0,502.0,109.0,123.0,51.0,65.0,7.0,12.0,1.0,8.0,14.0,4.0,0.0,27.0,2.0,0.0,0.0,11.0,6.0,4.0,3.0,1.0,0.0,0.0,29.0,5.0,15.0,325.0,2.0,24.0,146.0,159.0,41.0,325.0,31.0,11.0,19.0,189.0,1045.0,553.0,22.0,14.0,12.0,22.0,10.0,240.0,55.0,8.0,5.0,4.0,3.0,1.0,2.0,8.0,6.0,5.0,0.0,5.0,6.0,3.0,0.0
Divock Origi,26.0,1995.0,BEL,FW,Liverpool,7.0,2.0,187.0,1.0,13.0,2.0,18.2,0.0,0.0,0.0,37.0,51.0,474.0,116.0,23.0,31.0,11.0,12.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,4.0,6.0,0.0,3.0,0.0,0.0,0.0,13.0,4.0,1.0,89.0,0.0,3.0,33.0,55.0,20.0,89.0,7.0,3.0,4.0,57.0,317.0,110.0,6.0,5.0,6.0,12.0,4.0,67.0,16.0,4.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Dmitri Chistyakov,27.0,1994.0,RUS,DF,Zenit,5.0,5.0,442.0,0.0,5.0,1.0,8.7,0.0,0.0,0.0,194.0,212.0,3488.0,1240.0,73.0,77.0,105.0,110.0,13.0,19.0,0.0,0.0,5.0,1.0,0.0,4.0,2.0,1.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,8.0,6.0,248.0,44.0,143.0,93.0,12.0,8.0,248.0,0.0,0.0,0.0,146.0,474.0,169.0,0.0,1.0,0.0,1.0,0.0,179.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,3.0,3.0,6.0,6.0,0.0,4.0,17.0,0.0
Dodi Lukebakio,23.0,1997.0,BEL,FW,Wolfsburg,6.0,2.0,299.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,50.0,66.0,693.0,122.0,33.0,40.0,10.0,14.0,4.0,4.0,0.0,1.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,2.0,4.0,2.0,1.0,0.0,0.0,0.0,10.0,2.0,7.0,100.0,2.0,14.0,46.0,45.0,7.0,100.0,20.0,14.0,6.0,60.0,540.0,326.0,14.0,7.0,3.0,9.0,6.0,67.0,15.0,5.0,3.0,3.0,1.0,1.0,4.0,8.0,4.0,2.0,0.0,2.0,1.0,1.0,0.0
Dodô,22.0,1998.0,BRA,DF,Shakhtar,6.0,6.0,540.0,0.0,6.0,1.0,16.9,0.0,0.0,0.0,287.0,338.0,4391.0,1188.0,158.0,171.0,109.0,129.0,14.0,20.0,0.0,1.0,15.0,2.0,0.0,17.0,0.0,0.0,0.0,5.0,7.0,0.0,10.0,0.0,0.0,0.0,51.0,3.0,2.0,392.0,20.0,117.0,168.0,113.0,15.0,392.0,13.0,6.0,7.0,246.0,1233.0,586.0,12.0,11.0,2.0,8.0,8.0,257.0,53.0,13.0,9.0,11.0,2.0,0.0,8.0,9.0,1.0,7.0,2.0,5.0,5.0,7.0,1.0
Domagoj Bradarić,21.0,1999.0,CRO,DF,Lille,1.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,102.0,36.0,6.0,7.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,13.0,1.0,3.0,7.0,4.0,0.0,13.0,0.0,0.0,0.0,9.0,49.0,28.0,0.0,1.0,0.0,1.0,1.0,10.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Domagoj Vida,32.0,1989.0,CRO,DF,Beşiktaş,2.0,2.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,101.0,1509.0,643.0,39.0,42.0,46.0,49.0,4.0,7.0,0.0,0.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,1.0,0.0,14.0,1.0,1.0,121.0,19.0,65.0,55.0,2.0,1.0,121.0,1.0,1.0,0.0,66.0,385.0,153.0,0.0,0.0,0.0,1.0,0.0,74.0,0.0,3.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0
Dominik Szoboszlai,20.0,2000.0,HUN,FW,RB,4.0,2.0,210.0,2.0,4.0,1.0,18.8,0.0,1.0,1.0,87.0,114.0,1307.0,386.0,53.0,59.0,24.0,31.0,6.0,11.0,0.0,8.0,6.0,4.0,1.0,10.0,0.0,0.0,0.0,1.0,3.0,0.0,9.0,0.0,0.0,0.0,10.0,0.0,1.0,135.0,4.0,14.0,73.0,48.0,6.0,134.0,8.0,5.0,3.0,72.0,445.0,212.0,4.0,2.0,1.0,4.0,3.0,109.0,19.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,0.0,1.0,0.0,4.0,0.0
Donny van de Beek,24.0,1997.0,NED,MF,Manchester,4.0,3.0,204.0,0.0,1.0,1.0,10.1,0.0,0.0,0.0,102.0,119.0,1572.0,427.0,61.0,67.0,26.0,29.0,11.0,12.0,0.0,0.0,4.0,0.0,0.0,4.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,1.0,147.0,9.0,49.0,84.0,15.0,3.0,147.0,4.0,3.0,1.0,92.0,326.0,149.0,1.0,3.0,0.0,1.0,3.0,102.0,5.0,8.0,3.0,6.0,2.0,0.0,2.0,4.0,2.0,4.0,2.0,2.0,5.0,2.0,1.0
Donyell Malen,22.0,1999.0,NED,FW,Dortmund,6.0,5.0,390.0,3.0,11.0,5.0,17.8,0.0,0.0,0.0,104.0,140.0,1358.0,339.0,60.0,73.0,33.0,42.0,3.0,6.0,0.0,7.0,10.0,8.0,2.0,16.0,0.0,0.0,0.0,6.0,5.0,4.0,7.0,0.0,0.0,0.0,17.0,2.0,6.0,183.0,3.0,15.0,82.0,88.0,20.0,183.0,21.0,15.0,6.0,121.0,804.0,365.0,14.0,9.0,9.0,8.0,7.0,134.0,26.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,1.0,3.0,0.0,0.0
Douglas Santos,27.0,1994.0,BRA,DF,Zenit,5.0,5.0,443.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,226.0,293.0,3613.0,1447.0,123.0,137.0,70.0,90.0,21.0,41.0,2.0,14.0,16.0,10.0,5.0,22.0,0.0,0.0,0.0,4.0,6.0,1.0,17.0,0.0,0.0,0.0,30.0,4.0,4.0,357.0,24.0,105.0,145.0,108.0,6.0,357.0,3.0,3.0,0.0,181.0,823.0,483.0,11.0,8.0,0.0,4.0,1.0,217.0,21.0,16.0,10.0,11.0,4.0,1.0,7.0,9.0,2.0,8.0,2.0,6.0,10.0,17.0,0.0
Duván Zapata,30.0,1991.0,COL,FW,Atalanta,6.0,5.0,464.0,3.0,22.0,8.0,13.9,0.0,0.0,0.0,89.0,128.0,1434.0,164.0,45.0,60.0,35.0,43.0,5.0,10.0,3.0,8.0,5.0,4.0,0.0,12.0,1.0,0.0,0.0,7.0,6.0,7.0,5.0,0.0,0.0,0.0,17.0,7.0,6.0,216.0,3.0,14.0,80.0,125.0,48.0,216.0,12.0,8.0,4.0,140.0,736.0,315.0,16.0,12.0,14.0,31.0,16.0,163.0,53.0,4.0,3.0,1.0,0.0,3.0,1.0,1.0,0.0,4.0,1.0,3.0,0.0,2.0,0.0
Dušan Tadić,32.0,1988.0,SRB,FW,Ajax,7.0,7.0,630.0,2.0,11.0,3.0,14.7,1.0,0.0,0.0,232.0,326.0,3334.0,1247.0,138.0,161.0,68.0,92.0,16.0,32.0,1.0,24.0,13.0,31.0,12.0,39.0,0.0,0.0,0.0,11.0,9.0,5.0,47.0,0.0,0.0,0.0,27.0,3.0,8.0,397.0,3.0,32.0,88.0,281.0,59.0,397.0,18.0,9.0,9.0,276.0,1337.0,637.0,25.0,9.0,6.0,15.0,20.0,311.0,108.0,8.0,6.0,3.0,4.0,1.0,3.0,8.0,5.0,5.0,0.0,5.0,5.0,3.0,0.0
Dušan Vlahović,21.0,2000.0,SRB,FW,Juventus,2.0,2.0,180.0,1.0,5.0,4.0,15.4,0.0,0.0,0.0,21.0,29.0,367.0,64.0,11.0,14.0,8.0,9.0,2.0,5.0,0.0,1.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,46.0,0.0,3.0,26.0,17.0,7.0,46.0,1.0,1.0,0.0,31.0,108.0,31.0,2.0,1.0,0.0,9.0,5.0,35.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eden Hazard,30.0,1991.0,BEL,FW,Real,3.0,1.0,85.0,0.0,3.0,3.0,15.1,0.0,0.0,0.0,48.0,56.0,568.0,120.0,29.0,31.0,12.0,14.0,0.0,3.0,0.0,2.0,3.0,3.0,0.0,6.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,4.0,1.0,0.0,66.0,0.0,2.0,24.0,40.0,3.0,66.0,3.0,2.0,1.0,39.0,242.0,89.0,1.0,3.0,0.0,1.0,1.0,57.0,13.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
Edin Džeko,35.0,1986.0,BIH,FW,Inter,7.0,7.0,537.0,3.0,24.0,11.0,14.1,0.0,0.0,0.0,115.0,168.0,1889.0,495.0,53.0,75.0,47.0,61.0,9.0,16.0,1.0,7.0,12.0,6.0,0.0,24.0,0.0,0.0,0.0,3.0,10.0,2.0,8.0,0.0,0.0,0.0,22.0,19.0,11.0,225.0,10.0,19.0,102.0,109.0,38.0,225.0,11.0,5.0,6.0,135.0,620.0,271.0,9.0,3.0,2.0,8.0,8.0,176.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,2.0,7.0,0.0
Edinson Cavani,34.0,1987.0,URU,FW,Manchester,4.0,0.0,79.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,35.0,369.0,28.0,17.0,21.0,8.0,10.0,1.0,3.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,43.0,1.0,8.0,14.0,21.0,5.0,43.0,2.0,1.0,1.0,17.0,79.0,14.0,0.0,0.0,0.0,1.0,2.0,33.0,10.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Edmund Addo,21.0,2000.0,GHA,MF,Sheriff,6.0,6.0,488.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,124.0,144.0,2188.0,656.0,56.0,66.0,54.0,58.0,12.0,14.0,0.0,5.0,14.0,2.0,0.0,13.0,3.0,0.0,0.0,14.0,4.0,0.0,0.0,0.0,1.0,0.0,34.0,1.0,5.0,217.0,15.0,97.0,106.0,19.0,0.0,217.0,8.0,4.0,4.0,122.0,703.0,322.0,4.0,5.0,0.0,6.0,2.0,99.0,1.0,19.0,9.0,12.0,5.0,2.0,6.0,16.0,10.0,13.0,4.0,9.0,11.0,5.0,0.0
Edon Zhegrova,22.0,1999.0,KVX,FW,Lille,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,31.0,19.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,1.0,3.0,1.0,0.0,5.0,2.0,1.0,1.0,3.0,21.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Edson Álvarez,23.0,1997.0,MEX,MF,Ajax,7.0,7.0,556.0,0.0,7.0,1.0,17.1,0.0,0.0,0.0,335.0,369.0,5202.0,1080.0,170.0,184.0,138.0,148.0,14.0,18.0,0.0,3.0,23.0,3.0,0.0,26.0,4.0,0.0,0.0,17.0,6.0,2.0,1.0,0.0,0.0,0.0,30.0,17.0,6.0,443.0,19.0,112.0,257.0,75.0,10.0,443.0,6.0,3.0,3.0,254.0,1164.0,468.0,3.0,3.0,0.0,10.0,3.0,310.0,9.0,17.0,13.0,6.0,9.0,2.0,10.0,21.0,11.0,8.0,1.0,7.0,4.0,11.0,0.0
Eduard Sobol,26.0,1995.0,UKR,DF,Club,4.0,4.0,329.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,95.0,126.0,1592.0,656.0,44.0,51.0,42.0,53.0,5.0,14.0,1.0,1.0,5.0,3.0,1.0,8.0,0.0,0.0,0.0,3.0,2.0,0.0,4.0,0.0,0.0,0.0,22.0,3.0,1.0,163.0,15.0,65.0,60.0,41.0,0.0,163.0,11.0,7.0,4.0,70.0,357.0,145.0,2.0,4.0,0.0,6.0,1.0,76.0,6.0,8.0,4.0,4.0,3.0,1.0,3.0,9.0,6.0,3.0,0.0,3.0,6.0,6.0,0.0
Eduardo Camavinga,18.0,2002.0,FRA,MF,Real,10.0,1.0,305.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,156.0,183.0,2866.0,657.0,65.0,71.0,61.0,68.0,22.0,27.0,1.0,2.0,19.0,2.0,0.0,19.0,1.0,0.0,0.0,5.0,10.0,1.0,0.0,0.0,0.0,0.0,18.0,4.0,4.0,226.0,13.0,55.0,117.0,54.0,6.0,226.0,2.0,1.0,1.0,116.0,605.0,351.0,7.0,5.0,0.0,0.0,4.0,147.0,7.0,14.0,7.0,3.0,8.0,3.0,5.0,14.0,9.0,7.0,1.0,6.0,0.0,6.0,0.0
Elia Meschak,24.0,1996.0,COD,FW,Young,6.0,6.0,486.0,1.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,7.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
Emil Forsberg,29.0,1991.0,SWE,MF,RB,6.0,5.0,383.0,2.0,10.0,3.0,22.0,1.0,1.0,1.0,126.0,163.0,1923.0,500.0,77.0,88.0,34.0,45.0,11.0,23.0,2.0,7.0,13.0,5.0,1.0,20.0,0.0,0.0,0.0,6.0,4.0,0.0,12.0,0.0,0.0,0.0,16.0,1.0,3.0,203.0,2.0,13.0,92.0,99.0,14.0,202.0,3.0,2.0,1.0,100.0,635.0,340.0,10.0,6.0,3.0,8.0,3.0,145.0,16.0,3.0,2.0,0.0,1.0,2.0,2.0,12.0,10.0,6.0,0.0,6.0,2.0,2.0,0.0
Emre Can,27.0,1994.0,GER,DF,Dortmund,2.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,47.0,692.0,189.0,17.0,19.0,14.0,15.0,5.0,7.0,0.0,1.0,3.0,2.0,0.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,1.0,52.0,3.0,13.0,21.0,18.0,2.0,52.0,5.0,3.0,2.0,33.0,145.0,92.0,1.0,0.0,1.0,1.0,0.0,40.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
Erdal Rakip,25.0,1996.0,MKD,MF,Malmö,6.0,4.0,272.0,0.0,3.0,1.0,27.1,0.0,0.0,0.0,46.0,73.0,634.0,203.0,32.0,40.0,14.0,21.0,0.0,9.0,0.0,0.0,2.0,0.0,0.0,6.0,1.0,0.0,0.0,12.0,6.0,0.0,1.0,0.0,0.0,0.0,13.0,2.0,4.0,95.0,2.0,22.0,49.0,24.0,0.0,95.0,2.0,1.0,1.0,64.0,223.0,82.0,2.0,1.0,0.0,5.0,2.0,61.0,7.0,6.0,2.0,2.0,2.0,2.0,3.0,6.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0
Eric Bailly,27.0,1994.0,CIV,DF,Manchester,2.0,2.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,113.0,1837.0,767.0,37.0,41.0,52.0,57.0,10.0,15.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,2.0,135.0,22.0,72.0,64.0,0.0,0.0,135.0,1.0,1.0,0.0,77.0,400.0,191.0,1.0,0.0,0.0,0.0,1.0,88.0,0.0,3.0,2.0,3.0,0.0,0.0,1.0,2.0,1.0,6.0,4.0,2.0,5.0,7.0,0.0
Eric García,20.0,2001.0,ESP,DF,Barcelona,4.0,3.0,246.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,203.0,214.0,3817.0,1161.0,69.0,71.0,122.0,124.0,11.0,16.0,0.0,1.0,17.0,2.0,0.0,13.0,3.0,1.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,4.0,235.0,16.0,83.0,140.0,12.0,2.0,235.0,0.0,0.0,0.0,165.0,690.0,394.0,4.0,1.0,0.0,1.0,1.0,187.0,0.0,4.0,2.0,3.0,1.0,0.0,2.0,4.0,2.0,2.0,1.0,1.0,5.0,5.0,0.0
Eric Larsson,30.0,1991.0,SWE,DF,Malmö,4.0,3.0,275.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,80.0,104.0,1266.0,594.0,47.0,51.0,27.0,32.0,6.0,20.0,0.0,3.0,3.0,2.0,2.0,2.0,1.0,0.0,0.0,5.0,8.0,0.0,5.0,0.0,2.0,0.0,17.0,1.0,0.0,126.0,12.0,50.0,58.0,19.0,0.0,126.0,3.0,1.0,2.0,83.0,307.0,135.0,3.0,4.0,0.0,4.0,3.0,73.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,2.0,6.0,0.0
Eric Maxim Choupo-Moting,32.0,1989.0,CMR,FW,Bayern,4.0,0.0,52.0,1.0,3.0,1.0,12.8,0.0,0.0,0.0,13.0,16.0,182.0,21.0,9.0,11.0,2.0,3.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,24.0,0.0,0.0,8.0,16.0,5.0,24.0,5.0,4.0,1.0,12.0,43.0,4.0,1.0,0.0,1.0,2.0,3.0,17.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
