Player,Age,Born,Nation,Pos,Squad,MP,Starts,Min,Gls,Sh,SoT,Avg_Sh_Dist,FK,PK,PKatt,Cmp,Att,Pass_TD,Pass_PD,Cmp_S,Att_S,Cmp_M,Att_M,Cmp_L,Att_L,Ast,KP,Pas_A3,PPA,CrsPA,PrgP,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,PKwon,PKcon,OG,Recov,AD_Won,AD_Lost,Touches,Tch_DP,Tch_D3,Tch_M3,Tch_A3,Tch_AP,Live,TO_Att,TO_Succ,Tkld,Carries,Carries_TD,Carries_PD,PrgC,Carries_A3,CPA,Mis,Dis,Rec,PrgR,Tkl,TklW,Tkl_D3,Tkl_M3,Tkl_A3,Tkl_VD_succ,Tkl_VD_att,Tkl_VD_lost,Blocks,Blocked_shot,Blocked_pass,Int,Clr,Err
Dmitri Barinov,22.0,1996.0,RUS,MF,Loko,5.0,5.0,450.0,1.0,6.0,1.0,23.5,0.0,0.0,0.0,112.0,156.0,1603.0,492.0,62.0,79.0,40.0,49.0,5.0,11.0,0.0,2.0,12.0,0.0,0.0,6.0,3.0,0.0,0.0,16.0,5.0,0.0,1.0,0.0,0.0,0.0,20.0,6.0,4.0,201.0,12.0,53.0,117.0,31.0,3.0,201.0,2.0,2.0,0.0,96.0,313.0,116.0,1.0,2.0,0.0,6.0,1.0,108.0,7.0,8.0,3.0,3.0,4.0,1.0,4.0,16.0,12.0,6.0,3.0,3.0,5.0,7.0,0.0
Dodô,20.0,1998.0,BRA,DF,Shakhtar,5.0,3.0,282.0,1.0,2.0,1.0,20.2,0.0,0.0,0.0,139.0,168.0,2160.0,532.0,78.0,88.0,53.0,60.0,6.0,16.0,1.0,1.0,6.0,2.0,0.0,12.0,1.0,1.0,0.0,3.0,3.0,0.0,4.0,0.0,0.0,0.0,11.0,1.0,0.0,194.0,5.0,47.0,104.0,45.0,7.0,194.0,7.0,7.0,0.0,133.0,801.0,450.0,11.0,6.0,2.0,4.0,2.0,131.0,15.0,3.0,3.0,3.0,0.0,0.0,2.0,8.0,6.0,0.0,0.0,0.0,1.0,8.0,0.0
Domagoj Bradarić,19.0,1999.0,CRO,MF,Lille,3.0,3.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,143.0,1491.0,537.0,58.0,67.0,33.0,44.0,4.0,21.0,0.0,3.0,5.0,5.0,2.0,10.0,1.0,0.0,0.0,3.0,2.0,0.0,17.0,0.0,0.0,0.0,30.0,1.0,4.0,170.0,5.0,41.0,79.0,56.0,0.0,170.0,11.0,5.0,6.0,87.0,582.0,335.0,11.0,11.0,0.0,3.0,1.0,90.0,15.0,4.0,3.0,2.0,1.0,1.0,0.0,8.0,8.0,5.0,1.0,4.0,1.0,4.0,0.0
Dominik Szoboszlai,18.0,2000.0,HUN,MF,RB,5.0,5.0,389.0,1.0,12.0,2.0,22.9,1.0,0.0,0.0,160.0,201.0,2194.0,798.0,97.0,104.0,41.0,56.0,11.0,24.0,0.0,5.0,18.0,4.0,0.0,21.0,1.0,0.0,0.0,6.0,3.0,0.0,10.0,0.0,0.0,0.0,33.0,5.0,9.0,259.0,4.0,45.0,142.0,76.0,10.0,259.0,6.0,2.0,4.0,138.0,711.0,332.0,9.0,7.0,1.0,11.0,12.0,178.0,18.0,7.0,2.0,4.0,1.0,2.0,2.0,10.0,8.0,8.0,0.0,8.0,1.0,4.0,0.0
Donny van de Beek,22.0,1997.0,NED,MF,Ajax,5.0,5.0,447.0,2.0,8.0,2.0,13.0,0.0,0.0,0.0,125.0,160.0,1588.0,478.0,89.0,101.0,27.0,33.0,4.0,5.0,1.0,8.0,12.0,4.0,0.0,13.0,1.0,0.0,0.0,6.0,4.0,1.0,1.0,0.0,0.0,0.0,30.0,5.0,4.0,210.0,2.0,34.0,115.0,64.0,19.0,210.0,6.0,4.0,2.0,128.0,411.0,196.0,2.0,3.0,0.0,5.0,5.0,121.0,22.0,11.0,3.0,1.0,6.0,4.0,5.0,14.0,9.0,7.0,0.0,7.0,10.0,2.0,0.0
Douglas Costa,28.0,1990.0,BRA,MF,Juventus,1.0,0.0,21.0,1.0,1.0,1.0,10.9,0.0,0.0,0.0,19.0,23.0,286.0,63.0,13.0,13.0,4.0,6.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,28.0,0.0,0.0,8.0,20.0,2.0,28.0,5.0,4.0,1.0,15.0,118.0,67.0,2.0,1.0,0.0,1.0,0.0,23.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Douglas Santos,25.0,1994.0,BRA,DF,Zenit,6.0,6.0,505.0,0.0,3.0,2.0,22.1,0.0,0.0,0.0,184.0,269.0,3253.0,1255.0,85.0,95.0,70.0,99.0,23.0,57.0,1.0,4.0,10.0,3.0,2.0,10.0,2.0,1.0,1.0,4.0,2.0,0.0,23.0,0.0,1.0,0.0,34.0,5.0,3.0,349.0,19.0,123.0,152.0,81.0,7.0,349.0,19.0,11.0,8.0,174.0,1093.0,640.0,12.0,11.0,0.0,6.0,2.0,176.0,11.0,15.0,10.0,10.0,4.0,1.0,5.0,21.0,16.0,6.0,0.0,6.0,12.0,17.0,0.0
Dries Mertens,32.0,1987.0,BEL,FW,Napoli,8.0,7.0,583.0,6.0,19.0,9.0,20.6,0.0,2.0,2.0,139.0,210.0,2354.0,621.0,80.0,94.0,37.0,54.0,17.0,41.0,1.0,12.0,12.0,5.0,2.0,20.0,0.0,0.0,0.0,11.0,8.0,1.0,30.0,1.0,0.0,0.0,30.0,0.0,5.0,269.0,2.0,35.0,104.0,135.0,28.0,267.0,4.0,2.0,2.0,137.0,564.0,349.0,15.0,6.0,11.0,6.0,8.0,173.0,52.0,17.0,9.0,6.0,6.0,5.0,5.0,13.0,8.0,6.0,0.0,6.0,4.0,0.0,0.0
Duván Zapata,28.0,1991.0,COL,FW,Atalanta,5.0,3.0,323.0,1.0,9.0,4.0,12.2,0.0,0.0,0.0,62.0,91.0,794.0,88.0,44.0,56.0,12.0,22.0,3.0,5.0,1.0,7.0,2.0,6.0,1.0,6.0,1.0,0.0,0.0,11.0,6.0,4.0,4.0,0.0,0.0,0.0,6.0,7.0,9.0,141.0,5.0,8.0,46.0,87.0,25.0,141.0,8.0,3.0,5.0,105.0,533.0,214.0,12.0,4.0,4.0,20.0,10.0,111.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,2.0,2.0,0.0,4.0,0.0
Dušan Jovančić,28.0,1990.0,SRB,MF,Red,3.0,3.0,176.0,0.0,3.0,1.0,17.3,0.0,0.0,0.0,45.0,65.0,796.0,200.0,22.0,32.0,19.0,22.0,4.0,6.0,0.0,3.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,13.0,3.0,4.0,95.0,5.0,23.0,63.0,11.0,2.0,95.0,5.0,1.0,4.0,52.0,286.0,128.0,1.0,0.0,0.0,5.0,5.0,52.0,2.0,5.0,4.0,0.0,4.0,1.0,1.0,3.0,2.0,5.0,2.0,3.0,4.0,0.0,0.0
Dušan Tadić,30.0,1988.0,SRB,FW,Ajax,6.0,6.0,540.0,0.0,6.0,1.0,14.8,0.0,0.0,0.0,144.0,190.0,1853.0,503.0,94.0,110.0,25.0,35.0,10.0,11.0,3.0,10.0,18.0,10.0,1.0,24.0,2.0,0.0,0.0,13.0,11.0,2.0,12.0,0.0,0.0,0.0,19.0,7.0,8.0,247.0,1.0,13.0,82.0,152.0,43.0,247.0,11.0,7.0,4.0,192.0,854.0,552.0,24.0,12.0,8.0,16.0,11.0,200.0,62.0,5.0,3.0,0.0,4.0,1.0,1.0,5.0,4.0,2.0,0.0,2.0,7.0,1.0,0.0
Eden Hazard,28.0,1991.0,BEL,FW,Real,6.0,6.0,454.0,0.0,12.0,5.0,16.5,0.0,0.0,0.0,230.0,263.0,2955.0,580.0,162.0,178.0,41.0,51.0,11.0,12.0,1.0,11.0,11.0,7.0,0.0,21.0,1.0,0.0,0.0,2.0,16.0,1.0,2.0,0.0,0.0,0.0,20.0,1.0,3.0,308.0,0.0,14.0,109.0,193.0,36.0,308.0,23.0,14.0,9.0,230.0,1763.0,956.0,33.0,25.0,19.0,8.0,9.0,280.0,70.0,3.0,3.0,1.0,0.0,2.0,1.0,6.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
Edinson Cavani,32.0,1987.0,URU,FW,Paris,3.0,1.0,132.0,1.0,2.0,1.0,18.8,0.0,1.0,1.0,20.0,23.0,253.0,4.0,14.0,14.0,3.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,6.0,44.0,1.0,12.0,19.0,13.0,4.0,43.0,1.0,0.0,1.0,27.0,66.0,9.0,0.0,0.0,0.0,7.0,1.0,31.0,6.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0
Edson Álvarez,21.0,1997.0,MEX,MF,Ajax,6.0,4.0,377.0,1.0,6.0,2.0,12.4,0.0,0.0,0.0,212.0,236.0,3305.0,913.0,99.0,109.0,84.0,92.0,15.0,16.0,0.0,2.0,14.0,3.0,0.0,25.0,1.0,0.0,0.0,8.0,6.0,0.0,2.0,0.0,1.0,0.0,18.0,11.0,8.0,296.0,14.0,77.0,169.0,53.0,12.0,296.0,0.0,0.0,0.0,202.0,1019.0,496.0,2.0,6.0,1.0,5.0,3.0,213.0,2.0,14.0,9.0,7.0,4.0,3.0,8.0,16.0,8.0,6.0,4.0,2.0,5.0,7.0,0.0
Eduard Sobol,24.0,1995.0,UKR,FW,Club,3.0,3.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,119.0,1339.0,581.0,49.0,60.0,30.0,39.0,6.0,12.0,0.0,1.0,11.0,3.0,0.0,19.0,1.0,0.0,0.0,2.0,1.0,0.0,9.0,0.0,0.0,0.0,18.0,2.0,2.0,161.0,12.0,48.0,69.0,47.0,4.0,161.0,11.0,5.0,6.0,95.0,554.0,367.0,9.0,4.0,1.0,4.0,2.0,91.0,13.0,10.0,8.0,7.0,2.0,1.0,7.0,7.0,0.0,2.0,1.0,1.0,2.0,4.0,0.0
Eliaquim Mangala,28.0,1991.0,FRA,DF,Valencia,2.0,1.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,23.0,277.0,99.0,10.0,11.0,7.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,36.0,5.0,18.0,18.0,0.0,0.0,36.0,0.0,0.0,0.0,16.0,60.0,10.0,0.0,0.0,0.0,1.0,1.0,11.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,6.0,0.0
Elif Elmas,19.0,1999.0,MKD,MF,Napoli,5.0,1.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,83.0,993.0,199.0,45.0,52.0,19.0,21.0,5.0,6.0,0.0,1.0,12.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,97.0,3.0,16.0,58.0,24.0,1.0,97.0,7.0,5.0,2.0,59.0,322.0,136.0,1.0,3.0,0.0,3.0,2.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0
Emerson Palmieri,24.0,1994.0,ITA,DF,Chelsea,3.0,2.0,199.0,0.0,3.0,3.0,18.8,0.0,0.0,0.0,113.0,144.0,1472.0,515.0,69.0,76.0,31.0,39.0,5.0,15.0,1.0,2.0,4.0,0.0,0.0,5.0,1.0,0.0,0.0,6.0,1.0,0.0,10.0,0.0,0.0,0.0,9.0,2.0,5.0,165.0,6.0,38.0,83.0,46.0,3.0,165.0,4.0,3.0,1.0,104.0,590.0,377.0,11.0,9.0,1.0,5.0,1.0,109.0,9.0,2.0,1.0,0.0,1.0,1.0,1.0,4.0,3.0,3.0,0.0,3.0,2.0,3.0,0.0
Emil Forsberg,27.0,1991.0,SWE,MF,RB,9.0,5.0,522.0,4.0,18.0,9.0,24.3,0.0,2.0,2.0,236.0,295.0,3138.0,922.0,154.0,174.0,60.0,76.0,10.0,22.0,1.0,12.0,18.0,14.0,2.0,37.0,0.0,0.0,0.0,5.0,5.0,1.0,17.0,0.0,0.0,0.0,25.0,3.0,11.0,364.0,1.0,24.0,151.0,192.0,21.0,362.0,18.0,12.0,6.0,226.0,1261.0,619.0,16.0,16.0,3.0,13.0,5.0,277.0,38.0,8.0,7.0,2.0,4.0,2.0,4.0,9.0,5.0,5.0,0.0,5.0,1.0,1.0,0.0
Emir Dilaver,28.0,1991.0,AUT,DF,Dinamo,6.0,6.0,540.0,0.0,2.0,1.0,12.0,0.0,0.0,0.0,169.0,203.0,3881.0,1273.0,45.0,49.0,80.0,88.0,40.0,58.0,0.0,0.0,6.0,1.0,0.0,11.0,2.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,34.0,12.0,6.0,265.0,44.0,146.0,119.0,2.0,2.0,265.0,0.0,0.0,0.0,138.0,694.0,297.0,0.0,0.0,0.0,2.0,0.0,125.0,0.0,5.0,2.0,5.0,0.0,0.0,2.0,5.0,3.0,9.0,6.0,3.0,12.0,33.0,0.0
Emmanuel Dennis,21.0,1997.0,NGA,FW,Club,6.0,6.0,454.0,2.0,16.0,6.0,16.8,0.0,0.0,0.0,91.0,144.0,1378.0,447.0,54.0,68.0,27.0,46.0,7.0,11.0,1.0,3.0,7.0,6.0,1.0,21.0,0.0,0.0,0.0,13.0,7.0,5.0,16.0,0.0,0.0,0.0,27.0,8.0,12.0,259.0,0.0,27.0,88.0,153.0,34.0,259.0,33.0,16.0,17.0,174.0,1219.0,592.0,22.0,14.0,13.0,28.0,17.0,176.0,61.0,13.0,8.0,6.0,2.0,5.0,6.0,14.0,8.0,12.0,0.0,12.0,3.0,0.0,0.0
Emre Can,25.0,1994.0,GER,MF,Dortmund,2.0,2.0,178.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,102.0,116.0,1733.0,482.0,44.0,49.0,52.0,56.0,5.0,9.0,0.0,1.0,9.0,2.0,0.0,11.0,0.0,1.0,0.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,19.0,2.0,1.0,130.0,2.0,31.0,71.0,31.0,2.0,130.0,8.0,6.0,2.0,74.0,477.0,262.0,3.0,4.0,1.0,2.0,5.0,98.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,5.0,4.0,2.0,0.0,2.0,1.0,1.0,0.0
Emre Mor,22.0,1997.0,TUR,FW,Galatasaray,4.0,1.0,110.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.0,42.0,438.0,112.0,16.0,19.0,10.0,13.0,2.0,4.0,0.0,2.0,2.0,0.0,0.0,5.0,1.0,0.0,0.0,2.0,4.0,1.0,3.0,0.0,0.0,0.0,5.0,1.0,2.0,58.0,0.0,6.0,20.0,33.0,4.0,58.0,8.0,7.0,1.0,40.0,296.0,135.0,6.0,3.0,2.0,3.0,2.0,42.0,12.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,2.0,0.0,2.0,2.0,0.0,0.0
Enock Mwepu,21.0,1998.0,ZAM,MF,RB,5.0,4.0,403.0,0.0,5.0,2.0,28.2,0.0,0.0,0.0,202.0,252.0,2924.0,887.0,127.0,140.0,50.0,62.0,15.0,23.0,3.0,7.0,21.0,7.0,0.0,37.0,0.0,0.0,0.0,13.0,6.0,1.0,2.0,0.0,0.0,0.0,48.0,9.0,9.0,321.0,11.0,63.0,188.0,76.0,4.0,321.0,13.0,6.0,7.0,160.0,870.0,444.0,8.0,8.0,0.0,10.0,2.0,200.0,13.0,20.0,11.0,12.0,7.0,1.0,4.0,28.0,24.0,11.0,1.0,10.0,4.0,3.0,0.0
Erencan Yardimci,17.0,2002.0,TUR,MF,Galatasaray,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eric Dier,25.0,1994.0,ENG,DF,Tottenham,5.0,4.0,311.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,187.0,220.0,3448.0,1143.0,72.0,82.0,93.0,102.0,20.0,30.0,0.0,0.0,7.0,0.0,0.0,10.0,1.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,24.0,3.0,11.0,254.0,21.0,91.0,150.0,13.0,3.0,254.0,3.0,2.0,1.0,173.0,668.0,355.0,4.0,2.0,0.0,3.0,0.0,173.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,5.0,4.0,4.0,1.0,3.0,4.0,8.0,0.0
Eric García,18.0,2001.0,ESP,DF,Manchester,2.0,2.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0,202.0,3537.0,1149.0,74.0,75.0,107.0,109.0,14.0,14.0,0.0,1.0,6.0,0.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,2.0,215.0,9.0,53.0,165.0,0.0,0.0,215.0,0.0,0.0,0.0,176.0,1144.0,683.0,1.0,0.0,0.0,1.0,0.0,183.0,0.0,4.0,1.0,2.0,2.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0
Eric Maxim Choupo-Moting,30.0,1989.0,CMR,FW,Paris,6.0,1.0,130.0,1.0,5.0,1.0,14.6,0.0,0.0,0.0,37.0,50.0,426.0,135.0,28.0,32.0,4.0,7.0,1.0,2.0,0.0,3.0,1.0,2.0,0.0,5.0,1.0,0.0,0.0,6.0,2.0,1.0,1.0,0.0,0.0,0.0,7.0,4.0,7.0,69.0,1.0,11.0,29.0,31.0,4.0,69.0,4.0,2.0,2.0,45.0,298.0,118.0,3.0,2.0,2.0,3.0,3.0,54.0,10.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0
Erling Haaland,19.0,2000.0,NOR,FW,RB,8.0,6.0,553.0,10.0,19.0,11.0,26.9,0.0,2.0,2.0,86.0,131.0,972.0,260.0,49.0,68.0,20.0,31.0,3.0,4.0,1.0,4.0,6.0,1.0,0.0,9.0,2.0,0.0,0.0,11.0,3.0,2.0,3.0,0.0,0.0,0.0,16.0,7.0,12.0,216.0,10.0,17.0,95.0,107.0,39.0,214.0,18.0,6.0,11.0,123.0,624.0,329.0,14.0,11.0,9.0,17.0,11.0,149.0,41.0,4.0,3.0,0.0,1.0,3.0,2.0,7.0,5.0,1.0,1.0,0.0,3.0,9.0,0.0
Ethan Ampadu,18.0,2000.0,WAL,DF,RB,3.0,2.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,199.0,3579.0,971.0,43.0,46.0,128.0,134.0,11.0,19.0,0.0,0.0,7.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,224.0,14.0,86.0,136.0,2.0,0.0,224.0,0.0,0.0,0.0,149.0,859.0,552.0,2.0,0.0,0.0,0.0,0.0,175.0,0.0,4.0,1.0,4.0,0.0,0.0,2.0,4.0,2.0,3.0,2.0,1.0,4.0,10.0,0.0
Ezequiel Garay,32.0,1986.0,ARG,DF,Valencia,5.0,4.0,364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,221.0,4109.0,1244.0,40.0,45.0,120.0,129.0,28.0,44.0,0.0,1.0,5.0,0.0,0.0,8.0,3.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,12.0,6.0,10.0,258.0,37.0,156.0,99.0,4.0,2.0,258.0,0.0,0.0,0.0,120.0,628.0,335.0,1.0,0.0,0.0,0.0,0.0,178.0,0.0,5.0,2.0,5.0,0.0,0.0,2.0,6.0,4.0,6.0,5.0,1.0,3.0,16.0,0.0
Fabinho,25.0,1993.0,BRA,MF,Liverpool,7.0,6.0,483.0,0.0,6.0,2.0,24.2,0.0,0.0,0.0,349.0,399.0,6345.0,1537.0,155.0,166.0,137.0,156.0,45.0,54.0,1.0,2.0,38.0,5.0,0.0,41.0,1.0,0.0,0.0,8.0,5.0,0.0,1.0,0.0,0.0,0.0,44.0,8.0,10.0,439.0,2.0,67.0,312.0,65.0,3.0,439.0,4.0,4.0,0.0,278.0,1108.0,517.0,6.0,11.0,0.0,3.0,2.0,311.0,3.0,16.0,11.0,4.0,10.0,2.0,8.0,16.0,8.0,4.0,0.0,4.0,7.0,1.0,0.0
Fabián Ruiz Peña,23.0,1996.0,ESP,MF,Napoli,8.0,8.0,708.0,0.0,10.0,3.0,23.7,0.0,0.0,0.0,438.0,517.0,7250.0,1792.0,225.0,253.0,156.0,174.0,40.0,49.0,0.0,6.0,32.0,6.0,2.0,45.0,1.0,0.0,0.0,2.0,3.0,1.0,9.0,0.0,0.0,0.0,57.0,7.0,2.0,603.0,22.0,141.0,333.0,135.0,12.0,603.0,16.0,10.0,6.0,331.0,1717.0,944.0,18.0,18.0,3.0,14.0,16.0,460.0,31.0,10.0,7.0,6.0,2.0,2.0,6.0,22.0,16.0,11.0,2.0,9.0,19.0,7.0,0.0
Federico Bernardeschi,25.0,1994.0,ITA,MF,Juventus,6.0,3.0,263.0,1.0,5.0,2.0,17.7,0.0,0.0,0.0,73.0,100.0,964.0,265.0,41.0,47.0,16.0,19.0,5.0,12.0,1.0,3.0,1.0,3.0,2.0,8.0,0.0,0.0,0.0,3.0,6.0,0.0,12.0,0.0,1.0,0.0,10.0,2.0,2.0,127.0,2.0,17.0,48.0,63.0,6.0,127.0,8.0,6.0,2.0,75.0,544.0,249.0,9.0,6.0,3.0,4.0,9.0,97.0,18.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0,3.0,0.0,2.0,0.0
Federico Ricca,24.0,1994.0,URU,DF,Club,3.0,3.0,270.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,92.0,133.0,1326.0,574.0,62.0,76.0,24.0,33.0,5.0,13.0,0.0,2.0,4.0,3.0,0.0,14.0,1.0,0.0,0.0,6.0,1.0,0.0,7.0,0.0,0.0,0.0,9.0,2.0,2.0,157.0,8.0,40.0,58.0,59.0,5.0,157.0,2.0,1.0,1.0,89.0,371.0,232.0,6.0,5.0,0.0,4.0,3.0,88.0,15.0,9.0,7.0,5.0,3.0,1.0,6.0,7.0,1.0,2.0,1.0,1.0,3.0,2.0,0.0
Federico Valverde,21.0,1998.0,URU,MF,Real,6.0,4.0,348.0,0.0,3.0,1.0,23.6,0.0,0.0,0.0,193.0,220.0,2700.0,802.0,118.0,125.0,61.0,70.0,6.0,10.0,0.0,6.0,27.0,3.0,0.0,21.0,2.0,0.0,0.0,6.0,3.0,0.0,3.0,0.0,0.0,0.0,22.0,6.0,2.0,261.0,4.0,32.0,148.0,84.0,6.0,261.0,5.0,4.0,1.0,149.0,674.0,334.0,8.0,9.0,1.0,5.0,2.0,191.0,15.0,8.0,5.0,2.0,3.0,3.0,3.0,15.0,12.0,8.0,1.0,7.0,7.0,3.0,0.0
Felipe,30.0,1989.0,BRA,DF,Atlético,8.0,7.0,661.0,1.0,4.0,2.0,10.7,0.0,0.0,0.0,219.0,289.0,4218.0,1694.0,81.0,100.0,106.0,129.0,27.0,48.0,0.0,0.0,7.0,1.0,0.0,11.0,1.0,0.0,0.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,31.0,25.0,10.0,382.0,56.0,176.0,190.0,19.0,11.0,382.0,0.0,0.0,0.0,192.0,903.0,358.0,0.0,0.0,0.0,7.0,2.0,199.0,6.0,12.0,3.0,8.0,3.0,1.0,6.0,12.0,6.0,13.0,10.0,3.0,14.0,34.0,1.0
Ferland Mendy,24.0,1995.0,FRA,DF,Real,5.0,4.0,409.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,229.0,265.0,3720.0,680.0,142.0,143.0,59.0,80.0,25.0,33.0,0.0,4.0,4.0,7.0,4.0,10.0,0.0,0.0,0.0,3.0,5.0,0.0,16.0,0.0,0.0,0.0,21.0,3.0,8.0,307.0,4.0,81.0,120.0,108.0,5.0,307.0,12.0,7.0,5.0,186.0,998.0,393.0,11.0,11.0,2.0,7.0,6.0,209.0,28.0,8.0,4.0,7.0,1.0,0.0,1.0,6.0,5.0,1.0,0.0,1.0,5.0,4.0,0.0
Fernandinho,34.0,1985.0,BRA,DF,Manchester,8.0,7.0,653.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,404.0,450.0,7662.0,2633.0,141.0,149.0,211.0,226.0,44.0,61.0,0.0,1.0,42.0,2.0,0.0,32.0,4.0,0.0,0.0,18.0,2.0,0.0,1.0,0.0,1.0,0.0,45.0,11.0,9.0,497.0,28.0,162.0,312.0,27.0,2.0,497.0,2.0,1.0,1.0,378.0,2033.0,1394.0,9.0,11.0,0.0,1.0,1.0,374.0,0.0,11.0,10.0,5.0,4.0,2.0,7.0,9.0,2.0,7.0,4.0,3.0,15.0,12.0,0.0
Fernando Llorente,34.0,1985.0,ESP,FW,Napoli,6.0,0.0,92.0,1.0,3.0,1.0,10.4,0.0,0.0,0.0,28.0,40.0,375.0,97.0,17.0,24.0,4.0,8.0,3.0,3.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,11.0,13.0,5.0,62.0,5.0,14.0,33.0,15.0,6.0,62.0,0.0,0.0,0.0,24.0,60.0,13.0,0.0,0.0,0.0,6.0,3.0,45.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,1.0,6.0,0.0
Fernando Marçal,30.0,1989.0,BRA,DF,Lyon,7.0,6.0,507.0,0.0,4.0,2.0,28.5,0.0,0.0,0.0,212.0,268.0,3741.0,1642.0,104.0,111.0,69.0,85.0,32.0,59.0,0.0,2.0,22.0,5.0,2.0,20.0,3.0,0.0,0.0,8.0,5.0,0.0,11.0,0.0,0.0,0.0,28.0,8.0,12.0,345.0,48.0,157.0,147.0,44.0,0.0,345.0,5.0,4.0,1.0,201.0,903.0,405.0,6.0,5.0,0.0,4.0,1.0,198.0,6.0,9.0,1.0,7.0,2.0,0.0,1.0,4.0,3.0,6.0,3.0,3.0,12.0,35.0,1.0
Ferrán Torres,19.0,2000.0,ESP,MF,Valencia,6.0,5.0,478.0,2.0,10.0,6.0,14.9,1.0,0.0,0.0,145.0,192.0,2032.0,731.0,85.0,99.0,49.0,63.0,3.0,10.0,2.0,10.0,10.0,16.0,6.0,28.0,0.0,0.0,0.0,1.0,11.0,1.0,19.0,0.0,0.0,0.0,38.0,14.0,15.0,281.0,6.0,37.0,120.0,129.0,19.0,281.0,22.0,12.0,10.0,181.0,1114.0,565.0,18.0,12.0,5.0,14.0,14.0,195.0,50.0,8.0,5.0,1.0,7.0,0.0,4.0,12.0,8.0,10.0,0.0,10.0,5.0,5.0,0.0
