Player,Age,Born,Nation,Pos,Squad,MP,Starts,Min,Gls,Sh,SoT,Avg_Sh_Dist,FK,PK,PKatt,Cmp,Att,Pass_TD,Pass_PD,Cmp_S,Att_S,Cmp_M,Att_M,Cmp_L,Att_L,Ast,KP,Pas_A3,PPA,CrsPA,PrgP,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,PKwon,PKcon,OG,Recov,AD_Won,AD_Lost,Touches,Tch_DP,Tch_D3,Tch_M3,Tch_A3,Tch_AP,Live,TO_Att,TO_Succ,Tkld,Carries,Carries_TD,Carries_PD,PrgC,Carries_A3,CPA,Mis,Dis,Rec,PrgR,Tkl,TklW,Tkl_D3,Tkl_M3,Tkl_A3,Tkl_VD_succ,Tkl_VD_att,Tkl_VD_lost,Blocks,Blocked_shot,Blocked_pass,Int,Clr,Err
Charles Kaboré,30.0,1988.0,BFA,MF,Krasnodar,9.0,9.0,770.0,0.0,5.0,1.0,27.4,0.0,0.0,0.0,453.0,570.0,8888.0,3670.0,167.0,199.0,213.0,240.0,68.0,115.0,1.0,2.0,72.0,9.0,0.0,85.0,3.0,0.0,0.0,19.0,7.0,0.0,4.0,0.0,0.0,1.0,79.0,6.0,6.0,654.0,20.0,157.0,407.0,96.0,2.0,654.0,4.0,3.0,1.0,331.0,1189.0,413.0,3.0,5.0,0.0,6.0,8.0,451.0,11.0,23.0,12.0,13.0,6.0,4.0,13.0,39.0,26.0,16.0,3.0,13.0,28.0,7.0,1.0
Charlie Gilmour,19.0,1999.0,SCO,MF,Arsenal,2.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,121.0,37.0,9.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,15.0,1.0,3.0,10.0,2.0,0.0,15.0,0.0,0.0,0.0,7.0,35.0,12.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Christian Cueva,26.0,1991.0,PER,FW,Krasnodar,6.0,3.0,261.0,0.0,2.0,1.0,17.8,1.0,0.0,0.0,122.0,141.0,1934.0,565.0,62.0,66.0,42.0,50.0,14.0,16.0,0.0,7.0,12.0,7.0,0.0,23.0,0.0,0.0,0.0,1.0,6.0,0.0,5.0,0.0,0.0,0.0,17.0,0.0,3.0,165.0,0.0,14.0,75.0,78.0,9.0,165.0,5.0,1.0,4.0,105.0,600.0,258.0,6.0,7.0,3.0,6.0,3.0,131.0,23.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0
Christian Luyindama,24.0,1994.0,COD,DF,Standard,8.0,8.0,720.0,1.0,6.0,2.0,10.1,0.0,0.0,0.0,305.0,368.0,6135.0,1954.0,99.0,117.0,163.0,180.0,38.0,57.0,1.0,2.0,16.0,0.0,0.0,19.0,1.0,0.0,0.0,10.0,2.0,0.0,1.0,0.0,0.0,0.0,47.0,32.0,9.0,463.0,55.0,239.0,209.0,17.0,11.0,463.0,12.0,9.0,3.0,228.0,1181.0,771.0,2.0,2.0,1.0,6.0,2.0,253.0,1.0,17.0,12.0,14.0,3.0,0.0,10.0,18.0,8.0,9.0,4.0,5.0,10.0,45.0,1.0
Christoph Knasmüllner,26.0,1992.0,AUT,MF,Rapid,7.0,3.0,368.0,0.0,10.0,5.0,21.2,0.0,0.0,0.0,132.0,169.0,1914.0,540.0,60.0,67.0,52.0,64.0,7.0,23.0,1.0,5.0,16.0,2.0,0.0,21.0,0.0,0.0,0.0,4.0,6.0,0.0,20.0,0.0,0.0,0.0,18.0,3.0,6.0,207.0,1.0,10.0,102.0,98.0,7.0,207.0,5.0,2.0,3.0,115.0,479.0,242.0,3.0,6.0,1.0,9.0,7.0,141.0,21.0,3.0,1.0,2.0,1.0,0.0,0.0,7.0,7.0,1.0,0.0,1.0,3.0,1.0,0.0
Christoph Leitgeb,33.0,1985.0,AUT,MF,RB,3.0,0.0,30.0,1.0,1.0,1.0,11.3,0.0,0.0,0.0,10.0,14.0,135.0,66.0,3.0,6.0,5.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,20.0,1.0,6.0,6.0,8.0,2.0,20.0,0.0,0.0,0.0,12.0,35.0,14.0,0.0,3.0,0.0,1.0,1.0,11.0,2.0,3.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Christopher Dibon,27.0,1990.0,AUT,DF,Rapid,2.0,1.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,59.0,867.0,367.0,14.0,17.0,22.0,24.0,8.0,14.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,79.0,7.0,54.0,24.0,1.0,0.0,79.0,0.0,0.0,0.0,40.0,221.0,95.0,1.0,1.0,0.0,1.0,0.0,43.0,0.0,5.0,2.0,5.0,0.0,0.0,4.0,4.0,0.0,1.0,1.0,0.0,3.0,9.0,0.0
Christopher Rocchia,20.0,1998.0,FRA,DF,Marseille,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,74.0,26.0,5.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,3.0,5.0,0.0,9.0,3.0,1.0,2.0,6.0,42.0,18.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chuba Akpom,22.0,1995.0,ENG,MF,PAOK,3.0,0.0,79.0,0.0,5.0,1.0,14.3,0.0,0.0,0.0,14.0,17.0,151.0,41.0,11.0,11.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,5.0,0.0,28.0,0.0,0.0,6.0,22.0,8.0,28.0,3.0,2.0,1.0,22.0,148.0,72.0,3.0,2.0,2.0,2.0,2.0,26.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cicinho,29.0,1988.0,BUL,DF,Ludogorets,6.0,6.0,540.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,215.0,297.0,3741.0,1261.0,111.0,129.0,68.0,102.0,31.0,50.0,0.0,6.0,11.0,6.0,2.0,23.0,1.0,0.0,0.0,9.0,23.0,3.0,21.0,0.0,0.0,0.0,33.0,3.0,8.0,385.0,15.0,116.0,189.0,88.0,7.0,385.0,16.0,12.0,4.0,199.0,1266.0,725.0,17.0,12.0,2.0,15.0,8.0,209.0,27.0,27.0,13.0,15.0,9.0,3.0,15.0,20.0,5.0,6.0,1.0,5.0,8.0,15.0,0.0
Ciro Immobile,28.0,1990.0,ITA,FW,Lazio,5.0,4.0,390.0,1.0,11.0,4.0,19.6,0.0,1.0,1.0,98.0,138.0,1540.0,331.0,51.0,69.0,27.0,31.0,12.0,20.0,3.0,9.0,8.0,5.0,2.0,13.0,2.0,0.0,0.0,4.0,10.0,11.0,4.0,0.0,0.0,0.0,9.0,4.0,6.0,183.0,0.0,10.0,84.0,92.0,23.0,182.0,13.0,5.0,8.0,116.0,847.0,374.0,13.0,8.0,8.0,14.0,9.0,150.0,29.0,3.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Claudio Marchisio,32.0,1986.0,ITA,MF,Zenit,5.0,2.0,236.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,90.0,120.0,1922.0,529.0,36.0,44.0,31.0,37.0,21.0,32.0,0.0,1.0,13.0,2.0,0.0,14.0,1.0,0.0,0.0,7.0,2.0,0.0,2.0,0.0,0.0,0.0,18.0,1.0,4.0,149.0,8.0,41.0,95.0,17.0,0.0,149.0,8.0,7.0,1.0,63.0,356.0,139.0,2.0,1.0,0.0,3.0,3.0,85.0,0.0,6.0,2.0,1.0,5.0,0.0,5.0,10.0,5.0,7.0,1.0,6.0,3.0,7.0,0.0
Claudiu Keșerü,31.0,1986.0,ROU,FW,Ludogorets,4.0,3.0,267.0,1.0,9.0,2.0,21.6,1.0,0.0,0.0,55.0,84.0,872.0,222.0,28.0,39.0,16.0,25.0,6.0,11.0,0.0,4.0,9.0,2.0,0.0,9.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,11.0,6.0,8.0,111.0,3.0,7.0,61.0,43.0,12.0,111.0,6.0,4.0,2.0,71.0,269.0,90.0,3.0,3.0,4.0,5.0,8.0,88.0,12.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0
Clinton N'Jie,24.0,1993.0,CMR,FW,Marseille,3.0,1.0,131.0,0.0,5.0,2.0,22.3,0.0,0.0,0.0,33.0,42.0,361.0,39.0,17.0,24.0,9.0,9.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,58.0,0.0,3.0,21.0,36.0,8.0,58.0,6.0,3.0,3.0,35.0,199.0,107.0,3.0,2.0,4.0,7.0,4.0,48.0,16.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
Clément Couturier,24.0,1993.0,FRA,MF,F91,6.0,6.0,531.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,158.0,207.0,2845.0,874.0,67.0,81.0,65.0,78.0,20.0,30.0,0.0,3.0,19.0,2.0,0.0,23.0,1.0,0.0,0.0,10.0,16.0,1.0,3.0,0.0,0.0,0.0,29.0,11.0,7.0,285.0,14.0,85.0,153.0,55.0,3.0,285.0,16.0,10.0,6.0,174.0,879.0,384.0,6.0,5.0,0.0,13.0,9.0,197.0,20.0,16.0,13.0,9.0,6.0,1.0,4.0,17.0,13.0,9.0,4.0,5.0,13.0,8.0,0.0
Clément Grenier,27.0,1991.0,FRA,MF,Rennes,9.0,9.0,752.0,2.0,16.0,7.0,26.3,6.0,0.0,0.0,398.0,526.0,7304.0,2251.0,149.0,184.0,182.0,217.0,51.0,85.0,1.0,12.0,46.0,9.0,0.0,70.0,1.0,0.0,0.0,13.0,12.0,0.0,36.0,0.0,0.0,0.0,77.0,9.0,2.0,608.0,9.0,99.0,358.0,156.0,4.0,608.0,7.0,5.0,2.0,314.0,1525.0,788.0,11.0,12.0,1.0,16.0,13.0,416.0,19.0,12.0,8.0,5.0,5.0,2.0,6.0,14.0,8.0,6.0,1.0,5.0,11.0,5.0,0.0
Collins Fai,25.0,1992.0,CMR,DF,Standard,5.0,5.0,437.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,146.0,208.0,2399.0,940.0,73.0,88.0,58.0,79.0,12.0,30.0,0.0,3.0,14.0,4.0,1.0,21.0,0.0,0.0,0.0,4.0,8.0,0.0,15.0,0.0,0.0,0.0,24.0,5.0,3.0,251.0,8.0,66.0,99.0,86.0,7.0,251.0,7.0,2.0,5.0,122.0,685.0,389.0,10.0,6.0,2.0,8.0,2.0,152.0,23.0,8.0,4.0,7.0,1.0,0.0,4.0,6.0,2.0,2.0,1.0,1.0,7.0,7.0,0.0
Connor Goldson,25.0,1992.0,ENG,DF,Rangers,6.0,6.0,540.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,185.0,253.0,4602.0,1675.0,35.0,47.0,103.0,119.0,45.0,82.0,0.0,1.0,16.0,0.0,0.0,15.0,2.0,0.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,1.0,27.0,10.0,11.0,324.0,50.0,175.0,142.0,9.0,7.0,324.0,0.0,0.0,0.0,158.0,971.0,618.0,0.0,0.0,0.0,3.0,1.0,169.0,0.0,6.0,3.0,4.0,2.0,0.0,3.0,7.0,4.0,5.0,5.0,0.0,5.0,42.0,0.0
Cosmin Moți,33.0,1984.0,ROU,DF,Ludogorets,5.0,5.0,450.0,0.0,3.0,2.0,21.2,0.0,0.0,0.0,158.0,193.0,3705.0,1411.0,35.0,38.0,89.0,101.0,31.0,49.0,0.0,1.0,6.0,0.0,0.0,8.0,3.0,0.0,0.0,3.0,6.0,0.0,1.0,0.0,0.0,0.0,23.0,9.0,6.0,235.0,28.0,147.0,88.0,4.0,2.0,235.0,0.0,0.0,0.0,115.0,610.0,328.0,1.0,0.0,0.0,0.0,1.0,128.0,1.0,3.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,6.0,27.0,0.0
Cristian Borja,25.0,1993.0,COL,DF,Sporting,1.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,37.0,413.0,107.0,11.0,13.0,9.0,16.0,2.0,7.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,1.0,0.0,48.0,4.0,18.0,25.0,6.0,0.0,48.0,0.0,0.0,0.0,23.0,146.0,96.0,2.0,2.0,0.0,1.0,0.0,24.0,2.0,3.0,1.0,2.0,1.0,0.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,6.0,0.0
Cristian Gamboa,28.0,1989.0,CRC,DF,Celtic,2.0,1.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,53.0,575.0,315.0,22.0,24.0,11.0,16.0,3.0,10.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,5.0,3.0,3.0,64.0,4.0,28.0,28.0,8.0,0.0,64.0,1.0,0.0,1.0,18.0,72.0,21.0,1.0,0.0,0.0,1.0,0.0,37.0,2.0,3.0,2.0,1.0,2.0,0.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,0.0
Cristian Ramírez,23.0,1994.0,ECU,DF,Krasnodar,8.0,8.0,677.0,0.0,10.0,3.0,30.8,2.0,0.0,0.0,343.0,432.0,5556.0,1858.0,172.0,191.0,139.0,166.0,27.0,61.0,0.0,8.0,30.0,6.0,4.0,32.0,1.0,1.0,0.0,14.0,7.0,2.0,26.0,0.0,1.0,0.0,43.0,7.0,7.0,512.0,18.0,145.0,226.0,149.0,7.0,512.0,13.0,8.0,5.0,250.0,1800.0,1080.0,33.0,17.0,3.0,12.0,7.0,300.0,52.0,14.0,11.0,12.0,1.0,1.0,5.0,10.0,5.0,7.0,0.0,7.0,14.0,13.0,1.0
Cristian Tello,26.0,1991.0,ESP,DF,Betis,6.0,5.0,466.0,1.0,9.0,3.0,21.8,1.0,0.0,0.0,274.0,320.0,4492.0,1028.0,149.0,164.0,101.0,116.0,21.0,30.0,0.0,4.0,11.0,4.0,0.0,23.0,0.0,0.0,0.0,4.0,1.0,0.0,15.0,0.0,0.0,0.0,28.0,0.0,2.0,365.0,5.0,47.0,136.0,186.0,20.0,365.0,8.0,6.0,2.0,217.0,1306.0,764.0,22.0,17.0,11.0,12.0,6.0,252.0,59.0,7.0,5.0,3.0,2.0,2.0,3.0,9.0,6.0,2.0,0.0,2.0,6.0,1.0,1.0
Cristiano Piccini,25.0,1992.0,ITA,DF,Valencia,5.0,4.0,345.0,0.0,2.0,1.0,13.7,0.0,0.0,0.0,162.0,219.0,2405.0,952.0,88.0,95.0,60.0,85.0,7.0,17.0,0.0,0.0,13.0,3.0,0.0,16.0,0.0,0.0,0.0,6.0,3.0,1.0,7.0,0.0,0.0,0.0,11.0,4.0,6.0,266.0,13.0,59.0,130.0,79.0,6.0,266.0,12.0,10.0,2.0,114.0,900.0,554.0,17.0,16.0,2.0,9.0,0.0,144.0,13.0,6.0,6.0,6.0,0.0,0.0,2.0,4.0,2.0,4.0,1.0,3.0,5.0,8.0,0.0
Cristián Zapata,31.0,1986.0,COL,DF,Milan,5.0,5.0,450.0,1.0,4.0,2.0,8.7,0.0,0.0,0.0,236.0,260.0,4500.0,1347.0,77.0,84.0,134.0,143.0,21.0,27.0,0.0,2.0,12.0,0.0,0.0,14.0,1.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0,22.0,17.0,5.0,303.0,18.0,129.0,164.0,14.0,9.0,303.0,1.0,0.0,1.0,211.0,1330.0,616.0,2.0,3.0,0.0,3.0,0.0,209.0,2.0,13.0,8.0,9.0,4.0,0.0,6.0,6.0,0.0,4.0,2.0,2.0,4.0,15.0,0.0
Cyle Larin,23.0,1995.0,CAN,FW,Beşiktaş,4.0,3.0,212.0,0.0,9.0,3.0,11.2,0.0,0.0,0.0,40.0,64.0,501.0,54.0,27.0,41.0,11.0,12.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,7.0,0.0,1.0,0.0,0.0,0.0,6.0,13.0,27.0,100.0,3.0,10.0,45.0,46.0,17.0,100.0,3.0,2.0,1.0,56.0,224.0,67.0,2.0,0.0,2.0,16.0,3.0,80.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,3.0,0.0
Cédric Soares,26.0,1991.0,POR,DF,Inter,4.0,3.0,253.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,118.0,166.0,1979.0,821.0,58.0,64.0,48.0,65.0,8.0,27.0,0.0,0.0,11.0,3.0,1.0,17.0,1.0,0.0,0.0,3.0,2.0,0.0,16.0,0.0,0.0,0.0,11.0,0.0,4.0,183.0,5.0,42.0,96.0,48.0,2.0,183.0,4.0,3.0,1.0,97.0,605.0,294.0,6.0,7.0,1.0,4.0,4.0,112.0,9.0,4.0,4.0,2.0,2.0,0.0,1.0,3.0,2.0,3.0,0.0,3.0,1.0,2.0,0.0
César Azpilicueta,28.0,1989.0,ESP,DF,Chelsea,9.0,7.0,696.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,450.0,536.0,6178.0,2149.0,255.0,276.0,158.0,188.0,12.0,27.0,0.0,2.0,14.0,4.0,3.0,21.0,2.0,0.0,0.0,6.0,5.0,2.0,11.0,0.0,0.0,0.0,37.0,16.0,9.0,623.0,39.0,233.0,287.0,105.0,7.0,623.0,0.0,0.0,0.0,247.0,1025.0,635.0,8.0,5.0,3.0,4.0,1.0,373.0,24.0,15.0,10.0,11.0,4.0,0.0,7.0,16.0,9.0,17.0,4.0,13.0,19.0,28.0,0.0
Daler Kuzyaev,25.0,1993.0,RUS,DF,Zenit,7.0,4.0,429.0,1.0,4.0,2.0,11.9,0.0,0.0,0.0,158.0,195.0,2549.0,471.0,81.0,92.0,56.0,66.0,15.0,24.0,2.0,3.0,11.0,4.0,1.0,13.0,0.0,0.0,0.0,4.0,4.0,0.0,5.0,1.0,0.0,0.0,31.0,5.0,3.0,241.0,10.0,55.0,114.0,72.0,9.0,241.0,5.0,3.0,2.0,124.0,707.0,250.0,10.0,5.0,3.0,8.0,6.0,158.0,24.0,11.0,8.0,5.0,5.0,1.0,3.0,9.0,6.0,5.0,2.0,3.0,8.0,7.0,0.0
Dame N'Doye,33.0,1985.0,SEN,FW,FC,6.0,6.0,540.0,0.0,11.0,1.0,17.7,0.0,0.0,0.0,99.0,159.0,1501.0,290.0,48.0,64.0,34.0,54.0,8.0,13.0,0.0,2.0,8.0,3.0,0.0,12.0,2.0,0.0,0.0,19.0,16.0,3.0,1.0,0.0,0.0,0.0,16.0,35.0,26.0,253.0,9.0,20.0,126.0,108.0,18.0,253.0,12.0,2.0,10.0,164.0,825.0,301.0,11.0,8.0,1.0,32.0,9.0,212.0,25.0,6.0,4.0,1.0,4.0,1.0,2.0,3.0,1.0,4.0,0.0,4.0,2.0,8.0,0.0
Damian Kądzior,26.0,1992.0,POL,MF,Dinamo,5.0,2.0,190.0,0.0,3.0,1.0,25.4,1.0,0.0,0.0,30.0,49.0,472.0,133.0,13.0,19.0,12.0,16.0,3.0,9.0,0.0,1.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,5.0,6.0,2.0,10.0,0.0,0.0,0.0,12.0,0.0,2.0,71.0,1.0,11.0,22.0,39.0,5.0,71.0,8.0,3.0,5.0,44.0,348.0,170.0,8.0,7.0,1.0,5.0,5.0,46.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0
Damien Da Silva,30.0,1988.0,FRA,DF,Rennes,10.0,10.0,900.0,0.0,2.0,1.0,7.7,0.0,0.0,0.0,379.0,450.0,7464.0,2071.0,120.0,133.0,215.0,242.0,41.0,64.0,0.0,0.0,13.0,0.0,0.0,13.0,2.0,0.0,0.0,7.0,6.0,3.0,0.0,0.0,0.0,0.0,42.0,29.0,19.0,544.0,44.0,273.0,272.0,4.0,2.0,544.0,3.0,2.0,1.0,270.0,1453.0,790.0,5.0,2.0,1.0,0.0,1.0,318.0,0.0,16.0,5.0,13.0,3.0,0.0,6.0,10.0,4.0,13.0,8.0,5.0,14.0,35.0,0.0
Danel Sinani,21.0,1997.0,LUX,FW,F91,6.0,5.0,475.0,1.0,7.0,3.0,24.6,0.0,0.0,0.0,209.0,241.0,3238.0,627.0,116.0,129.0,72.0,82.0,16.0,22.0,0.0,2.0,17.0,4.0,0.0,23.0,0.0,0.0,0.0,7.0,5.0,1.0,4.0,0.0,0.0,0.0,24.0,2.0,3.0,277.0,8.0,45.0,162.0,73.0,4.0,277.0,12.0,8.0,4.0,161.0,1151.0,422.0,13.0,9.0,2.0,5.0,15.0,211.0,20.0,7.0,4.0,2.0,4.0,1.0,1.0,10.0,9.0,4.0,0.0,4.0,2.0,3.0,1.0
Dani Olmo,20.0,1998.0,ESP,MF,Dinamo,10.0,10.0,923.0,2.0,16.0,8.0,21.4,1.0,0.0,0.0,248.0,367.0,4070.0,1478.0,133.0,155.0,77.0,109.0,30.0,61.0,2.0,20.0,31.0,13.0,2.0,45.0,1.0,0.0,0.0,9.0,36.0,1.0,25.0,1.0,0.0,0.0,70.0,12.0,10.0,533.0,18.0,93.0,226.0,230.0,30.0,533.0,55.0,30.0,25.0,304.0,1938.0,991.0,30.0,20.0,8.0,46.0,14.0,315.0,43.0,10.0,3.0,3.0,5.0,2.0,2.0,9.0,7.0,5.0,0.0,5.0,8.0,18.0,0.0
Dani Quintana,31.0,1987.0,ESP,MF,Qarabağ,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,106.0,17.0,4.0,4.0,2.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,11.0,1.0,4.0,6.0,1.0,0.0,11.0,0.0,0.0,0.0,9.0,42.0,15.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Dani Raba,22.0,1995.0,ESP,MF,Villarreal,5.0,4.0,261.0,1.0,4.0,2.0,20.2,0.0,0.0,0.0,75.0,99.0,1308.0,152.0,31.0,36.0,34.0,41.0,8.0,16.0,0.0,5.0,4.0,0.0,0.0,5.0,1.0,0.0,0.0,8.0,7.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,2.0,137.0,1.0,20.0,65.0,55.0,5.0,137.0,15.0,6.0,9.0,102.0,587.0,169.0,3.0,5.0,1.0,10.0,10.0,104.0,21.0,5.0,3.0,2.0,2.0,1.0,0.0,8.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0
Daniel Candeias,30.0,1988.0,POR,FW,Rangers,5.0,5.0,385.0,1.0,4.0,2.0,26.8,0.0,0.0,0.0,89.0,144.0,1279.0,370.0,49.0,62.0,30.0,45.0,5.0,16.0,1.0,3.0,9.0,2.0,2.0,8.0,2.0,1.0,1.0,9.0,4.0,2.0,19.0,0.0,0.0,0.0,13.0,6.0,12.0,187.0,2.0,22.0,89.0,79.0,4.0,187.0,7.0,4.0,3.0,92.0,391.0,191.0,7.0,6.0,1.0,7.0,4.0,119.0,29.0,9.0,5.0,2.0,6.0,1.0,2.0,8.0,6.0,6.0,0.0,6.0,5.0,3.0,0.0
Daniel Carriço,29.0,1988.0,POR,DF,Sevilla,6.0,5.0,451.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,234.0,279.0,4152.0,1809.0,96.0,108.0,113.0,120.0,20.0,42.0,0.0,0.0,20.0,1.0,0.0,21.0,0.0,0.0,0.0,2.0,8.0,1.0,1.0,0.0,0.0,0.0,22.0,15.0,6.0,317.0,16.0,117.0,182.0,19.0,2.0,317.0,1.0,1.0,0.0,189.0,896.0,599.0,1.0,2.0,0.0,2.0,1.0,216.0,0.0,5.0,2.0,4.0,1.0,0.0,1.0,4.0,3.0,7.0,2.0,5.0,8.0,9.0,0.0
Daniel Mojsov,30.0,1987.0,MKD,DF,AÉK,2.0,2.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,95.0,1940.0,595.0,16.0,17.0,53.0,55.0,15.0,21.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,8.0,2.0,1.0,106.0,13.0,48.0,58.0,0.0,0.0,106.0,0.0,0.0,0.0,52.0,267.0,183.0,0.0,0.0,0.0,0.0,0.0,72.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,2.0,2.0,0.0,0.0,9.0,0.0
Daniel Parejo,29.0,1989.0,ESP,MF,Valencia,7.0,7.0,556.0,1.0,9.0,4.0,24.1,3.0,0.0,1.0,404.0,471.0,7447.0,2406.0,171.0,182.0,172.0,192.0,49.0,75.0,0.0,8.0,49.0,12.0,0.0,53.0,2.0,0.0,0.0,6.0,13.0,0.0,23.0,0.0,0.0,0.0,50.0,2.0,1.0,522.0,11.0,95.0,285.0,146.0,9.0,521.0,13.0,10.0,3.0,255.0,1256.0,519.0,8.0,12.0,1.0,8.0,5.0,381.0,11.0,9.0,6.0,4.0,4.0,1.0,7.0,18.0,11.0,9.0,1.0,8.0,5.0,5.0,0.0
Daniel Podence,22.0,1995.0,POR,FW,Olympiacos,8.0,7.0,623.0,0.0,11.0,3.0,15.2,0.0,0.0,0.0,189.0,240.0,2614.0,760.0,119.0,137.0,43.0,54.0,12.0,16.0,1.0,10.0,10.0,13.0,1.0,35.0,2.0,0.0,0.0,8.0,7.0,1.0,10.0,0.0,0.0,0.0,28.0,2.0,6.0,333.0,3.0,39.0,119.0,178.0,32.0,333.0,28.0,9.0,19.0,215.0,1215.0,582.0,23.0,15.0,8.0,23.0,9.0,251.0,69.0,7.0,4.0,3.0,2.0,2.0,3.0,6.0,3.0,4.0,0.0,4.0,5.0,3.0,0.0
