Player,Age,Born,Nation,Pos,Squad,MP,Starts,Min,Gls,Sh,SoT,Avg_Sh_Dist,FK,PK,PKatt,Cmp,Att,Pass_TD,Pass_PD,Cmp_S,Att_S,Cmp_M,Att_M,Cmp_L,Att_L,Ast,KP,Pas_A3,PPA,CrsPA,PrgP,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,PKwon,PKcon,OG,Recov,AD_Won,AD_Lost,Touches,Tch_DP,Tch_D3,Tch_M3,Tch_A3,Tch_AP,Live,TO_Att,TO_Succ,Tkld,Carries,Carries_TD,Carries_PD,PrgC,Carries_A3,CPA,Mis,Dis,Rec,PrgR,Tkl,TklW,Tkl_D3,Tkl_M3,Tkl_A3,Tkl_VD_succ,Tkl_VD_att,Tkl_VD_lost,Blocks,Blocked_shot,Blocked_pass,Int,Clr,Err
Erling Knudtzon,31.0,1988.0,NOR,FW,Molde,9.0,2.0,337.0,0.0,5.0,2.0,13.0,0.0,0.0,0.0,60.0,89.0,816.0,210.0,38.0,50.0,18.0,20.0,2.0,5.0,0.0,2.0,3.0,4.0,0.0,10.0,1.0,0.0,0.0,6.0,3.0,0.0,5.0,2.0,0.0,0.0,16.0,5.0,5.0,132.0,7.0,34.0,30.0,70.0,21.0,132.0,6.0,1.0,5.0,84.0,558.0,256.0,9.0,9.0,6.0,9.0,6.0,83.0,23.0,5.0,2.0,3.0,1.0,1.0,2.0,9.0,7.0,2.0,0.0,2.0,3.0,5.0,0.0
Ernest Asante,31.0,1988.0,GHA,MF,AC,5.0,0.0,132.0,1.0,1.0,1.0,11.2,0.0,0.0,0.0,25.0,32.0,322.0,11.0,14.0,14.0,5.0,6.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,5.0,0.0,2.0,0.0,0.0,0.0,5.0,1.0,7.0,39.0,1.0,4.0,17.0,18.0,3.0,39.0,0.0,0.0,0.0,26.0,179.0,67.0,2.0,4.0,0.0,2.0,1.0,32.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
Etzaz Hussain,27.0,1993.0,NOR,MF,Molde,7.0,3.0,320.0,1.0,5.0,1.0,18.9,0.0,0.0,0.0,186.0,216.0,3176.0,1169.0,84.0,89.0,84.0,90.0,13.0,22.0,0.0,3.0,18.0,1.0,0.0,21.0,0.0,0.0,0.0,5.0,2.0,1.0,3.0,0.0,0.0,0.0,18.0,3.0,2.0,267.0,11.0,85.0,133.0,52.0,7.0,267.0,8.0,5.0,3.0,174.0,704.0,338.0,4.0,4.0,0.0,2.0,2.0,195.0,7.0,14.0,8.0,7.0,6.0,1.0,3.0,5.0,2.0,6.0,0.0,6.0,6.0,5.0,0.0
Everton Soares,24.0,1996.0,BRA,MF,Benfica,8.0,6.0,553.0,1.0,15.0,5.0,18.8,0.0,0.0,0.0,187.0,233.0,2767.0,759.0,106.0,116.0,63.0,75.0,11.0,22.0,2.0,11.0,12.0,12.0,0.0,27.0,0.0,0.0,0.0,5.0,2.0,0.0,14.0,0.0,0.0,0.0,27.0,1.0,5.0,315.0,5.0,31.0,124.0,167.0,22.0,315.0,38.0,28.0,10.0,223.0,1733.0,784.0,25.0,23.0,6.0,23.0,10.0,227.0,48.0,6.0,4.0,0.0,5.0,1.0,2.0,5.0,3.0,6.0,1.0,5.0,2.0,5.0,0.0
Ewan Henderson,20.0,2000.0,SCO,MF,Celtic,1.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,18.0,164.0,52.0,7.0,12.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,3.0,1.0,24.0,2.0,7.0,10.0,7.0,2.0,24.0,3.0,2.0,1.0,8.0,91.0,28.0,3.0,0.0,1.0,1.0,1.0,12.0,8.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Exequiel Palacios,21.0,1998.0,ARG,MF,Leverkusen,2.0,2.0,163.0,0.0,3.0,1.0,20.5,0.0,0.0,0.0,119.0,132.0,1947.0,677.0,58.0,63.0,47.0,48.0,11.0,14.0,1.0,2.0,15.0,4.0,0.0,17.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,4.0,153.0,2.0,24.0,104.0,28.0,1.0,153.0,3.0,2.0,1.0,94.0,418.0,193.0,5.0,4.0,0.0,2.0,4.0,121.0,5.0,2.0,1.0,0.0,1.0,1.0,1.0,4.0,3.0,0.0,0.0,0.0,6.0,1.0,0.0
Eyal Golasa,28.0,1991.0,ISR,MF,Maccabi,8.0,5.0,481.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,166.0,193.0,2781.0,671.0,84.0,91.0,68.0,79.0,13.0,18.0,0.0,8.0,21.0,6.0,1.0,28.0,0.0,0.0,0.0,7.0,8.0,0.0,3.0,1.0,0.0,0.0,29.0,2.0,6.0,253.0,5.0,27.0,160.0,71.0,9.0,253.0,16.0,13.0,3.0,134.0,778.0,380.0,11.0,6.0,4.0,9.0,3.0,176.0,27.0,19.0,10.0,3.0,13.0,3.0,9.0,19.0,10.0,8.0,0.0,8.0,6.0,3.0,0.0
Fabian Lustenberger,32.0,1988.0,SUI,DF,Young,8.0,8.0,703.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,352.0,432.0,7507.0,3337.0,104.0,113.0,189.0,213.0,56.0,95.0,0.0,2.0,36.0,5.0,1.0,33.0,0.0,0.0,0.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,64.0,18.0,17.0,531.0,77.0,280.0,238.0,15.0,2.0,531.0,0.0,0.0,0.0,262.0,1274.0,670.0,2.0,4.0,0.0,2.0,0.0,279.0,2.0,18.0,9.0,12.0,5.0,1.0,8.0,19.0,11.0,14.0,8.0,6.0,27.0,30.0,0.0
Fabian Rieder,18.0,2002.0,SUI,MF,Young,8.0,5.0,404.0,0.0,8.0,1.0,24.7,0.0,0.0,0.0,153.0,187.0,2660.0,939.0,69.0,79.0,63.0,73.0,16.0,24.0,0.0,4.0,21.0,2.0,0.0,29.0,0.0,0.0,0.0,10.0,4.0,0.0,6.0,1.0,0.0,0.0,36.0,1.0,5.0,239.0,8.0,55.0,148.0,39.0,2.0,239.0,2.0,2.0,0.0,118.0,511.0,235.0,3.0,2.0,0.0,5.0,4.0,137.0,7.0,15.0,9.0,10.0,4.0,1.0,8.0,26.0,18.0,9.0,3.0,6.0,11.0,3.0,0.0
Fabián Ruiz Peña,24.0,1996.0,ESP,MF,Napoli,8.0,5.0,460.0,1.0,7.0,3.0,19.5,0.0,0.0,0.0,361.0,423.0,6037.0,1467.0,177.0,200.0,121.0,139.0,46.0,55.0,0.0,3.0,48.0,12.0,1.0,44.0,1.0,0.0,0.0,3.0,8.0,0.0,6.0,0.0,0.0,0.0,36.0,1.0,1.0,478.0,22.0,94.0,284.0,104.0,6.0,478.0,12.0,8.0,4.0,330.0,1346.0,651.0,15.0,10.0,2.0,8.0,2.0,383.0,16.0,9.0,6.0,5.0,3.0,1.0,4.0,8.0,4.0,3.0,0.0,3.0,5.0,10.0,0.0
Faouzi Ghoulam,29.0,1991.0,ALG,DF,Napoli,5.0,2.0,220.0,0.0,1.0,1.0,5.3,0.0,0.0,0.0,184.0,234.0,2764.0,882.0,100.0,112.0,64.0,82.0,10.0,23.0,0.0,8.0,15.0,5.0,3.0,15.0,0.0,0.0,0.0,1.0,2.0,0.0,25.0,0.0,0.0,0.0,13.0,6.0,3.0,253.0,8.0,56.0,128.0,69.0,7.0,253.0,0.0,0.0,0.0,148.0,575.0,255.0,4.0,10.0,1.0,2.0,1.0,176.0,29.0,5.0,4.0,3.0,2.0,0.0,3.0,3.0,0.0,3.0,2.0,1.0,4.0,5.0,1.0
Faris Haroun,34.0,1985.0,BEL,MF,Antwerp,6.0,6.0,535.0,0.0,2.0,1.0,20.3,0.0,0.0,0.0,202.0,252.0,3336.0,1036.0,102.0,116.0,85.0,110.0,15.0,19.0,0.0,4.0,27.0,4.0,1.0,27.0,2.0,0.0,0.0,4.0,3.0,1.0,4.0,0.0,0.0,0.0,34.0,5.0,1.0,300.0,12.0,55.0,194.0,52.0,1.0,300.0,3.0,2.0,1.0,149.0,498.0,229.0,3.0,5.0,0.0,4.0,0.0,163.0,10.0,10.0,5.0,3.0,6.0,1.0,3.0,10.0,7.0,9.0,4.0,5.0,8.0,9.0,0.0
Fayçal Fajr,31.0,1988.0,MAR,MF,Sivasspor,5.0,5.0,450.0,0.0,6.0,2.0,30.5,0.0,0.0,0.0,230.0,272.0,5245.0,1268.0,95.0,104.0,66.0,72.0,68.0,88.0,1.0,7.0,25.0,2.0,1.0,30.0,3.0,0.0,0.0,11.0,17.0,0.0,20.0,0.0,0.0,0.0,29.0,2.0,2.0,313.0,5.0,48.0,192.0,77.0,2.0,313.0,7.0,7.0,0.0,205.0,732.0,306.0,6.0,4.0,1.0,7.0,0.0,205.0,11.0,13.0,8.0,8.0,4.0,1.0,4.0,16.0,12.0,2.0,0.0,2.0,7.0,3.0,0.0
Federico Fazio,33.0,1987.0,ARG,DF,Roma,5.0,4.0,386.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,276.0,324.0,4885.0,1641.0,112.0,118.0,134.0,159.0,23.0,33.0,0.0,2.0,33.0,3.0,1.0,26.0,1.0,0.0,0.0,4.0,2.0,0.0,7.0,0.0,0.0,0.0,10.0,13.0,5.0,363.0,21.0,121.0,203.0,40.0,4.0,363.0,2.0,2.0,0.0,198.0,1163.0,766.0,7.0,6.0,0.0,5.0,2.0,275.0,6.0,5.0,3.0,5.0,0.0,0.0,5.0,6.0,1.0,2.0,1.0,1.0,11.0,12.0,1.0
Federico Ricca,25.0,1994.0,URU,DF,Club,2.0,2.0,180.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,74.0,113.0,1365.0,612.0,37.0,47.0,26.0,37.0,9.0,23.0,0.0,1.0,9.0,1.0,1.0,10.0,1.0,0.0,0.0,2.0,3.0,1.0,11.0,0.0,0.0,0.0,11.0,5.0,4.0,130.0,3.0,22.0,66.0,44.0,3.0,130.0,1.0,1.0,0.0,57.0,242.0,141.0,5.0,1.0,0.0,3.0,1.0,64.0,8.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,2.0,3.0,0.0
Felipe Avenatti,27.0,1993.0,URU,FW,Standard,6.0,1.0,169.0,1.0,4.0,2.0,11.7,0.0,0.0,0.0,27.0,35.0,381.0,32.0,12.0,14.0,11.0,12.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,6.0,10.0,48.0,0.0,5.0,25.0,19.0,7.0,48.0,0.0,0.0,0.0,20.0,60.0,16.0,0.0,0.0,0.0,5.0,2.0,36.0,6.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Felix Mambimbi,19.0,2001.0,SUI,FW,Young,9.0,2.0,262.0,2.0,9.0,3.0,13.2,0.0,0.0,0.0,56.0,91.0,567.0,181.0,46.0,58.0,6.0,18.0,1.0,3.0,0.0,1.0,2.0,3.0,0.0,8.0,1.0,0.0,0.0,4.0,5.0,2.0,3.0,0.0,0.0,0.0,11.0,2.0,10.0,134.0,2.0,10.0,42.0,83.0,15.0,134.0,8.0,5.0,3.0,87.0,388.0,196.0,8.0,6.0,5.0,8.0,6.0,102.0,31.0,9.0,3.0,3.0,3.0,3.0,4.0,9.0,5.0,4.0,0.0,4.0,0.0,0.0,0.0
Ferdy Druijf,22.0,1998.0,NED,FW,AZ,2.0,0.0,31.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,31.0,0.0,1.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,9.0,0.0,0.0,8.0,1.0,0.0,9.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Fernando,21.0,1999.0,BRA,FW,Shakhtar,2.0,0.0,16.0,0.0,1.0,1.0,9.2,0.0,0.0,0.0,2.0,2.0,24.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,6.0,0.0,1.0,4.0,2.0,1.0,6.0,3.0,2.0,1.0,5.0,62.0,62.0,2.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fernando Niño,19.0,2000.0,ESP,FW,Villarreal,5.0,1.0,168.0,2.0,2.0,2.0,6.0,0.0,0.0,0.0,37.0,49.0,483.0,39.0,22.0,24.0,13.0,14.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,4.0,0.0,2.0,0.0,0.0,0.0,4.0,3.0,3.0,70.0,0.0,5.0,26.0,39.0,8.0,70.0,0.0,0.0,0.0,45.0,262.0,86.0,4.0,1.0,1.0,7.0,5.0,60.0,10.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,0.0
Fernando Varela,32.0,1987.0,CPV,DF,PAOK,6.0,6.0,540.0,1.0,7.0,1.0,11.9,0.0,0.0,0.0,292.0,345.0,5745.0,2349.0,95.0,107.0,168.0,191.0,27.0,38.0,0.0,2.0,14.0,0.0,0.0,14.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,28.0,17.0,8.0,408.0,48.0,203.0,190.0,17.0,13.0,408.0,1.0,0.0,1.0,213.0,1014.0,485.0,1.0,3.0,0.0,4.0,1.0,265.0,2.0,9.0,7.0,6.0,3.0,0.0,1.0,2.0,1.0,6.0,2.0,4.0,10.0,19.0,0.0
Fikayo Tomori,22.0,1997.0,ENG,DF,Milan,4.0,4.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,208.0,3307.0,1222.0,50.0,58.0,101.0,108.0,16.0,29.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,9.0,239.0,29.0,124.0,108.0,9.0,2.0,239.0,3.0,3.0,0.0,148.0,743.0,415.0,3.0,2.0,0.0,3.0,0.0,155.0,0.0,10.0,6.0,9.0,1.0,0.0,4.0,6.0,2.0,7.0,6.0,1.0,3.0,4.0,0.0
Filip Braut,18.0,2002.0,CRO,DF,Rijeka,2.0,1.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,25.0,233.0,69.0,6.0,6.0,5.0,8.0,2.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,35.0,6.0,13.0,13.0,10.0,0.0,35.0,0.0,0.0,0.0,8.0,20.0,7.0,0.0,0.0,0.0,1.0,1.0,11.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,4.0,0.0
Filip Helander,27.0,1993.0,SWE,DF,Rangers,4.0,4.0,360.0,1.0,2.0,1.0,4.5,0.0,0.0,0.0,167.0,190.0,3246.0,1186.0,45.0,49.0,109.0,113.0,12.0,24.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,22.0,7.0,9.0,220.0,21.0,135.0,82.0,3.0,2.0,220.0,0.0,0.0,0.0,131.0,592.0,249.0,0.0,0.0,0.0,2.0,0.0,157.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,4.0,3.0,1.0,1.0,0.0,3.0,12.0,0.0
Filip Marchwiński,18.0,2002.0,POL,MF,Lech,6.0,4.0,350.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,111.0,140.0,1779.0,306.0,59.0,67.0,43.0,51.0,8.0,11.0,0.0,0.0,15.0,0.0,0.0,9.0,1.0,0.0,0.0,7.0,9.0,0.0,1.0,0.0,0.0,0.0,21.0,1.0,3.0,190.0,9.0,46.0,103.0,43.0,5.0,190.0,5.0,4.0,1.0,98.0,393.0,181.0,1.0,5.0,0.0,9.0,8.0,130.0,23.0,6.0,2.0,3.0,3.0,0.0,3.0,17.0,14.0,7.0,0.0,7.0,6.0,4.0,0.0
Filip Ozobić,29.0,1991.0,AZE,MF,Qarabağ,4.0,4.0,282.0,0.0,2.0,1.0,23.1,0.0,0.0,0.0,73.0,94.0,1006.0,333.0,40.0,49.0,20.0,24.0,3.0,9.0,0.0,2.0,9.0,3.0,0.0,15.0,3.0,0.0,0.0,16.0,6.0,1.0,5.0,0.0,0.0,0.0,9.0,1.0,2.0,125.0,3.0,10.0,75.0,43.0,2.0,125.0,7.0,4.0,3.0,84.0,653.0,296.0,13.0,8.0,2.0,10.0,3.0,98.0,11.0,2.0,1.0,1.0,1.0,0.0,1.0,5.0,4.0,4.0,1.0,3.0,0.0,2.0,0.0
Filip Souček,19.0,2000.0,CZE,MF,Sparta,3.0,2.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,57.0,739.0,221.0,10.0,18.0,10.0,15.0,10.0,19.0,0.0,2.0,3.0,0.0,0.0,4.0,1.0,0.0,0.0,2.0,5.0,0.0,3.0,0.0,0.0,0.0,14.0,3.0,5.0,84.0,6.0,24.0,45.0,17.0,2.0,84.0,3.0,2.0,1.0,40.0,183.0,90.0,1.0,0.0,1.0,4.0,8.0,37.0,2.0,4.0,3.0,2.0,1.0,1.0,0.0,4.0,4.0,2.0,0.0,2.0,2.0,4.0,0.0
Filip Stojković,27.0,1993.0,MNE,DF,Rapid,5.0,5.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.0,323.0,4581.0,1768.0,113.0,126.0,116.0,142.0,27.0,42.0,2.0,5.0,21.0,5.0,1.0,35.0,3.0,0.0,0.0,6.0,2.0,1.0,16.0,0.0,1.0,0.0,32.0,12.0,9.0,375.0,20.0,139.0,161.0,76.0,2.0,375.0,6.0,5.0,1.0,178.0,753.0,380.0,5.0,6.0,0.0,7.0,3.0,202.0,17.0,16.0,10.0,13.0,2.0,1.0,7.0,11.0,4.0,3.0,1.0,2.0,12.0,12.0,0.0
Filippo Falco,28.0,1992.0,ITA,FW,Red,2.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,29.0,437.0,98.0,10.0,10.0,11.0,12.0,3.0,5.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,3.0,30.0,0.0,1.0,12.0,17.0,0.0,30.0,1.0,0.0,1.0,25.0,144.0,30.0,1.0,2.0,0.0,0.0,1.0,26.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Filippo Tripi,18.0,2002.0,ITA,MF,Roma,2.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,12.0,176.0,19.0,5.0,5.0,6.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,2.0,6.0,5.0,3.0,0.0,14.0,0.0,0.0,0.0,9.0,23.0,7.0,0.0,1.0,0.0,0.0,0.0,11.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Flavius Daniliuc,19.0,2001.0,AUT,DF,Nice,2.0,2.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,139.0,2592.0,952.0,33.0,36.0,77.0,81.0,15.0,19.0,0.0,1.0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,4.0,148.0,19.0,94.0,54.0,0.0,0.0,148.0,0.0,0.0,0.0,89.0,496.0,257.0,0.0,1.0,0.0,0.0,0.0,111.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,0.0,4.0,4.0,0.0
Florian Grillitsch,24.0,1995.0,AUT,MF,Hoffenheim,7.0,4.0,395.0,2.0,8.0,4.0,25.3,0.0,0.0,0.0,340.0,385.0,6932.0,2510.0,115.0,122.0,164.0,174.0,59.0,78.0,0.0,6.0,68.0,5.0,0.0,65.0,0.0,0.0,0.0,3.0,5.0,0.0,2.0,0.0,0.0,0.0,38.0,7.0,4.0,420.0,6.0,71.0,266.0,88.0,6.0,420.0,6.0,4.0,2.0,308.0,1917.0,1063.0,13.0,15.0,0.0,3.0,7.0,326.0,12.0,10.0,7.0,2.0,6.0,2.0,6.0,9.0,3.0,1.0,0.0,1.0,6.0,2.0,0.0
Florian Wirtz,17.0,2003.0,GER,MF,Leverkusen,7.0,5.0,437.0,2.0,5.0,2.0,13.8,0.0,0.0,0.0,207.0,244.0,2852.0,623.0,122.0,138.0,64.0,73.0,10.0,14.0,2.0,11.0,15.0,5.0,0.0,21.0,0.0,0.0,0.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,30.0,4.0,2.0,287.0,0.0,17.0,146.0,130.0,19.0,287.0,20.0,16.0,4.0,171.0,898.0,426.0,11.0,8.0,6.0,15.0,8.0,208.0,34.0,4.0,3.0,1.0,2.0,1.0,2.0,8.0,6.0,3.0,0.0,3.0,4.0,1.0,0.0
Folarin Balogun,19.0,2001.0,ENG,FW,Arsenal,5.0,0.0,68.0,2.0,5.0,2.0,12.7,0.0,0.0,0.0,12.0,15.0,118.0,6.0,8.0,9.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,28.0,0.0,1.0,10.0,17.0,12.0,28.0,1.0,0.0,1.0,18.0,59.0,27.0,1.0,0.0,1.0,5.0,3.0,26.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fotios Papoulis,35.0,1985.0,CYP,MF,AC,3.0,3.0,199.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,44.0,57.0,707.0,194.0,18.0,23.0,20.0,25.0,3.0,4.0,0.0,1.0,2.0,2.0,1.0,4.0,1.0,0.0,0.0,2.0,4.0,1.0,4.0,0.0,0.0,0.0,8.0,0.0,2.0,80.0,1.0,11.0,43.0,27.0,5.0,80.0,7.0,4.0,3.0,45.0,302.0,153.0,7.0,3.0,3.0,5.0,7.0,56.0,11.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0
Francis Coquelin,29.0,1991.0,FRA,MF,Villarreal,7.0,4.0,438.0,0.0,4.0,1.0,13.9,0.0,0.0,0.0,238.0,266.0,3595.0,674.0,130.0,139.0,78.0,85.0,18.0,24.0,0.0,4.0,18.0,3.0,0.0,19.0,2.0,0.0,0.0,7.0,8.0,0.0,1.0,0.0,0.0,0.0,30.0,11.0,9.0,303.0,10.0,49.0,195.0,61.0,9.0,303.0,8.0,6.0,2.0,161.0,709.0,320.0,5.0,6.0,0.0,2.0,3.0,220.0,12.0,7.0,2.0,4.0,1.0,2.0,3.0,9.0,6.0,6.0,1.0,5.0,4.0,8.0,0.0
Francisco Reis Ferreira,23.0,1997.0,POR,DF,Benfica,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,59.0,28.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Franck Kessié,23.0,1996.0,CIV,MF,Milan,8.0,6.0,509.0,1.0,10.0,3.0,20.7,0.0,1.0,1.0,312.0,350.0,5587.0,1355.0,142.0,155.0,125.0,133.0,36.0,43.0,0.0,4.0,29.0,4.0,0.0,33.0,0.0,0.0,0.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,44.0,5.0,5.0,427.0,14.0,79.0,264.0,89.0,18.0,426.0,13.0,9.0,4.0,267.0,1374.0,641.0,11.0,7.0,3.0,11.0,6.0,311.0,13.0,8.0,4.0,4.0,3.0,1.0,2.0,8.0,6.0,10.0,2.0,8.0,6.0,9.0,0.0
Franco Cervi,26.0,1994.0,ARG,FW,Benfica,2.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,26.0,288.0,27.0,17.0,19.0,4.0,5.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,31.0,0.0,5.0,12.0,14.0,1.0,31.0,1.0,0.0,1.0,19.0,96.0,55.0,2.0,1.0,0.0,2.0,1.0,21.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
Frank Boya,24.0,1996.0,CMR,MF,Antwerp,5.0,1.0,164.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,48.0,59.0,913.0,185.0,23.0,29.0,17.0,19.0,7.0,7.0,0.0,0.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,9.0,3.0,2.0,80.0,3.0,12.0,52.0,17.0,3.0,80.0,2.0,1.0,1.0,52.0,237.0,107.0,3.0,2.0,0.0,5.0,4.0,57.0,7.0,5.0,4.0,2.0,3.0,0.0,2.0,4.0,2.0,3.0,0.0,3.0,3.0,3.0,0.0
Franko Andrijašević,29.0,1991.0,CRO,FW,Rijeka,5.0,5.0,386.0,0.0,5.0,2.0,12.8,0.0,0.0,0.0,116.0,153.0,1773.0,367.0,60.0,74.0,47.0,56.0,5.0,8.0,1.0,8.0,10.0,0.0,0.0,17.0,2.0,0.0,0.0,6.0,4.0,2.0,3.0,0.0,0.0,0.0,18.0,10.0,16.0,196.0,3.0,21.0,121.0,55.0,9.0,196.0,8.0,4.0,4.0,94.0,523.0,299.0,9.0,6.0,0.0,10.0,4.0,139.0,28.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,9.0,3.0,0.0
Fransérgio,29.0,1990.0,BRA,MF,Braga,7.0,4.0,410.0,1.0,8.0,4.0,19.8,0.0,0.0,0.0,133.0,191.0,2351.0,721.0,62.0,78.0,50.0,68.0,18.0,30.0,0.0,4.0,21.0,0.0,0.0,14.0,1.0,0.0,0.0,8.0,7.0,0.0,1.0,0.0,0.0,0.0,26.0,3.0,4.0,240.0,5.0,29.0,161.0,53.0,5.0,240.0,4.0,3.0,1.0,123.0,539.0,258.0,5.0,5.0,0.0,7.0,3.0,159.0,8.0,7.0,6.0,3.0,4.0,0.0,5.0,13.0,8.0,9.0,1.0,8.0,10.0,4.0,0.0
