Player,Age,Born,Nation,Pos,Squad,MP,Starts,Min,Gls,Ast,PK,PKatt,CrdY,CrdR,Sh,SoT,Avg_Sh_Dist,FK,Pas_TotDist,Pas_PrgDist,Cmp_S,Att_S,Cmp_M,Att_M,Cmp_L,Att_L,KP,Pas_A3,PPA,CrsPA,2CrdY,Fls,Fld,Off,Crs,PKwon,PKcon,OG,Recov,AD_Won,AD_Lost,Touches,Tch_DP,Tch_D3,Tch_M3,Tch_A3,Tch_AP,Live,Dr_Succ,Dr_Att,Num_Dr_Past,Megs,Carries,Cr_TotDist,Cr_PrgDist,Cr_Prog,Cr_A3,CPA,Mis,Dis,Targ,Rec,Prog_Pas_Rec,TklW,Tkl_D3,Tkl_M3,Tkl_A3,Tkl_VD,Past,Press,Press_Succ,Pr_D3,Pr_M3,Pr_A3,Blocks,Blk_Sh,ShSv,Blk_Pass,Int,Clr,Err
Lionel Messi,32.0,1987.0,ARG,FW,Barcelona,8.0,7.0,662.0,3.0,3.0,0.0,0.0,2.0,0.0,30.0,14.0,17.7,7.0,5644.0,1696.0,158.0,189.0,112.0,129.0,42.0,66.0,15.0,39.0,25.0,1.0,0.0,7.0,23.0,1.0,10.0,1.0,0.0,0.0,39.0,2.0,4.0,514.0,0.0,14.0,272.0,285.0,43.0,484.0,59.0,82.0,62.0,3.0,457.0,2134.0,1206.0,68.0,25.0,6.0,12.0,21.0,504.0,426.0,51.0,3.0,0.0,3.0,3.0,0.0,4.0,93.0,18.0,5.0,39.0,49.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0
Lisandro Martínez,21.0,1998.0,ARG,MF,Ajax,6.0,6.0,537.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,3.0,23.6,0.0,5774.0,1333.0,116.0,128.0,125.0,138.0,42.0,61.0,2.0,31.0,1.0,0.0,0.0,11.0,4.0,1.0,1.0,0.0,0.0,0.0,65.0,12.0,17.0,412.0,23.0,123.0,250.0,71.0,3.0,403.0,11.0,13.0,11.0,0.0,287.0,1416.0,762.0,25.0,9.0,0.0,2.0,4.0,297.0,280.0,7.0,8.0,4.0,7.0,0.0,6.0,12.0,114.0,39.0,44.0,60.0,10.0,12.0,3.0,0.0,9.0,7.0,28.0,1.0
Ljubomir Fejsa,30.0,1988.0,SRB,MF,Benfica,2.0,2.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1098.0,237.0,25.0,28.0,27.0,33.0,6.0,10.0,0.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,94.0,4.0,32.0,59.0,6.0,0.0,92.0,0.0,0.0,0.0,0.0,55.0,252.0,78.0,2.0,0.0,0.0,0.0,2.0,59.0,56.0,0.0,3.0,2.0,4.0,0.0,3.0,0.0,42.0,11.0,19.0,22.0,1.0,6.0,1.0,0.0,5.0,2.0,3.0,0.0
Lorenzo Insigne,28.0,1991.0,ITA,MF,Napoli,5.0,4.0,349.0,2.0,1.0,1.0,1.0,1.0,0.0,17.0,4.0,17.3,0.0,2847.0,562.0,70.0,75.0,38.0,47.0,29.0,42.0,10.0,11.0,5.0,0.0,0.0,2.0,6.0,4.0,10.0,0.0,0.0,0.0,19.0,1.0,3.0,230.0,1.0,31.0,114.0,109.0,24.0,221.0,13.0,17.0,13.0,0.0,188.0,944.0,569.0,28.0,10.0,5.0,8.0,12.0,226.0,184.0,33.0,1.0,3.0,1.0,0.0,3.0,12.0,75.0,20.0,24.0,34.0,17.0,4.0,1.0,0.0,3.0,3.0,0.0,0.0
Lovro Majer,21.0,1998.0,CRO,MF,Dinamo,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,27.0,4.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,2.0,3.0,2.0,0.0,5.0,1.0,1.0,1.0,0.0,5.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Loïc Rémy,32.0,1987.0,FRA,FW,Lille,4.0,2.0,209.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,18.4,1.0,363.0,62.0,19.0,25.0,7.0,10.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,3.0,6.0,7.0,59.0,2.0,6.0,31.0,25.0,8.0,53.0,2.0,5.0,2.0,0.0,38.0,129.0,76.0,6.0,0.0,2.0,2.0,3.0,93.0,47.0,16.0,1.0,1.0,0.0,0.0,0.0,2.0,60.0,14.0,5.0,19.0,36.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Loïs Openda,19.0,2000.0,BEL,FW,Club,4.0,1.0,138.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,11.9,0.0,363.0,46.0,14.0,15.0,8.0,8.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,5.0,2.0,3.0,0.0,0.0,0.0,8.0,0.0,7.0,41.0,0.0,2.0,25.0,17.0,8.0,38.0,0.0,0.0,0.0,0.0,25.0,154.0,67.0,6.0,2.0,1.0,2.0,3.0,66.0,25.0,15.0,2.0,0.0,2.0,0.0,1.0,2.0,49.0,8.0,1.0,31.0,17.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
Lucas Alario,26.0,1992.0,ARG,FW,Leverkusen,5.0,2.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,13.1,0.0,596.0,69.0,24.0,27.0,11.0,13.0,3.0,4.0,2.0,4.0,0.0,0.0,0.0,6.0,5.0,3.0,1.0,0.0,0.0,0.0,6.0,4.0,7.0,70.0,2.0,5.0,34.0,33.0,11.0,65.0,2.0,3.0,2.0,0.0,52.0,292.0,80.0,4.0,1.0,0.0,6.0,4.0,105.0,53.0,18.0,1.0,0.0,1.0,0.0,0.0,1.0,64.0,11.0,4.0,32.0,28.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0
Lucas Hernández,23.0,1996.0,FRA,DF,Bayern,3.0,2.0,155.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2921.0,734.0,47.0,52.0,70.0,76.0,21.0,26.0,0.0,10.0,4.0,4.0,0.0,2.0,1.0,0.0,7.0,0.0,0.0,0.0,23.0,1.0,1.0,169.0,9.0,40.0,96.0,43.0,5.0,162.0,3.0,3.0,3.0,0.0,129.0,767.0,483.0,14.0,5.0,1.0,1.0,0.0,133.0,126.0,9.0,3.0,1.0,2.0,1.0,0.0,1.0,21.0,9.0,6.0,11.0,4.0,3.0,0.0,0.0,3.0,1.0,4.0,0.0
Lucas Moura,26.0,1992.0,BRA,FW,Tottenham,6.0,5.0,399.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,2.0,14.9,0.0,1154.0,203.0,52.0,56.0,27.0,38.0,3.0,6.0,2.0,4.0,2.0,0.0,0.0,7.0,8.0,0.0,6.0,0.0,0.0,0.0,12.0,6.0,15.0,169.0,4.0,6.0,102.0,79.0,10.0,163.0,10.0,16.0,11.0,1.0,124.0,724.0,452.0,25.0,10.0,3.0,17.0,6.0,199.0,130.0,37.0,3.0,0.0,5.0,1.0,0.0,5.0,94.0,23.0,7.0,46.0,41.0,3.0,0.0,0.0,3.0,4.0,3.0,0.0
Lucas Tousart,22.0,1997.0,FRA,MF,Lyon,7.0,7.0,603.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,2.0,21.2,0.0,4263.0,980.0,87.0,101.0,103.0,113.0,28.0,40.0,1.0,21.0,2.0,0.0,0.0,17.0,5.0,0.0,1.0,0.0,1.0,0.0,81.0,13.0,12.0,352.0,16.0,88.0,208.0,70.0,4.0,349.0,3.0,4.0,3.0,0.0,218.0,1029.0,477.0,18.0,6.0,0.0,3.0,7.0,238.0,204.0,6.0,13.0,9.0,11.0,0.0,8.0,15.0,220.0,59.0,80.0,111.0,29.0,20.0,3.0,0.0,17.0,6.0,10.0,0.0
Lucas Vázquez,28.0,1991.0,ESP,FW,Real,4.0,1.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,21.5,0.0,806.0,214.0,34.0,36.0,12.0,17.0,5.0,7.0,3.0,3.0,4.0,1.0,0.0,4.0,6.0,1.0,9.0,0.0,0.0,0.0,7.0,0.0,0.0,83.0,0.0,4.0,31.0,50.0,10.0,80.0,3.0,8.0,3.0,0.0,62.0,246.0,130.0,9.0,2.0,3.0,2.0,2.0,79.0,69.0,10.0,0.0,0.0,0.0,0.0,0.0,3.0,40.0,6.0,7.0,17.0,16.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0
Luis Muriel,28.0,1991.0,COL,FW,Atalanta,6.0,2.0,220.0,1.0,0.0,1.0,1.0,1.0,0.0,13.0,6.0,24.2,3.0,824.0,183.0,38.0,46.0,15.0,19.0,3.0,5.0,6.0,2.0,2.0,0.0,0.0,9.0,6.0,2.0,6.0,1.0,0.0,0.0,9.0,3.0,10.0,125.0,1.0,9.0,38.0,89.0,22.0,117.0,5.0,13.0,6.0,0.0,92.0,368.0,186.0,8.0,9.0,5.0,13.0,5.0,143.0,98.0,42.0,4.0,2.0,1.0,2.0,1.0,4.0,60.0,13.0,7.0,22.0,31.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
Luis Suárez,32.0,1987.0,URU,FW,Barcelona,7.0,6.0,567.0,5.0,2.0,1.0,1.0,2.0,0.0,20.0,12.0,16.3,1.0,2381.0,318.0,72.0,90.0,47.0,60.0,16.0,22.0,13.0,9.0,6.0,1.0,0.0,7.0,16.0,3.0,1.0,0.0,0.0,0.0,28.0,4.0,6.0,259.0,5.0,11.0,118.0,141.0,44.0,238.0,7.0,11.0,7.0,0.0,168.0,587.0,320.0,20.0,6.0,5.0,14.0,10.0,310.0,194.0,69.0,3.0,0.0,2.0,2.0,3.0,4.0,74.0,15.0,6.0,27.0,41.0,1.0,0.0,0.0,1.0,3.0,3.0,0.0
Luiz Araújo,23.0,1996.0,BRA,FW,Lille,6.0,3.0,277.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,4.0,23.9,0.0,947.0,230.0,33.0,45.0,22.0,31.0,3.0,7.0,1.0,3.0,3.0,1.0,0.0,4.0,3.0,0.0,5.0,0.0,0.0,0.0,19.0,2.0,6.0,135.0,2.0,16.0,78.0,57.0,8.0,134.0,7.0,14.0,8.0,0.0,112.0,651.0,385.0,9.0,7.0,2.0,6.0,10.0,126.0,102.0,13.0,1.0,0.0,1.0,1.0,0.0,5.0,101.0,26.0,20.0,63.0,18.0,4.0,1.0,0.0,3.0,4.0,0.0,0.0
Luka Ivanušec,20.0,1998.0,CRO,MF,Dinamo,4.0,1.0,101.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13.3,0.0,465.0,93.0,19.0,20.0,10.0,11.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,47.0,2.0,7.0,30.0,12.0,1.0,45.0,3.0,5.0,4.0,1.0,38.0,175.0,51.0,5.0,0.0,1.0,1.0,4.0,42.0,30.0,3.0,2.0,0.0,2.0,1.0,2.0,3.0,30.0,5.0,13.0,13.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Luka Jović,21.0,1997.0,SRB,FW,Real,5.0,1.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,10.9,0.0,580.0,63.0,18.0,25.0,8.0,9.0,5.0,5.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,9.0,53.0,2.0,3.0,37.0,15.0,3.0,50.0,3.0,3.0,3.0,0.0,31.0,139.0,47.0,3.0,1.0,0.0,3.0,4.0,78.0,42.0,14.0,2.0,0.0,1.0,1.0,0.0,1.0,27.0,3.0,3.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Luka Modrić,33.0,1985.0,CRO,MF,Real,6.0,4.0,391.0,1.0,0.0,0.0,0.0,3.0,0.0,6.0,1.0,18.3,0.0,5257.0,1277.0,116.0,124.0,106.0,121.0,43.0,53.0,4.0,29.0,6.0,0.0,0.0,5.0,8.0,0.0,4.0,0.0,0.0,0.0,40.0,3.0,4.0,352.0,3.0,75.0,212.0,103.0,11.0,340.0,4.0,8.0,4.0,0.0,253.0,1647.0,747.0,29.0,13.0,1.0,0.0,6.0,296.0,277.0,24.0,4.0,2.0,3.0,0.0,2.0,7.0,61.0,19.0,9.0,35.0,17.0,6.0,0.0,0.0,6.0,5.0,3.0,1.0
Lukas Klostermann,23.0,1996.0,GER,DF,RB,10.0,9.0,809.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,2.0,16.6,0.0,9624.0,2839.0,234.0,252.0,254.0,277.0,48.0,75.0,7.0,38.0,5.0,1.0,0.0,6.0,1.0,1.0,8.0,0.0,1.0,0.0,116.0,14.0,9.0,711.0,55.0,281.0,367.0,97.0,9.0,684.0,5.0,6.0,5.0,0.0,435.0,1957.0,946.0,35.0,9.0,0.0,6.0,0.0,496.0,477.0,13.0,4.0,9.0,4.0,0.0,6.0,13.0,121.0,38.0,59.0,49.0,13.0,14.0,4.0,0.0,10.0,9.0,49.0,0.0
Lukáš Masopust,26.0,1993.0,CZE,FW,Slavia,6.0,6.0,470.0,0.0,1.0,0.0,0.0,1.0,0.0,9.0,6.0,18.7,0.0,2158.0,595.0,76.0,88.0,44.0,58.0,11.0,22.0,6.0,12.0,6.0,0.0,0.0,12.0,9.0,3.0,6.0,0.0,0.0,0.0,38.0,1.0,11.0,236.0,1.0,31.0,102.0,124.0,26.0,231.0,10.0,16.0,11.0,1.0,185.0,864.0,472.0,25.0,5.0,6.0,9.0,7.0,244.0,165.0,41.0,7.0,3.0,6.0,0.0,2.0,12.0,156.0,44.0,16.0,74.0,66.0,9.0,1.0,0.0,8.0,6.0,1.0,0.0
Lukáš Provod,22.0,1996.0,CZE,FW,Slavia,2.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,16.0,3.0,4.0,3.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,14.0,0.0,2.0,8.0,5.0,0.0,13.0,0.0,1.0,0.0,0.0,7.0,44.0,34.0,0.0,0.0,0.0,1.0,1.0,11.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maciej Rybus,29.0,1989.0,POL,DF,Loko,5.0,5.0,450.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,30.1,0.0,2964.0,1071.0,66.0,79.0,67.0,79.0,21.0,33.0,5.0,16.0,4.0,3.0,0.0,5.0,1.0,0.0,7.0,0.0,0.0,0.0,38.0,4.0,3.0,268.0,24.0,90.0,135.0,55.0,5.0,230.0,2.0,5.0,2.0,0.0,134.0,711.0,346.0,16.0,5.0,0.0,2.0,3.0,143.0,130.0,5.0,3.0,4.0,3.0,1.0,3.0,6.0,76.0,12.0,50.0,17.0,9.0,17.0,4.0,0.0,13.0,8.0,23.0,0.0
Magomed Ozdoyev,26.0,1992.0,RUS,MF,Zenit,6.0,5.0,463.0,1.0,2.0,0.0,0.0,2.0,0.0,4.0,3.0,16.4,0.0,3541.0,814.0,86.0,100.0,64.0,82.0,32.0,51.0,5.0,23.0,4.0,1.0,0.0,7.0,5.0,0.0,3.0,0.0,1.0,0.0,73.0,8.0,5.0,321.0,21.0,91.0,178.0,68.0,7.0,316.0,4.0,6.0,4.0,0.0,160.0,709.0,362.0,10.0,4.0,1.0,5.0,4.0,206.0,172.0,19.0,11.0,11.0,5.0,3.0,8.0,13.0,143.0,54.0,60.0,60.0,23.0,12.0,1.0,0.0,11.0,8.0,19.0,1.0
Mahmoud Dahoud,23.0,1996.0,GER,MF,Dortmund,2.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.0,59.0,7.0,8.0,13.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,26.0,1.0,7.0,14.0,8.0,0.0,26.0,0.0,1.0,0.0,0.0,19.0,79.0,43.0,3.0,2.0,0.0,1.0,0.0,20.0,19.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,12.0,1.0,2.0,9.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Majeed Ashimeru,21.0,1997.0,GHA,MF,RB,4.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449.0,67.0,21.0,22.0,10.0,12.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,50.0,1.0,5.0,31.0,17.0,0.0,50.0,0.0,0.0,0.0,0.0,40.0,145.0,50.0,3.0,1.0,0.0,1.0,4.0,49.0,40.0,6.0,2.0,1.0,0.0,1.0,1.0,2.0,23.0,6.0,3.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malachi Fagan-Walcott,17.0,2002.0,ENG,DF,Tottenham,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,36.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Manor Solomon,20.0,1999.0,ISR,MF,Shakhtar,5.0,1.0,138.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,9.6,0.0,578.0,70.0,16.0,19.0,13.0,15.0,3.0,6.0,1.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,1.0,59.0,0.0,8.0,27.0,32.0,7.0,55.0,5.0,8.0,6.0,0.0,53.0,382.0,239.0,10.0,1.0,2.0,4.0,3.0,58.0,44.0,9.0,2.0,1.0,2.0,0.0,1.0,3.0,42.0,13.0,23.0,15.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
Manu Vallejo,22.0,1997.0,ESP,FW,Valencia,2.0,0.0,74.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,13.5,0.0,100.0,35.0,6.0,8.0,2.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,7.0,29.0,1.0,2.0,13.0,18.0,1.0,29.0,2.0,2.0,2.0,0.0,22.0,102.0,66.0,6.0,3.0,0.0,2.0,3.0,41.0,20.0,7.0,1.0,0.0,2.0,0.0,1.0,0.0,16.0,4.0,6.0,8.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0
Manuel Akanji,24.0,1995.0,SUI,DF,Dortmund,6.0,6.0,523.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,24.0,0.0,6313.0,1787.0,149.0,160.0,155.0,167.0,34.0,56.0,0.0,17.0,1.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,48.0,10.0,6.0,442.0,42.0,215.0,238.0,19.0,3.0,431.0,3.0,4.0,3.0,0.0,324.0,1902.0,987.0,26.0,6.0,0.0,4.0,1.0,335.0,334.0,2.0,2.0,8.0,1.0,0.0,2.0,5.0,62.0,18.0,40.0,20.0,2.0,6.0,4.0,0.0,2.0,13.0,16.0,0.0
Marcel Halstenberg,27.0,1991.0,GER,DF,RB,7.0,6.0,516.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,16.0,0.0,6321.0,2170.0,133.0,140.0,174.0,192.0,34.0,54.0,6.0,26.0,7.0,3.0,0.0,9.0,6.0,0.0,10.0,0.0,0.0,0.0,58.0,8.0,8.0,451.0,28.0,146.0,236.0,95.0,8.0,413.0,4.0,9.0,6.0,1.0,303.0,1480.0,821.0,33.0,11.0,0.0,2.0,5.0,317.0,305.0,9.0,4.0,5.0,4.0,4.0,4.0,12.0,74.0,20.0,26.0,38.0,10.0,7.0,0.0,0.0,7.0,6.0,19.0,0.0
Marcel Sabitzer,25.0,1994.0,AUT,MF,RB,9.0,9.0,805.0,4.0,3.0,0.0,0.0,2.0,0.0,22.0,9.0,21.0,2.0,8089.0,2235.0,259.0,299.0,157.0,194.0,54.0,87.0,11.0,38.0,18.0,1.0,0.0,14.0,11.0,1.0,28.0,0.0,0.0,0.0,88.0,4.0,6.0,690.0,5.0,67.0,331.0,322.0,24.0,645.0,7.0,14.0,8.0,0.0,460.0,2108.0,1215.0,57.0,21.0,2.0,8.0,7.0,572.0,510.0,72.0,6.0,1.0,9.0,0.0,5.0,27.0,160.0,45.0,36.0,90.0,34.0,8.0,1.0,0.0,7.0,8.0,8.0,0.0
Marcel Schmelzer,31.0,1988.0,GER,FW,Dortmund,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcelo,31.0,1988.0,BRA,DF,Real,4.0,3.0,266.0,0.0,3.0,0.0,0.0,1.0,0.0,8.0,3.0,21.2,0.0,2647.0,1014.0,98.0,108.0,52.0,66.0,14.0,25.0,9.0,14.0,12.0,5.0,0.0,5.0,4.0,0.0,15.0,0.0,0.0,0.0,24.0,1.0,3.0,246.0,7.0,39.0,84.0,130.0,15.0,222.0,4.0,7.0,4.0,0.0,173.0,700.0,445.0,26.0,4.0,4.0,4.0,1.0,194.0,178.0,17.0,1.0,1.0,0.0,1.0,1.0,4.0,36.0,12.0,6.0,18.0,12.0,7.0,0.0,0.0,7.0,4.0,5.0,0.0
Marcelo,32.0,1987.0,BRA,DF,Lyon,10.0,8.0,725.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,2.0,9.3,0.0,7238.0,1984.0,67.0,81.0,157.0,171.0,72.0,103.0,1.0,24.0,0.0,0.0,0.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,79.0,28.0,18.0,448.0,61.0,247.0,208.0,13.0,10.0,437.0,1.0,1.0,1.0,0.0,240.0,1123.0,625.0,16.0,0.0,0.0,1.0,1.0,277.0,272.0,9.0,6.0,8.0,2.0,0.0,4.0,2.0,58.0,22.0,40.0,15.0,3.0,8.0,6.0,2.0,2.0,7.0,58.0,0.0
Marcelo Brozović,26.0,1992.0,CRO,MF,Inter,6.0,6.0,520.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,1.0,23.5,0.0,5929.0,1507.0,101.0,113.0,146.0,164.0,45.0,56.0,6.0,20.0,5.0,0.0,0.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,64.0,2.0,2.0,410.0,28.0,140.0,247.0,60.0,2.0,390.0,9.0,11.0,9.0,0.0,263.0,1432.0,524.0,14.0,8.0,1.0,6.0,8.0,297.0,279.0,10.0,10.0,5.0,9.0,2.0,8.0,13.0,218.0,44.0,89.0,100.0,29.0,11.0,2.0,0.0,9.0,7.0,8.0,1.0
Marcelo Saracchi,21.0,1998.0,URU,DF,RB,2.0,2.0,159.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1219.0,363.0,40.0,45.0,31.0,38.0,4.0,9.0,1.0,6.0,1.0,1.0,0.0,4.0,3.0,0.0,5.0,0.0,0.0,0.0,11.0,0.0,5.0,121.0,3.0,37.0,59.0,36.0,2.0,103.0,2.0,4.0,2.0,0.0,74.0,426.0,279.0,10.0,4.0,0.0,2.0,4.0,86.0,78.0,10.0,2.0,4.0,0.0,0.0,4.0,2.0,34.0,11.0,17.0,11.0,6.0,1.0,1.0,0.0,0.0,2.0,7.0,0.0
Marco Asensio,23.0,1996.0,ESP,FW,Real,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,51.0,5.0,6.0,4.0,8.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,0.0,1.0,9.0,8.0,1.0,16.0,0.0,1.0,0.0,0.0,12.0,67.0,45.0,3.0,2.0,0.0,0.0,0.0,19.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marco Olivieri,20.0,1999.0,ITA,MF,Juventus,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Marco Reus,30.0,1989.0,GER,FW,Dortmund,4.0,4.0,360.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,5.0,14.2,0.0,1711.0,516.0,54.0,61.0,37.0,45.0,10.0,10.0,4.0,6.0,4.0,1.0,0.0,11.0,6.0,2.0,2.0,0.0,0.0,0.0,22.0,4.0,4.0,186.0,12.0,35.0,86.0,76.0,22.0,178.0,7.0,11.0,7.0,0.0,123.0,622.0,353.0,21.0,6.0,6.0,5.0,8.0,188.0,125.0,26.0,9.0,5.0,2.0,3.0,1.0,7.0,167.0,41.0,34.0,79.0,54.0,5.0,2.0,0.0,3.0,1.0,8.0,0.0
Marco Verratti,26.0,1992.0,ITA,MF,Paris,9.0,6.0,589.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,33.1,0.0,9129.0,2857.0,301.0,314.0,201.0,210.0,49.0,64.0,10.0,43.0,14.0,1.0,0.0,13.0,24.0,0.0,3.0,0.0,0.0,0.0,60.0,1.0,5.0,677.0,21.0,169.0,428.0,128.0,2.0,657.0,10.0,13.0,10.0,0.0,521.0,2255.0,1182.0,42.0,12.0,0.0,11.0,8.0,577.0,550.0,15.0,24.0,14.0,9.0,3.0,11.0,19.0,180.0,59.0,70.0,73.0,37.0,6.0,1.0,0.0,5.0,6.0,5.0,1.0
