Player,Age,Born,Nation,Pos,Squad,MP,Starts,Min,Gls,Sh,SoT,Avg_Sh_Dist,FK,PK,PKatt,Cmp,Att,Pass_TD,Pass_PD,Cmp_S,Att_S,Cmp_M,Att_M,Cmp_L,Att_L,Ast,KP,Pas_A3,PPA,CrsPA,PrgP,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,PKwon,PKcon,OG,Recov,AD_Won,AD_Lost,Touches,Tch_DP,Tch_D3,Tch_M3,Tch_A3,Tch_AP,Live,TO_Att,TO_Succ,Tkld,Carries,Carries_TD,Carries_PD,PrgC,Carries_A3,CPA,Mis,Dis,Rec,PrgR,Tkl,TklW,Tkl_D3,Tkl_M3,Tkl_A3,Tkl_VD_succ,Tkl_VD_att,Tkl_VD_lost,Blocks,Blocked_shot,Blocked_pass,Int,Clr,Err
Diego Carlos,27.0,1993.0,BRA,DF,Sevilla,8.0,8.0,720.0,0.0,12.0,4.0,12.7,0.0,0.0,0.0,534.0,608.0,10357.0,3232.0,187.0,198.0,276.0,289.0,64.0,107.0,0.0,2.0,24.0,0.0,0.0,14.0,1.0,0.0,0.0,15.0,3.0,1.0,1.0,0.0,1.0,0.0,50.0,21.0,8.0,686.0,75.0,295.0,365.0,28.0,17.0,686.0,0.0,0.0,0.0,394.0,1808.0,886.0,2.0,3.0,0.0,5.0,1.0,514.0,1.0,9.0,6.0,4.0,4.0,1.0,3.0,5.0,2.0,9.0,4.0,5.0,12.0,25.0,1.0
Dimitri Payet,33.0,1987.0,FRA,FW,Marseille,6.0,4.0,340.0,2.0,6.0,3.0,32.9,1.0,2.0,3.0,126.0,179.0,2021.0,519.0,72.0,89.0,40.0,55.0,12.0,27.0,0.0,12.0,3.0,5.0,3.0,10.0,1.0,0.0,0.0,1.0,7.0,1.0,27.0,0.0,0.0,0.0,10.0,2.0,0.0,208.0,1.0,14.0,103.0,92.0,9.0,205.0,1.0,1.0,0.0,124.0,613.0,335.0,11.0,4.0,4.0,10.0,3.0,157.0,31.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,1.0,0.0
Diogo Jota,23.0,1996.0,POR,FW,Liverpool,9.0,6.0,539.0,4.0,18.0,10.0,11.3,0.0,0.0,0.0,147.0,202.0,1780.0,451.0,100.0,120.0,28.0,37.0,7.0,11.0,1.0,5.0,9.0,3.0,0.0,13.0,0.0,0.0,0.0,8.0,17.0,2.0,5.0,0.0,0.0,0.0,28.0,8.0,14.0,287.0,1.0,24.0,118.0,150.0,36.0,287.0,21.0,12.0,9.0,193.0,1152.0,560.0,18.0,17.0,6.0,20.0,14.0,235.0,65.0,6.0,2.0,3.0,3.0,0.0,1.0,8.0,7.0,7.0,1.0,6.0,2.0,2.0,0.0
Diogo Leite,21.0,1999.0,POR,DF,Porto,3.0,2.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,76.0,1427.0,465.0,21.0,22.0,42.0,43.0,7.0,11.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,1.0,97.0,26.0,66.0,29.0,3.0,1.0,97.0,3.0,3.0,0.0,71.0,218.0,64.0,1.0,1.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,2.0,15.0,0.0
Dion Cools,24.0,1996.0,MAS,DF,Midtjylland,3.0,2.0,207.0,0.0,1.0,1.0,6.7,0.0,0.0,0.0,82.0,121.0,1915.0,833.0,19.0,25.0,44.0,61.0,19.0,31.0,0.0,3.0,8.0,1.0,1.0,7.0,1.0,0.0,0.0,1.0,1.0,1.0,10.0,0.0,0.0,0.0,15.0,2.0,3.0,142.0,11.0,43.0,69.0,33.0,3.0,142.0,0.0,0.0,0.0,59.0,327.0,178.0,5.0,3.0,0.0,3.0,1.0,61.0,7.0,4.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,6.0,6.0,0.0
Divock Origi,25.0,1995.0,BEL,FW,Liverpool,4.0,3.0,209.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,41.0,51.0,500.0,102.0,31.0,32.0,8.0,13.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,0.0,0.0,0.0,2.0,5.0,2.0,2.0,0.0,0.0,0.0,4.0,2.0,7.0,82.0,2.0,9.0,38.0,35.0,1.0,82.0,6.0,2.0,4.0,49.0,213.0,77.0,1.0,2.0,0.0,7.0,5.0,61.0,12.0,2.0,2.0,0.0,2.0,0.0,1.0,4.0,3.0,2.0,0.0,2.0,0.0,3.0,0.0
Dmitri Zhivoglyadov,26.0,1994.0,RUS,DF,Loko,6.0,6.0,533.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,156.0,218.0,2699.0,1289.0,85.0,95.0,52.0,70.0,17.0,34.0,1.0,5.0,14.0,11.0,3.0,24.0,2.0,0.0,0.0,5.0,9.0,0.0,15.0,0.0,0.0,0.0,23.0,2.0,10.0,281.0,33.0,110.0,104.0,67.0,4.0,281.0,4.0,1.0,3.0,111.0,682.0,321.0,13.0,10.0,1.0,11.0,4.0,142.0,18.0,9.0,6.0,7.0,1.0,1.0,5.0,8.0,3.0,7.0,3.0,4.0,8.0,20.0,0.0
Dmitrii Rybchinskii,21.0,1998.0,RUS,MF,Loko,6.0,1.0,155.0,0.0,2.0,1.0,19.0,0.0,0.0,0.0,44.0,55.0,564.0,215.0,30.0,34.0,11.0,11.0,1.0,4.0,0.0,2.0,2.0,1.0,0.0,5.0,0.0,0.0,0.0,2.0,4.0,2.0,3.0,0.0,0.0,0.0,13.0,1.0,3.0,81.0,2.0,29.0,31.0,22.0,2.0,81.0,3.0,3.0,0.0,42.0,224.0,82.0,5.0,4.0,2.0,5.0,5.0,50.0,12.0,5.0,4.0,5.0,0.0,0.0,4.0,7.0,3.0,1.0,0.0,1.0,8.0,3.0,0.0
Dodô,21.0,1998.0,BRA,DF,Shakhtar,6.0,6.0,540.0,0.0,1.0,1.0,24.5,0.0,0.0,0.0,283.0,337.0,4353.0,1127.0,129.0,146.0,122.0,137.0,9.0,14.0,0.0,3.0,12.0,1.0,1.0,13.0,0.0,0.0,0.0,1.0,11.0,0.0,10.0,0.0,0.0,0.0,40.0,3.0,4.0,388.0,22.0,123.0,208.0,63.0,6.0,388.0,12.0,8.0,4.0,209.0,1030.0,547.0,10.0,9.0,3.0,4.0,8.0,244.0,29.0,6.0,4.0,4.0,1.0,1.0,3.0,10.0,7.0,5.0,1.0,4.0,12.0,13.0,0.0
Dominik Szoboszlai,19.0,2000.0,HUN,MF,RB,6.0,6.0,505.0,2.0,13.0,5.0,22.3,4.0,0.0,0.0,178.0,263.0,3074.0,1156.0,92.0,107.0,53.0,73.0,25.0,54.0,0.0,14.0,15.0,6.0,1.0,28.0,1.0,0.0,0.0,7.0,5.0,1.0,45.0,0.0,0.0,0.0,41.0,7.0,6.0,332.0,11.0,49.0,131.0,162.0,15.0,332.0,12.0,2.0,10.0,136.0,831.0,467.0,13.0,10.0,4.0,10.0,10.0,169.0,39.0,4.0,1.0,2.0,0.0,2.0,1.0,8.0,7.0,6.0,1.0,5.0,3.0,10.0,0.0
Donny van de Beek,23.0,1997.0,NED,MF,Manchester,6.0,3.0,277.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,164.0,189.0,2050.0,472.0,104.0,116.0,43.0,47.0,3.0,3.0,0.0,6.0,12.0,2.0,0.0,20.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,15.0,1.0,2.0,210.0,3.0,24.0,131.0,56.0,8.0,210.0,6.0,6.0,0.0,96.0,387.0,214.0,4.0,4.0,0.0,2.0,5.0,159.0,6.0,5.0,2.0,1.0,0.0,4.0,2.0,3.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0
Douglas Costa,29.0,1990.0,BRA,FW,Bayern,6.0,2.0,230.0,0.0,3.0,1.0,18.0,0.0,0.0,0.0,99.0,130.0,1440.0,243.0,58.0,64.0,25.0,30.0,8.0,20.0,1.0,4.0,6.0,2.0,0.0,7.0,0.0,0.0,0.0,3.0,2.0,2.0,12.0,0.0,0.0,0.0,13.0,1.0,0.0,154.0,0.0,16.0,50.0,90.0,7.0,154.0,12.0,8.0,4.0,101.0,622.0,364.0,13.0,8.0,2.0,10.0,1.0,119.0,29.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
Douglas Santos,26.0,1994.0,BRA,DF,Zenit,5.0,5.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,257.0,3239.0,1433.0,76.0,84.0,85.0,104.0,16.0,48.0,0.0,3.0,13.0,4.0,1.0,18.0,0.0,0.0,0.0,3.0,5.0,0.0,21.0,0.0,0.0,0.0,21.0,5.0,5.0,303.0,18.0,98.0,133.0,75.0,0.0,303.0,5.0,3.0,2.0,137.0,776.0,471.0,8.0,5.0,0.0,5.0,3.0,171.0,10.0,13.0,8.0,8.0,4.0,1.0,7.0,16.0,9.0,9.0,0.0,9.0,9.0,7.0,0.0
Duje Ćaleta-Car,23.0,1996.0,CRO,DF,Marseille,4.0,4.0,360.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,225.0,259.0,4364.0,1602.0,83.0,92.0,113.0,121.0,26.0,42.0,0.0,1.0,15.0,3.0,0.0,12.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,12.0,4.0,288.0,36.0,159.0,123.0,8.0,4.0,288.0,0.0,0.0,0.0,181.0,812.0,453.0,5.0,1.0,0.0,1.0,0.0,208.0,0.0,3.0,1.0,3.0,0.0,0.0,1.0,3.0,2.0,3.0,3.0,0.0,5.0,14.0,0.0
Duván Zapata,29.0,1991.0,COL,FW,Atalanta,8.0,6.0,522.0,3.0,23.0,12.0,14.6,0.0,0.0,0.0,116.0,185.0,1648.0,392.0,68.0,97.0,36.0,53.0,7.0,12.0,2.0,5.0,6.0,5.0,0.0,18.0,0.0,0.0,0.0,5.0,15.0,9.0,10.0,0.0,0.0,0.0,17.0,15.0,12.0,274.0,11.0,25.0,113.0,141.0,37.0,274.0,20.0,10.0,10.0,159.0,946.0,482.0,24.0,13.0,11.0,18.0,14.0,220.0,63.0,4.0,3.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,10.0,0.0
Dušan Tadić,31.0,1988.0,SRB,FW,Ajax,6.0,6.0,540.0,2.0,5.0,2.0,18.3,1.0,1.0,1.0,183.0,262.0,2697.0,782.0,98.0,122.0,56.0,73.0,13.0,32.0,3.0,15.0,14.0,7.0,2.0,31.0,0.0,0.0,0.0,8.0,14.0,2.0,28.0,0.0,0.0,0.0,29.0,3.0,17.0,314.0,2.0,15.0,123.0,177.0,28.0,313.0,15.0,6.0,9.0,208.0,1009.0,477.0,17.0,9.0,5.0,15.0,16.0,247.0,46.0,3.0,3.0,1.0,1.0,1.0,2.0,4.0,2.0,5.0,0.0,5.0,0.0,0.0,0.0
Dávid Sigér,29.0,1990.0,HUN,MF,Ferencváros,5.0,5.0,389.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,130.0,154.0,2349.0,364.0,66.0,75.0,43.0,49.0,19.0,26.0,0.0,0.0,10.0,0.0,0.0,7.0,1.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,18.0,2.0,2.0,184.0,8.0,52.0,105.0,27.0,3.0,184.0,4.0,1.0,3.0,108.0,355.0,169.0,1.0,1.0,0.0,3.0,3.0,128.0,0.0,3.0,0.0,0.0,2.0,1.0,1.0,4.0,3.0,3.0,1.0,2.0,5.0,2.0,1.0
Eden Hazard,29.0,1991.0,BEL,FW,Real,5.0,3.0,274.0,1.0,4.0,2.0,20.5,0.0,1.0,1.0,138.0,160.0,1602.0,312.0,79.0,88.0,31.0,34.0,5.0,6.0,0.0,2.0,6.0,3.0,0.0,7.0,0.0,0.0,0.0,1.0,9.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0,4.0,180.0,0.0,12.0,88.0,82.0,6.0,179.0,16.0,12.0,4.0,140.0,843.0,351.0,14.0,9.0,2.0,3.0,6.0,172.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Edin Višća,30.0,1990.0,BIH,MF,Başakşehir,5.0,5.0,423.0,1.0,18.0,6.0,21.4,1.0,0.0,0.0,147.0,238.0,2837.0,999.0,68.0,93.0,57.0,80.0,22.0,48.0,2.0,5.0,17.0,5.0,1.0,28.0,0.0,0.0,0.0,2.0,7.0,1.0,21.0,0.0,0.0,0.0,30.0,0.0,0.0,301.0,6.0,44.0,130.0,133.0,20.0,301.0,15.0,9.0,6.0,222.0,1590.0,889.0,23.0,17.0,6.0,9.0,4.0,224.0,40.0,4.0,2.0,0.0,2.0,2.0,2.0,5.0,3.0,5.0,0.0,5.0,3.0,2.0,0.0
Edinson Cavani,33.0,1987.0,URU,FW,Manchester,4.0,2.0,208.0,0.0,4.0,1.0,20.1,0.0,0.0,0.0,46.0,57.0,489.0,18.0,25.0,28.0,9.0,11.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,5.0,2.0,3.0,73.0,0.0,7.0,27.0,39.0,5.0,73.0,2.0,2.0,0.0,33.0,145.0,46.0,2.0,0.0,0.0,7.0,2.0,55.0,10.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0
Edson Álvarez,22.0,1997.0,MEX,MF,Ajax,4.0,1.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,63.0,856.0,260.0,26.0,29.0,20.0,23.0,4.0,8.0,0.0,1.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,79.0,6.0,35.0,40.0,5.0,1.0,79.0,3.0,2.0,1.0,50.0,282.0,132.0,2.0,0.0,0.0,0.0,0.0,45.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,1.0,3.0,5.0,0.0
Eduard Sobol,25.0,1995.0,UKR,DF,Club,5.0,4.0,312.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,181.0,222.0,2933.0,1024.0,94.0,101.0,73.0,92.0,13.0,21.0,0.0,3.0,20.0,2.0,0.0,26.0,2.0,1.0,1.0,8.0,6.0,1.0,14.0,0.0,0.0,0.0,18.0,5.0,7.0,253.0,4.0,42.0,124.0,90.0,4.0,253.0,6.0,5.0,1.0,136.0,810.0,476.0,13.0,12.0,1.0,3.0,4.0,164.0,18.0,5.0,5.0,1.0,3.0,1.0,3.0,3.0,0.0,1.0,0.0,1.0,2.0,5.0,0.0
Eduard Spertsyan,20.0,2000.0,ARM,FW,Krasnodar,2.0,0.0,40.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,15.0,126.0,26.0,3.0,7.0,4.0,5.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,22.0,1.0,5.0,15.0,2.0,1.0,22.0,0.0,0.0,0.0,11.0,87.0,72.0,2.0,0.0,1.0,2.0,0.0,12.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0
Eduardo Camavinga,17.0,2002.0,FRA,MF,Rennes,4.0,4.0,328.0,0.0,5.0,2.0,28.8,0.0,0.0,0.0,155.0,170.0,2569.0,523.0,72.0,78.0,69.0,73.0,11.0,13.0,0.0,7.0,20.0,2.0,0.0,18.0,1.0,0.0,0.0,11.0,6.0,0.0,1.0,1.0,0.0,0.0,21.0,4.0,3.0,211.0,6.0,35.0,128.0,51.0,5.0,211.0,14.0,11.0,3.0,123.0,862.0,386.0,9.0,6.0,2.0,6.0,7.0,159.0,6.0,6.0,3.0,0.0,3.0,3.0,2.0,9.0,7.0,4.0,2.0,2.0,6.0,1.0,0.0
Eldar Ćivić,24.0,1996.0,BIH,DF,Ferencváros,1.0,1.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,27.0,421.0,232.0,8.0,8.0,10.0,14.0,4.0,4.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,36.0,5.0,24.0,9.0,3.0,0.0,36.0,0.0,0.0,0.0,15.0,76.0,51.0,2.0,1.0,0.0,0.0,1.0,20.0,2.0,4.0,2.0,3.0,1.0,0.0,3.0,7.0,4.0,2.0,0.0,2.0,2.0,1.0,0.0
Emerson Palmieri,25.0,1994.0,ITA,DF,Chelsea,6.0,2.0,220.0,1.0,3.0,2.0,20.0,0.0,0.0,0.0,119.0,152.0,1488.0,511.0,81.0,90.0,28.0,39.0,3.0,12.0,0.0,7.0,1.0,5.0,3.0,7.0,0.0,0.0,0.0,8.0,2.0,2.0,24.0,0.0,0.0,0.0,10.0,3.0,1.0,181.0,7.0,44.0,65.0,72.0,6.0,181.0,6.0,5.0,1.0,91.0,402.0,225.0,6.0,5.0,1.0,1.0,1.0,104.0,21.0,7.0,4.0,4.0,1.0,2.0,4.0,6.0,2.0,3.0,0.0,3.0,3.0,4.0,0.0
Emil Forsberg,28.0,1991.0,SWE,MF,RB,7.0,7.0,461.0,1.0,14.0,2.0,15.0,0.0,1.0,1.0,132.0,158.0,1812.0,443.0,81.0,91.0,39.0,45.0,6.0,9.0,1.0,7.0,10.0,4.0,0.0,16.0,1.0,0.0,0.0,8.0,6.0,5.0,9.0,0.0,0.0,0.0,11.0,3.0,2.0,199.0,1.0,7.0,99.0,94.0,24.0,198.0,5.0,1.0,4.0,131.0,778.0,402.0,14.0,12.0,4.0,10.0,7.0,161.0,26.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
Emmanuel Dennis,22.0,1997.0,NGA,FW,Club,4.0,4.0,342.0,1.0,5.0,3.0,13.0,0.0,0.0,0.0,82.0,117.0,973.0,270.0,55.0,70.0,17.0,26.0,2.0,4.0,1.0,4.0,2.0,5.0,0.0,11.0,2.0,0.0,0.0,11.0,3.0,4.0,7.0,0.0,0.0,0.0,10.0,3.0,13.0,171.0,1.0,14.0,49.0,110.0,29.0,171.0,17.0,5.0,12.0,121.0,724.0,323.0,13.0,10.0,4.0,14.0,10.0,128.0,35.0,3.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,4.0,0.0,4.0,1.0,0.0,0.0
Emre Can,26.0,1994.0,GER,MF,Dortmund,6.0,5.0,469.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,177.0,212.0,3436.0,1063.0,66.0,76.0,73.0,81.0,30.0,44.0,0.0,1.0,13.0,1.0,0.0,7.0,2.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,2.0,0.0,37.0,3.0,5.0,251.0,43.0,123.0,108.0,25.0,1.0,251.0,7.0,6.0,1.0,146.0,829.0,434.0,6.0,5.0,0.0,0.0,2.0,160.0,4.0,7.0,5.0,5.0,2.0,0.0,3.0,8.0,5.0,11.0,7.0,4.0,5.0,13.0,1.0
Emre Kaplan,19.0,2001.0,TUR,DF,Başakşehir,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,69.0,23.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,9.0,0.0,0.0,0.0,9.0,1.0,0.0,1.0,7.0,25.0,12.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Endre Botka,25.0,1994.0,HUN,DF,Ferencváros,6.0,3.0,265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,152.0,1802.0,532.0,57.0,69.0,53.0,65.0,4.0,11.0,0.0,2.0,7.0,1.0,0.0,9.0,1.0,0.0,0.0,4.0,3.0,0.0,5.0,0.0,0.0,0.0,15.0,2.0,1.0,176.0,11.0,68.0,73.0,36.0,1.0,176.0,0.0,0.0,0.0,117.0,388.0,205.0,3.0,5.0,0.0,6.0,3.0,120.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,5.0,3.0,2.0,5.0,5.0,0.0
Enock Mwepu,22.0,1998.0,ZAM,MF,RB,6.0,6.0,519.0,0.0,15.0,7.0,17.5,0.0,0.0,0.0,204.0,280.0,2876.0,921.0,117.0,151.0,64.0,82.0,11.0,19.0,0.0,9.0,19.0,6.0,0.0,24.0,1.0,0.0,0.0,15.0,13.0,1.0,5.0,0.0,1.0,0.0,46.0,9.0,10.0,373.0,8.0,77.0,176.0,130.0,18.0,373.0,21.0,11.0,10.0,219.0,1205.0,595.0,16.0,13.0,3.0,17.0,5.0,233.0,36.0,17.0,5.0,7.0,8.0,2.0,6.0,21.0,15.0,6.0,0.0,6.0,8.0,5.0,0.0
Enzo Crivelli,25.0,1995.0,FRA,FW,Başakşehir,4.0,3.0,244.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,49.0,61.0,756.0,86.0,27.0,31.0,13.0,15.0,5.0,7.0,0.0,4.0,4.0,0.0,0.0,5.0,2.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,8.0,13.0,82.0,0.0,1.0,47.0,34.0,8.0,82.0,2.0,1.0,1.0,48.0,188.0,54.0,2.0,3.0,1.0,9.0,6.0,62.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0
Eric García,19.0,2001.0,ESP,DF,Manchester,3.0,3.0,207.0,0.0,2.0,1.0,7.4,0.0,0.0,0.0,226.0,241.0,4568.0,1216.0,60.0,63.0,138.0,144.0,24.0,27.0,0.0,0.0,17.0,0.0,0.0,25.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,2.0,258.0,7.0,62.0,191.0,5.0,4.0,258.0,0.0,0.0,0.0,200.0,810.0,532.0,1.0,1.0,0.0,2.0,0.0,218.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,5.0,0.0
Eric Maxim Choupo-Moting,31.0,1989.0,CMR,FW,Bayern,7.0,4.0,383.0,4.0,12.0,7.0,12.6,0.0,0.0,0.0,52.0,70.0,690.0,80.0,25.0,31.0,21.0,25.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,9.0,5.0,2.0,1.0,0.0,0.0,0.0,6.0,8.0,6.0,113.0,3.0,10.0,35.0,70.0,24.0,113.0,8.0,4.0,4.0,51.0,353.0,96.0,5.0,1.0,3.0,8.0,5.0,75.0,22.0,7.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,6.0,1.0,5.0,0.0,2.0,0.0
Erik Sviatchenko,28.0,1991.0,DEN,DF,Midtjylland,5.0,5.0,449.0,0.0,6.0,2.0,16.3,0.0,0.0,0.0,165.0,223.0,3124.0,868.0,52.0,69.0,101.0,118.0,11.0,32.0,0.0,4.0,11.0,0.0,0.0,9.0,0.0,1.0,0.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,29.0,16.0,12.0,289.0,36.0,144.0,118.0,29.0,20.0,289.0,3.0,3.0,0.0,131.0,479.0,239.0,3.0,0.0,1.0,3.0,2.0,150.0,2.0,6.0,2.0,4.0,2.0,0.0,2.0,2.0,0.0,3.0,1.0,2.0,20.0,19.0,1.0
Erling Haaland,20.0,2000.0,NOR,FW,Dortmund,8.0,8.0,703.0,10.0,25.0,16.0,15.0,0.0,1.0,1.0,120.0,163.0,1450.0,233.0,68.0,81.0,34.0,46.0,3.0,6.0,2.0,12.0,6.0,4.0,0.0,11.0,2.0,0.0,0.0,4.0,6.0,1.0,6.0,1.0,0.0,0.0,22.0,8.0,7.0,244.0,13.0,23.0,99.0,124.0,43.0,243.0,14.0,8.0,6.0,127.0,759.0,381.0,19.0,5.0,13.0,21.0,4.0,170.0,52.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,3.0,1.0,2.0,3.0,10.0,0.0
Eulânio Ângelo Chipela Gomes,26.0,1994.0,GNB,DF,Porto,4.0,1.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,69.0,774.0,218.0,28.0,33.0,17.0,28.0,2.0,5.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,7.0,0.0,0.0,0.0,12.0,1.0,1.0,87.0,2.0,24.0,40.0,27.0,0.0,87.0,7.0,5.0,2.0,47.0,342.0,174.0,4.0,1.0,0.0,4.0,1.0,39.0,9.0,2.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0
Evander,22.0,1998.0,BRA,MF,Midtjylland,4.0,1.0,150.0,0.0,7.0,2.0,20.8,1.0,0.0,0.0,62.0,90.0,1309.0,434.0,21.0,29.0,27.0,30.0,12.0,26.0,0.0,5.0,8.0,3.0,0.0,11.0,0.0,0.0,0.0,2.0,1.0,0.0,14.0,0.0,0.0,0.0,8.0,2.0,2.0,103.0,0.0,11.0,51.0,42.0,4.0,103.0,5.0,5.0,0.0,57.0,309.0,169.0,3.0,4.0,1.0,4.0,3.0,66.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
Evanilson,20.0,1999.0,BRA,FW,Porto,5.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,18.0,154.0,43.0,10.0,10.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,6.0,24.0,2.0,3.0,9.0,12.0,1.0,24.0,0.0,0.0,0.0,17.0,59.0,15.0,1.0,2.0,0.0,3.0,1.0,17.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0
Fabinho,26.0,1993.0,BRA,DF,Liverpool,8.0,7.0,554.0,0.0,1.0,1.0,8.2,0.0,0.0,0.0,355.0,404.0,6180.0,1909.0,162.0,181.0,160.0,174.0,26.0,39.0,0.0,1.0,21.0,0.0,0.0,21.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,48.0,7.0,8.0,493.0,47.0,173.0,294.0,29.0,3.0,493.0,4.0,1.0,3.0,293.0,1378.0,722.0,3.0,6.0,0.0,4.0,2.0,305.0,3.0,19.0,13.0,11.0,7.0,1.0,10.0,14.0,4.0,10.0,3.0,7.0,13.0,28.0,0.0
