Player,Age,Born,Nation,Pos,Squad,MP,Starts,Min,Gls,Ast,PK,PKatt,CrdY,CrdR,Sh,SoT,Avg_Sh_Dist,FK,Pas_TotDist,Pas_PrgDist,Cmp_S,Att_S,Cmp_M,Att_M,Cmp_L,Att_L,KP,Pas_A3,PPA,CrsPA,2CrdY,Fls,Fld,Off,Crs,PKwon,PKcon,OG,Recov,AD_Won,AD_Lost,Touches,Tch_DP,Tch_D3,Tch_M3,Tch_A3,Tch_AP,Live,Dr_Succ,Dr_Att,Num_Dr_Past,Megs,Carries,Cr_TotDist,Cr_PrgDist,Cr_Prog,Cr_A3,CPA,Mis,Dis,Targ,Rec,Prog_Pas_Rec,TklW,Tkl_D3,Tkl_M3,Tkl_A3,Tkl_VD,Past,Press,Press_Succ,Pr_D3,Pr_M3,Pr_A3,Blocks,Blk_Sh,ShSv,Blk_Pass,Int,Clr,Err
David Neres,24.0,1997.0,BRA,FW,Ajax,5.0,2.0,205.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,15.5,0.0,1124.0,307.0,58.0,66.0,25.0,26.0,0.0,0.0,4.0,1.0,7.0,0.0,0.0,3.0,0.0,1.0,5.0,0.0,0.0,0.0,18.0,0.0,2.0,134.0,2.0,6.0,45.0,91.0,26.0,132.0,2.0,7.0,2.0,0.0,111.0,465.0,245.0,16.0,6.0,6.0,3.0,7.0,129.0,104.0,21.0,1.0,0.0,0.0,1.0,0.0,2.0,42.0,15.0,8.0,14.0,20.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0
Davide Calabria,24.0,1996.0,ITA,DF,Milan,4.0,4.0,315.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.1,0.0,1789.0,755.0,53.0,61.0,36.0,49.0,11.0,27.0,0.0,1.0,2.0,1.0,0.0,2.0,3.0,0.0,4.0,0.0,0.0,0.0,33.0,5.0,2.0,191.0,18.0,93.0,82.0,24.0,0.0,164.0,0.0,1.0,0.0,0.0,91.0,388.0,153.0,4.0,2.0,0.0,3.0,3.0,97.0,86.0,4.0,8.0,8.0,4.0,0.0,2.0,9.0,66.0,19.0,34.0,29.0,3.0,9.0,2.0,0.0,7.0,5.0,15.0,0.0
Davide Zappacosta,29.0,1992.0,ITA,DF,Atalanta,6.0,5.0,404.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0,1.0,19.8,0.0,3233.0,1316.0,112.0,120.0,73.0,84.0,15.0,23.0,5.0,13.0,4.0,1.0,0.0,6.0,10.0,0.0,11.0,0.0,0.0,0.0,19.0,0.0,2.0,294.0,5.0,60.0,113.0,140.0,12.0,246.0,5.0,12.0,6.0,0.0,194.0,868.0,468.0,25.0,6.0,3.0,5.0,10.0,233.0,203.0,13.0,2.0,3.0,2.0,0.0,2.0,2.0,71.0,16.0,23.0,28.0,20.0,7.0,0.0,0.0,7.0,4.0,3.0,0.0
Davy Klaassen,28.0,1993.0,NED,MF,Ajax,7.0,1.0,236.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,1726.0,362.0,44.0,49.0,41.0,46.0,9.0,12.0,3.0,9.0,4.0,1.0,0.0,7.0,2.0,0.0,3.0,0.0,0.0,0.0,15.0,1.0,3.0,132.0,3.0,22.0,72.0,42.0,5.0,129.0,0.0,0.0,0.0,0.0,90.0,227.0,103.0,6.0,2.0,0.0,3.0,0.0,107.0,95.0,9.0,7.0,1.0,5.0,2.0,3.0,5.0,55.0,20.0,10.0,33.0,12.0,4.0,1.0,0.0,3.0,2.0,2.0,0.0
Dayot Upamecano,22.0,1998.0,FRA,DF,Bayern,8.0,7.0,661.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,17.0,0.0,11564.0,3285.0,125.0,136.0,287.0,300.0,98.0,119.0,2.0,58.0,0.0,0.0,0.0,13.0,6.0,1.0,1.0,0.0,0.0,0.0,83.0,17.0,10.0,627.0,58.0,285.0,356.0,36.0,3.0,613.0,1.0,2.0,1.0,0.0,442.0,2679.0,1528.0,47.0,12.0,0.0,2.0,0.0,463.0,458.0,3.0,12.0,14.0,7.0,0.0,8.0,10.0,113.0,30.0,57.0,48.0,8.0,11.0,2.0,0.0,9.0,15.0,22.0,0.0
Dejan Kulusevski,21.0,2000.0,SWE,FW,Juventus,5.0,0.0,85.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,8.0,0.0,237.0,59.0,8.0,10.0,5.0,7.0,1.0,1.0,3.0,1.0,2.0,0.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,6.0,38.0,2.0,8.0,12.0,22.0,7.0,38.0,0.0,3.0,0.0,0.0,31.0,67.0,31.0,1.0,1.0,0.0,6.0,2.0,48.0,32.0,7.0,1.0,0.0,1.0,0.0,0.0,1.0,31.0,4.0,14.0,8.0,9.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
Dejan Lovren,32.0,1989.0,CRO,DF,Zenit,4.0,4.0,315.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,9.0,0.0,3331.0,1075.0,34.0,38.0,71.0,78.0,32.0,43.0,1.0,9.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,5.0,8.0,187.0,38.0,99.0,91.0,8.0,3.0,181.0,0.0,0.0,0.0,0.0,105.0,445.0,235.0,10.0,0.0,0.0,1.0,0.0,132.0,130.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,13.0,4.0,8.0,4.0,1.0,3.0,1.0,0.0,2.0,1.0,18.0,0.0
Denis Zakaria,24.0,1996.0,SUI,MF,Juventus,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,4.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,2.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,14.0,3.0,0.0,0.0,0.0,1.0,0.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dentinho,32.0,1989.0,BRA,FW,Shakhtar,1.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,29.0,15.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,17.0,7.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Denys Harmash,31.0,1990.0,UKR,FW,Dynamo,6.0,3.0,324.0,1.0,0.0,0.0,0.0,2.0,0.0,7.0,3.0,14.8,0.0,1110.0,242.0,46.0,56.0,26.0,31.0,3.0,8.0,1.0,3.0,5.0,0.0,0.0,11.0,15.0,11.0,2.0,0.0,0.0,0.0,12.0,5.0,13.0,145.0,2.0,24.0,79.0,53.0,11.0,142.0,3.0,4.0,3.0,0.0,88.0,424.0,232.0,8.0,5.0,1.0,10.0,4.0,188.0,109.0,19.0,5.0,4.0,2.0,2.0,2.0,3.0,90.0,15.0,21.0,47.0,22.0,3.0,0.0,0.0,3.0,4.0,1.0,0.0
Denzel Dumfries,25.0,1996.0,NED,DF,Inter,7.0,5.0,466.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,1.0,11.6,0.0,2035.0,470.0,56.0,65.0,53.0,70.0,8.0,16.0,5.0,4.0,1.0,0.0,0.0,13.0,7.0,0.0,9.0,0.0,0.0,0.0,31.0,4.0,9.0,218.0,8.0,49.0,83.0,102.0,29.0,190.0,4.0,6.0,4.0,1.0,127.0,536.0,269.0,12.0,7.0,3.0,11.0,7.0,161.0,130.0,21.0,3.0,2.0,1.0,2.0,0.0,3.0,58.0,17.0,28.0,15.0,15.0,4.0,0.0,0.0,4.0,9.0,5.0,0.0
Devyne Rensch,18.0,2003.0,NED,DF,Ajax,5.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1184.0,255.0,21.0,22.0,33.0,37.0,7.0,8.0,0.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,1.0,77.0,4.0,28.0,41.0,16.0,0.0,70.0,0.0,1.0,0.0,0.0,57.0,294.0,111.0,2.0,1.0,0.0,0.0,1.0,57.0,57.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,12.0,3.0,4.0,6.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Diego Carlos,28.0,1993.0,BRA,DF,Sevilla,6.0,6.0,539.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,13.4,0.0,9194.0,2514.0,61.0,71.0,191.0,201.0,103.0,129.0,0.0,10.0,0.0,0.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,0.0,71.0,17.0,13.0,451.0,79.0,271.0,181.0,11.0,6.0,441.0,1.0,1.0,1.0,0.0,305.0,1144.0,420.0,3.0,0.0,0.0,1.0,0.0,325.0,318.0,1.0,6.0,8.0,4.0,0.0,5.0,5.0,28.0,14.0,18.0,9.0,1.0,7.0,5.0,0.0,2.0,4.0,25.0,0.0
Dimitris Kolovos,28.0,1993.0,GRE,MF,Sheriff,6.0,6.0,402.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,13.2,0.0,1255.0,296.0,35.0,41.0,24.0,30.0,9.0,13.0,4.0,3.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,4.0,136.0,3.0,33.0,74.0,34.0,7.0,133.0,7.0,11.0,7.0,1.0,105.0,540.0,288.0,9.0,1.0,2.0,7.0,14.0,112.0,89.0,6.0,3.0,1.0,1.0,1.0,0.0,7.0,67.0,13.0,31.0,27.0,9.0,4.0,1.0,0.0,3.0,4.0,0.0,0.0
Diogo Dalot,22.0,1999.0,POR,DF,Manchester,3.0,2.0,234.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,24.5,0.0,2718.0,997.0,50.0,51.0,59.0,66.0,24.0,42.0,3.0,21.0,5.0,1.0,0.0,5.0,1.0,0.0,5.0,0.0,0.0,0.0,27.0,8.0,1.0,193.0,7.0,50.0,110.0,49.0,2.0,174.0,3.0,4.0,3.0,0.0,125.0,604.0,364.0,18.0,7.0,0.0,1.0,2.0,127.0,118.0,1.0,5.0,6.0,4.0,0.0,4.0,3.0,35.0,8.0,14.0,15.0,6.0,2.0,0.0,0.0,2.0,2.0,10.0,0.0
Diogo Gonçalves,24.0,1997.0,POR,FW,Benfica,5.0,1.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,19.5,0.0,817.0,354.0,22.0,26.0,16.0,19.0,6.0,8.0,4.0,6.0,2.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,8.0,2.0,3.0,81.0,6.0,24.0,33.0,29.0,1.0,69.0,1.0,5.0,1.0,0.0,53.0,245.0,123.0,8.0,4.0,1.0,0.0,4.0,53.0,49.0,5.0,1.0,1.0,0.0,0.0,1.0,2.0,26.0,6.0,9.0,12.0,5.0,3.0,0.0,0.0,3.0,3.0,3.0,0.0
Diogo Jota,24.0,1996.0,POR,FW,Liverpool,11.0,7.0,578.0,1.0,1.0,0.0,0.0,2.0,0.0,16.0,7.0,12.2,0.0,2707.0,532.0,97.0,112.0,69.0,80.0,7.0,16.0,8.0,14.0,5.0,0.0,0.0,12.0,10.0,4.0,3.0,1.0,0.0,0.0,48.0,3.0,16.0,334.0,2.0,33.0,166.0,161.0,44.0,334.0,12.0,29.0,14.0,2.0,241.0,1097.0,636.0,31.0,11.0,4.0,15.0,16.0,348.0,244.0,66.0,6.0,6.0,2.0,1.0,0.0,5.0,163.0,46.0,17.0,64.0,82.0,7.0,1.0,0.0,6.0,9.0,3.0,0.0
Divock Origi,26.0,1995.0,BEL,FW,Liverpool,7.0,2.0,187.0,1.0,1.0,0.0,0.0,0.0,0.0,13.0,2.0,17.5,0.0,504.0,102.0,22.0,28.0,9.0,11.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,4.0,7.0,0.0,1.0,0.0,0.0,0.0,14.0,3.0,3.0,90.0,0.0,2.0,38.0,57.0,23.0,89.0,4.0,7.0,4.0,0.0,67.0,350.0,185.0,15.0,4.0,3.0,8.0,7.0,107.0,67.0,19.0,4.0,0.0,2.0,2.0,1.0,0.0,43.0,16.0,0.0,12.0,31.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0
Dmitri Chistyakov,27.0,1994.0,RUS,DF,Zenit,5.0,5.0,442.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0,8.0,0.0,4152.0,1156.0,50.0,54.0,122.0,125.0,26.0,34.0,0.0,5.0,0.0,0.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,28.0,12.0,4.0,252.0,49.0,150.0,98.0,10.0,7.0,248.0,0.0,0.0,0.0,0.0,163.0,611.0,184.0,2.0,0.0,0.0,0.0,0.0,184.0,183.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,34.0,8.0,24.0,6.0,4.0,6.0,5.0,0.0,1.0,9.0,17.0,0.0
Dodi Lukebakio,23.0,1997.0,BEL,FW,Wolfsburg,6.0,2.0,299.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,22.9,0.0,756.0,128.0,33.0,43.0,15.0,16.0,2.0,3.0,2.0,3.0,2.0,1.0,0.0,3.0,5.0,2.0,3.0,0.0,0.0,0.0,15.0,3.0,8.0,107.0,2.0,16.0,53.0,51.0,8.0,104.0,9.0,16.0,9.0,2.0,85.0,582.0,366.0,18.0,7.0,2.0,9.0,6.0,117.0,76.0,18.0,2.0,2.0,1.0,1.0,1.0,4.0,41.0,15.0,10.0,19.0,12.0,4.0,0.0,0.0,4.0,0.0,2.0,0.0
Dodô,22.0,1998.0,BRA,DF,Shakhtar,6.0,6.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,16.1,0.0,4809.0,1308.0,158.0,169.0,121.0,138.0,15.0,25.0,1.0,14.0,3.0,0.0,0.0,6.0,10.0,0.0,6.0,0.0,0.0,0.0,48.0,4.0,4.0,400.0,21.0,110.0,201.0,113.0,16.0,356.0,5.0,10.0,6.0,1.0,269.0,1288.0,699.0,32.0,10.0,3.0,7.0,10.0,282.0,262.0,23.0,13.0,13.0,3.0,1.0,9.0,2.0,66.0,29.0,40.0,19.0,7.0,9.0,2.0,0.0,7.0,9.0,4.0,0.0
Domagoj Bradarić,21.0,1999.0,CRO,DF,Lille,1.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,46.0,7.0,7.0,2.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,15.0,1.0,7.0,7.0,4.0,0.0,13.0,0.0,0.0,0.0,0.0,9.0,52.0,32.0,0.0,1.0,0.0,1.0,1.0,9.0,9.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Domagoj Vida,32.0,1989.0,CRO,DF,Beşiktaş,2.0,2.0,180.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1828.0,628.0,35.0,38.0,45.0,49.0,13.0,17.0,0.0,2.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,1.0,0.0,22.0,2.0,0.0,120.0,18.0,72.0,55.0,1.0,0.0,116.0,1.0,1.0,1.0,0.0,76.0,409.0,168.0,2.0,0.0,0.0,0.0,1.0,78.0,74.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,17.0,8.0,9.0,8.0,0.0,8.0,5.0,0.0,3.0,4.0,4.0,0.0
Dominik Szoboszlai,20.0,2000.0,HUN,FW,RB,4.0,2.0,210.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,19.4,0.0,1475.0,464.0,51.0,55.0,30.0,35.0,8.0,16.0,8.0,3.0,4.0,1.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,1.0,138.0,4.0,13.0,80.0,51.0,6.0,126.0,3.0,5.0,3.0,1.0,92.0,445.0,271.0,11.0,3.0,0.0,3.0,5.0,123.0,109.0,14.0,2.0,0.0,2.0,0.0,1.0,2.0,43.0,15.0,3.0,31.0,9.0,2.0,0.0,0.0,2.0,0.0,4.0,0.0
Donny van de Beek,24.0,1997.0,NED,MF,Manchester,4.0,3.0,204.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,8.6,0.0,1923.0,499.0,49.0,56.0,41.0,45.0,12.0,14.0,0.0,8.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,19.0,1.0,2.0,141.0,8.0,41.0,90.0,16.0,2.0,140.0,2.0,3.0,2.0,0.0,93.0,373.0,160.0,9.0,2.0,0.0,0.0,4.0,109.0,102.0,5.0,4.0,3.0,4.0,0.0,2.0,7.0,42.0,13.0,12.0,20.0,10.0,1.0,1.0,0.0,0.0,5.0,3.0,0.0
Donyell Malen,22.0,1999.0,NED,FW,Dortmund,6.0,5.0,390.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,17.2,0.0,1643.0,420.0,65.0,75.0,39.0,49.0,5.0,9.0,6.0,8.0,9.0,3.0,0.0,6.0,9.0,4.0,9.0,0.0,0.0,0.0,29.0,5.0,4.0,194.0,2.0,15.0,91.0,98.0,22.0,186.0,10.0,16.0,10.0,0.0,145.0,747.0,395.0,28.0,5.0,6.0,7.0,11.0,197.0,143.0,39.0,1.0,1.0,0.0,1.0,1.0,3.0,48.0,15.0,5.0,25.0,18.0,2.0,0.0,0.0,2.0,5.0,0.0,0.0
Douglas Santos,27.0,1994.0,BRA,DF,Zenit,5.0,5.0,443.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,25.1,1.0,4150.0,1723.0,109.0,122.0,96.0,115.0,25.0,46.0,14.0,13.0,11.0,5.0,0.0,4.0,6.0,1.0,15.0,0.0,0.0,0.0,37.0,5.0,3.0,355.0,26.0,112.0,149.0,113.0,5.0,317.0,2.0,2.0,2.0,0.0,213.0,1013.0,605.0,29.0,8.0,0.0,1.0,1.0,239.0,221.0,17.0,6.0,10.0,3.0,1.0,3.0,4.0,50.0,16.0,24.0,15.0,11.0,14.0,2.0,0.0,12.0,15.0,12.0,0.0
Duván Zapata,30.0,1991.0,COL,FW,Atalanta,6.0,5.0,464.0,3.0,3.0,0.0,0.0,1.0,0.0,22.0,8.0,13.7,0.0,1512.0,162.0,42.0,54.0,37.0,50.0,9.0,13.0,8.0,5.0,4.0,0.0,0.0,6.0,6.0,7.0,6.0,0.0,0.0,0.0,25.0,9.0,14.0,223.0,3.0,11.0,96.0,133.0,54.0,211.0,9.0,16.0,10.0,0.0,161.0,662.0,387.0,25.0,8.0,10.0,32.0,21.0,275.0,169.0,68.0,2.0,0.0,1.0,3.0,0.0,0.0,40.0,19.0,2.0,15.0,23.0,4.0,1.0,0.0,3.0,0.0,2.0,0.0
Dušan Tadić,32.0,1988.0,SRB,FW,Ajax,7.0,7.0,630.0,2.0,1.0,0.0,0.0,0.0,0.0,13.0,4.0,13.3,1.0,3734.0,1281.0,133.0,153.0,77.0,107.0,18.0,36.0,24.0,11.0,32.0,11.0,0.0,11.0,9.0,5.0,47.0,0.0,0.0,0.0,34.0,4.0,8.0,412.0,3.0,32.0,105.0,288.0,63.0,391.0,4.0,10.0,5.0,0.0,304.0,1265.0,747.0,42.0,4.0,9.0,13.0,19.0,409.0,320.0,68.0,5.0,4.0,3.0,0.0,4.0,3.0,94.0,23.0,10.0,47.0,37.0,7.0,0.0,0.0,7.0,7.0,4.0,0.0
Dušan Vlahović,21.0,2000.0,SRB,FW,Juventus,2.0,2.0,180.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,14.0,0.0,412.0,53.0,13.0,18.0,7.0,9.0,3.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,5.0,0.0,3.0,56.0,0.0,1.0,31.0,25.0,9.0,50.0,0.0,1.0,0.0,0.0,37.0,135.0,33.0,2.0,1.0,0.0,6.0,5.0,65.0,42.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,9.0,1.0,7.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eden Hazard,30.0,1991.0,BEL,FW,Real,3.0,1.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,16.5,0.0,687.0,133.0,30.0,31.0,16.0,19.0,1.0,4.0,4.0,4.0,3.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,70.0,0.0,4.0,22.0,47.0,4.0,67.0,2.0,2.0,2.0,0.0,52.0,242.0,101.0,5.0,2.0,0.0,1.0,3.0,73.0,60.0,17.0,1.0,0.0,1.0,0.0,1.0,2.0,14.0,7.0,0.0,6.0,8.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
Edin Džeko,35.0,1986.0,BIH,FW,Inter,7.0,7.0,537.0,3.0,1.0,0.0,0.0,0.0,0.0,25.0,12.0,12.6,0.0,2027.0,497.0,54.0,80.0,47.0,58.0,11.0,18.0,7.0,9.0,8.0,0.0,0.0,4.0,11.0,2.0,5.0,0.0,0.0,0.0,29.0,19.0,12.0,235.0,9.0,26.0,111.0,113.0,40.0,226.0,6.0,11.0,6.0,1.0,162.0,688.0,358.0,15.0,6.0,2.0,13.0,7.0,262.0,181.0,52.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,14.0,7.0,22.0,31.0,4.0,2.0,0.0,2.0,3.0,7.0,0.0
Edinson Cavani,34.0,1987.0,URU,FW,Manchester,4.0,0.0,79.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8.2,0.0,370.0,9.0,9.0,11.0,12.0,14.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,44.0,1.0,9.0,16.0,20.0,4.0,44.0,0.0,0.0,0.0,0.0,24.0,60.0,15.0,2.0,0.0,1.0,4.0,2.0,47.0,32.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,14.0,4.0,2.0,6.0,6.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0
Edmund Addo,21.0,2000.0,GHA,MF,Sheriff,6.0,6.0,488.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,30.0,0.0,2427.0,631.0,40.0,49.0,61.0,64.0,19.0,23.0,5.0,17.0,0.0,0.0,0.0,18.0,5.0,0.0,0.0,0.0,1.0,0.0,43.0,1.0,4.0,202.0,17.0,100.0,103.0,15.0,0.0,199.0,4.0,6.0,4.0,0.0,131.0,823.0,396.0,8.0,3.0,0.0,4.0,5.0,102.0,95.0,0.0,13.0,14.0,4.0,0.0,6.0,11.0,136.0,31.0,90.0,41.0,5.0,14.0,4.0,0.0,10.0,20.0,1.0,0.0
Edon Zhegrova,22.0,1999.0,KVX,FW,Lille,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,20.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,1.0,5.0,3.0,0.0,7.0,1.0,1.0,1.0,0.0,4.0,13.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
Edson Álvarez,23.0,1997.0,MEX,MF,Ajax,7.0,7.0,556.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,1.0,17.4,0.0,6166.0,1002.0,127.0,138.0,177.0,189.0,30.0,34.0,2.0,24.0,4.0,0.0,0.0,20.0,8.0,2.0,0.0,0.0,0.0,0.0,62.0,18.0,8.0,446.0,20.0,120.0,268.0,87.0,11.0,439.0,1.0,4.0,2.0,0.0,280.0,1294.0,544.0,14.0,6.0,0.0,5.0,7.0,328.0,316.0,12.0,7.0,6.0,7.0,4.0,6.0,10.0,123.0,41.0,43.0,59.0,21.0,12.0,2.0,0.0,10.0,8.0,18.0,0.0
Eduard Sobol,26.0,1995.0,UKR,DF,Club,4.0,4.0,329.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,19.4,0.0,1849.0,704.0,44.0,51.0,41.0,54.0,13.0,22.0,1.0,8.0,3.0,1.0,0.0,4.0,3.0,0.0,3.0,0.0,0.0,0.0,30.0,3.0,2.0,171.0,15.0,69.0,73.0,38.0,1.0,142.0,5.0,7.0,6.0,0.0,78.0,346.0,195.0,5.0,4.0,0.0,2.0,6.0,85.0,75.0,6.0,5.0,4.0,5.0,1.0,2.0,2.0,49.0,14.0,21.0,25.0,3.0,4.0,1.0,0.0,3.0,12.0,6.0,0.0
Eduardo Camavinga,18.0,2002.0,FRA,MF,Real,10.0,1.0,305.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,21.2,0.0,3316.0,753.0,57.0,65.0,65.0,69.0,32.0,38.0,2.0,24.0,2.0,0.0,0.0,6.0,10.0,1.0,1.0,0.0,0.0,0.0,34.0,4.0,5.0,227.0,11.0,57.0,122.0,62.0,6.0,220.0,0.0,2.0,1.0,1.0,137.0,799.0,436.0,13.0,4.0,0.0,2.0,4.0,170.0,153.0,7.0,9.0,7.0,7.0,3.0,6.0,7.0,93.0,20.0,32.0,43.0,18.0,8.0,1.0,0.0,7.0,1.0,5.0,0.0
Elia Meschak,24.0,1996.0,COD,FW,Young,6.0,6.0,486.0,1.0,0.0,0.0,0.0,1.0,0.0,11.0,3.0,16.3,0.0,1760.0,196.0,53.0,60.0,34.0,45.0,13.0,17.0,6.0,4.0,5.0,1.0,0.0,7.0,7.0,3.0,15.0,0.0,0.0,0.0,28.0,1.0,9.0,189.0,1.0,18.0,81.0,111.0,21.0,179.0,4.0,14.0,6.0,0.0,131.0,911.0,560.0,22.0,7.0,6.0,15.0,7.0,231.0,138.0,46.0,2.0,2.0,0.0,3.0,0.0,0.0,56.0,15.0,7.0,22.0,27.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0
Emil Forsberg,29.0,1991.0,SWE,MF,RB,6.0,5.0,383.0,2.0,2.0,1.0,1.0,0.0,0.0,10.0,3.0,21.2,1.0,2010.0,540.0,75.0,85.0,39.0,48.0,10.0,22.0,6.0,7.0,5.0,1.0,0.0,6.0,5.0,0.0,5.0,0.0,0.0,0.0,26.0,2.0,4.0,212.0,2.0,18.0,105.0,105.0,18.0,197.0,1.0,2.0,1.0,0.0,133.0,759.0,427.0,25.0,7.0,2.0,8.0,3.0,195.0,147.0,18.0,2.0,0.0,3.0,2.0,3.0,9.0,74.0,21.0,13.0,37.0,24.0,8.0,1.0,0.0,7.0,5.0,0.0,0.0
